Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
22, P-SLICE,   24, 32.00,     680296, 0,1.23,34.786, 42.769, 42.809, 36.786,53, 21 20 18 17 , -, 0.00%,  0.00%,  0.00%, 0.50%,  0.78%,  2.08%, 1.68%,  1.83%,  9.87%, 9.87%,  9.18%, 54.01%, 0.00%,  0.01%,  0.00%,  0.79%,  0.09%,  1.46%,  0.08%,  5.08%,  1.77%,  0.00%,  0.00%,  0.08%,  0.70%,  0.00%,  0.00%,  0.02%,  0.12%, 102162.56, 7497.03, 7536.77, 2543932.38 , 17, 235, 161.96, 92, 176, 134.01, 93, 192, 122.39, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 79.26%, 0.00%,0.00%, 3.92%, 14.75%, 0.58%, 0.35%, 0.81%, 0.35%, 84.09%, 0.61%,0.00%, 7.74%, 7.06%, 0.28%, 0.09%, 0.12%, 0.00%, 87.31%, 0.98%,0.00%, 5.19%, 4.40%, 0.21%, 0.74%, 0.25%, 0.92%,0.00%, 0.0, 229.3, 284.5, 67.5, 1452.0, 0.0, 2038.2, 6.246, 105
23, B-SLICE,   23, 33.00,     510968, 0,1.30,34.428, 42.019, 41.797, 36.298,55, 21 20 18 ,24 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.06%,  0.01%,  4.02%,  0.64%, 11.83%,  4.78%, 46.39%, 26.46%,  0.00%,  0.00%,  0.19%,  2.49%,  0.00%,  0.04%,  0.52%,  2.56%, 108884.33, 8931.73, 7571.41, 3218978.57 , 16, 235, 167.36, 103, 202, 133.87, 88, 195, 123.44, 0.00%, 0.00%,0.00%, 0.00%, 85.71%, 0.00%, 0.00%, 14.29%, 0.00%, 0.00%, 0.90%,0.00%, 21.22%, 64.33%, 6.21%, 2.82%, 3.39%, 1.13%, 0.00%, 3.88%,0.00%, 24.12%, 45.86%, 9.86%, 2.32%, 11.77%, 2.20%, 0.00%, 6.23%,0.00%, 28.00%, 33.15%, 9.40%, 6.64%, 7.87%, 8.72%,0.00%, 0.0, 300.3, 215.1, 107.6, 913.7, 0.0, 2141.1, 5.661, 67
24, b-SLICE,   22, 34.00,     321704, 0,1.01,34.563, 42.222, 41.296, 36.362,57, 21 20 ,23 24 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.02%,  3.94%,  1.74%, 13.23%,  6.62%, 39.20%, 23.17%,  0.00%,  0.01%,  0.25%,  4.86%,  0.00%,  0.31%,  1.14%,  5.36%, 104031.43, 9189.09, 7281.45, 2228541.57 , 17, 235, 169.76, 98, 198, 131.73, 84, 193, 126.61, 0.00%, 0.00%,0.00%, 40.00%, 46.67%, 3.33%, 3.33%, 6.67%, 0.00%, 0.00%, 5.37%,0.00%, 17.77%, 47.93%, 7.23%, 3.31%, 14.36%, 4.03%, 0.00%, 6.20%,0.00%, 26.48%, 37.73%, 8.56%, 2.69%, 13.27%, 5.07%, 0.00%, 13.39%,0.00%, 30.90%, 25.36%, 6.66%, 6.01%, 7.80%, 9.89%,0.00%, 0.0, 284.2, 175.2, 82.4, 776.0, 0.0, 2227.2, 5.846, 110
25, P-SLICE,   29, 32.00,     407336, 0,1.08,35.609, 43.029, 42.623, 37.413,51, 24 23 21 20 , -, 0.00%,  0.00%,  0.00%, 0.33%,  0.44%,  1.92%, 2.14%,  1.15%,  9.09%, 4.67%,  3.49%, 25.14%, 0.00%,  0.04%,  0.00%,  1.48%,  0.25%,  4.71%,  2.06%, 24.77%, 12.10%,  0.00%,  0.01%,  0.55%,  3.23%,  0.00%,  0.04%,  0.34%,  2.04%, 80430.37, 7453.46, 7033.20, 1263969.18 , 19, 235, 165.30, 92, 200, 132.70, 82, 195, 124.94, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 60.19%, 1.20%,0.00%, 5.52%, 27.58%, 2.40%, 1.20%, 1.92%, 0.00%, 58.87%, 4.24%,0.00%, 18.24%, 8.84%, 3.22%, 1.33%, 4.16%, 1.10%, 42.33%, 6.70%,0.00%, 22.82%, 12.78%, 2.92%, 4.10%, 3.50%, 4.86%,0.00%, 0.0, 216.7, 250.0, 82.4, 1058.6, 0.0, 2271.2, 5.212, 38
26, B-SLICE,   27, 33.00,     376160, 0,1.85,34.574, 42.838, 41.956, 36.530,54, 24 23 20 ,29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.02%,  4.62%,  1.36%,  8.88%,  5.50%, 37.96%, 28.52%,  0.00%,  0.11%,  0.90%,  5.05%,  0.02%,  0.30%,  1.36%,  5.22%, 100779.58, 7794.44, 7931.72, 1176376.02 , 21, 235, 171.19, 97, 201, 132.04, 80, 196, 126.10, 0.00%, 11.11%,0.00%, 22.22%, 55.56%, 0.00%, 0.00%, 5.56%, 5.56%, 0.00%, 6.45%,0.00%, 15.75%, 56.55%, 7.78%, 3.61%, 7.40%, 2.47%, 0.00%, 12.70%,0.00%, 21.17%, 35.18%, 13.80%, 3.93%, 10.59%, 2.66%, 0.00%, 12.79%,0.00%, 30.70%, 21.05%, 11.86%, 7.73%, 8.25%, 7.66%,0.00%, 0.0, 291.4, 208.7, 107.6, 774.9, 0.0, 2368.9, 4.420, 57
27, b-SLICE,   25, 34.00,     344152, 0,1.79,33.600, 41.813, 42.077, 35.687,57, 24 23 ,27 29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.07%,  0.05%,  3.10%,  1.28%,  8.81%,  6.79%, 39.53%, 26.05%,  0.00%,  0.15%,  0.63%,  6.11%,  0.00%,  0.38%,  1.26%,  5.78%, 126654.47, 8420.60, 8671.34, 1132459.22 , 17, 235, 163.80, 79, 200, 133.70, 82, 195, 123.06, 0.00%, 0.00%,0.00%, 9.09%, 45.45%, 18.18%, 0.00%, 27.27%, 0.00%, 0.00%, 10.89%,0.00%, 16.00%, 47.11%, 8.89%, 4.00%, 9.67%, 3.44%, 0.00%, 10.21%,0.00%, 23.49%, 29.57%, 12.22%, 4.49%, 14.94%, 5.08%, 0.00%, 14.73%,0.00%, 30.36%, 22.65%, 6.79%, 7.29%, 7.97%, 10.21%,0.00%, 0.0, 232.6, 197.5, 101.8, 855.3, 0.0, 2464.0, 5.336, 54
28, b-SLICE,   26, 34.00,     225168, 0,2.22,33.892, 42.221, 41.861, 35.929,57, 24 23 ,27 29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.10%,  0.07%,  2.72%,  2.32%,  8.52%,  7.18%, 36.88%, 23.17%,  0.00%,  0.25%,  1.19%,  7.30%,  0.00%,  0.82%,  1.54%,  7.94%, 115405.23, 8146.30, 8601.28, 364712.46 , 17, 235, 166.87, 92, 200, 133.01, 83, 198, 124.56, 0.00%, 0.00%,0.00%, 21.43%, 35.71%, 25.00%, 3.57%, 14.29%, 0.00%, 0.00%, 17.52%,0.00%, 16.34%, 28.15%, 15.06%, 7.19%, 9.94%, 5.81%, 0.00%, 13.98%,0.00%, 27.65%, 21.61%, 13.18%, 5.91%, 12.93%, 4.74%, 0.00%, 19.31%,0.00%, 31.42%, 19.91%, 6.83%, 7.74%, 6.13%, 8.66%,0.00%, 0.0, 134.3, 197.6, 101.9, 668.0, 0.0, 2462.4, 5.009, 76
29, b-SLICE,   28, 34.00,     338064, 0,1.49,34.884, 42.295, 41.192, 36.599,56, 27 24 23 ,29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.48%,  0.10%, 10.21%,  2.07%, 22.60%,  6.07%, 39.11%, 12.28%,  0.00%,  0.00%,  0.31%,  2.36%,  0.02%,  0.19%,  0.73%,  3.46%, 94920.59, 9400.81, 8224.11, 3339162.13 , 23, 235, 177.09, 96, 201, 130.44, 80, 196, 128.02, 0.00%, 3.23%,0.00%, 6.45%, 74.19%, 9.68%, 0.00%, 6.45%, 0.00%, 0.00%, 1.55%,0.00%, 22.02%, 59.84%, 5.19%, 1.63%, 8.06%, 1.71%, 0.00%, 3.31%,0.00%, 27.13%, 50.28%, 4.70%, 1.81%, 6.48%, 6.29%, 0.00%, 9.23%,0.00%, 31.01%, 40.28%, 4.40%, 5.29%, 3.34%, 6.44%,0.00%, 0.0, 52.6, 222.4, 101.8, 848.8, 0.0, 2475.7, 4.461, 62
30, P-SLICE,   30, 32.00,     341376, 0,1.68,35.051, 42.957, 42.667, 36.991,55, 29 27 24 23 , -, 0.00%,  0.00%,  0.00%, 0.14%,  0.08%,  0.47%, 0.48%,  0.25%,  2.55%, 1.31%,  1.13%,  8.66%, 0.00%,  0.08%,  0.01%,  1.98%,  1.11%,  5.90%,  3.87%, 38.93%, 19.92%,  0.00%,  0.15%,  0.70%,  5.99%,  0.00%,  0.39%,  1.40%,  4.49%, 89273.40, 7150.48, 7136.97, 356151.29 , 18, 235, 163.79, 95, 201, 133.48, 81, 196, 123.91, 0.00%, 0.00%,0.00%, 0.00%, 88.89%, 0.00%, 0.00%, 11.11%, 0.00%, 16.08%, 12.59%,0.00%, 15.62%, 30.07%, 5.83%, 5.13%, 9.67%, 5.01%, 20.46%, 13.06%,0.00%, 26.24%, 16.20%, 7.91%, 2.76%, 9.04%, 4.33%, 13.31%, 12.56%,0.00%, 35.54%, 14.75%, 5.48%, 5.13%, 6.56%, 6.70%,0.00%, 0.0, 4.6, 195.6, 75.1, 882.4, 0.0, 2469.2, 5.936, 91
31, P-SLICE,   31, 32.00,     525792, 0,1.06,34.990, 42.784, 42.884, 36.951,55, 30 29 27 23 , -, 0.00%,  0.00%,  0.00%, 0.13%,  0.15%,  1.12%, 0.72%,  0.49%,  7.47%, 3.18%,  2.66%, 24.84%, 0.00%,  0.03%,  0.03%,  0.79%,  0.36%,  2.33%,  2.05%, 25.71%, 19.38%,  0.00%,  0.14%,  0.70%,  4.66%,  0.00%,  0.27%,  0.81%,  1.99%, 92818.28, 7374.13, 6662.71, 1084592.11 , 16, 235, 158.01, 99, 177, 135.21, 88, 184, 121.49, 0.00%, 0.00%,0.00%, 16.67%, 33.33%, 33.33%, 16.67%, 0.00%, 0.00%, 47.43%, 13.90%,0.00%, 12.39%, 14.20%, 5.14%, 2.11%, 2.27%, 2.57%, 56.42%, 9.82%,0.00%, 14.35%, 6.10%, 4.62%, 1.42%, 6.01%, 1.25%, 36.04%, 7.81%,0.00%, 25.02%, 8.35%, 6.52%, 3.68%, 8.16%, 4.41%,0.00%, 0.0, 26.9, 204.0, 69.5, 1038.9, 0.0, 2582.0, 6.223, 82
32, I-SLICE,    0, 29.00,     729744, 0,0.00,38.121, 43.240, 43.603, 39.447,55,  -, -, 0.00%,  0.00%,  0.00%, 0.17%,  0.07%,  1.36%, 1.05%,  0.35%,  5.99%, 4.59%,  1.75%, 27.94%,56.72%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 43363.31, 6431.48, 4041.95, 720904.33 , 17, 235, 154.85, 91, 179, 135.54, 88, 139, 120.72, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.18%, 0.00%,0.00%, 7.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.35%, 0.00%,0.00%, 5.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 261.3, 0.0, 1235.0, 0.0, 2694.4, 5.539, 63
33, P-SLICE,    2, 32.00,     539584, 0,1.93,34.892, 42.514, 42.832, 36.837,54, 0 , -, 0.00%,  0.00%,  0.00%, 0.22%,  0.35%,  1.20%, 2.14%,  1.37%, 11.46%, 5.50%,  3.74%, 36.32%, 0.00%,  0.00%,  0.00%,  0.42%,  0.02%,  1.87%,  1.00%, 15.91%, 15.25%,  0.00%,  0.00%,  0.28%,  1.76%,  0.00%,  0.02%,  0.36%,  0.81%, 94042.99, 7756.35, 7590.56, 1609244.37 , 18, 235, 155.44, 81, 198, 134.09, 83, 196, 122.41, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 79.45%, 0.79%,0.00%, 3.16%, 15.81%, 0.59%, 0.20%, 0.00%, 0.00%, 77.58%, 3.34%,0.00%, 9.29%, 4.62%, 1.99%, 0.53%, 2.20%, 0.46%, 55.59%, 3.14%,0.00%, 14.84%, 7.82%, 5.74%, 3.34%, 5.84%, 3.69%,0.00%, 0.0, 131.9, 220.2, 110.0, 906.0, 0.0, 2779.2, 5.255, 40
34, b-SLICE,    1, 34.00,     254776, 0,1.30,34.410, 42.216, 42.859, 36.442,56, 0 ,2 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  0.00%,  1.88%,  1.52%,  6.50%,  7.27%, 32.53%, 32.69%,  0.00%,  0.24%,  1.19%,  8.28%,  0.00%,  0.48%,  1.24%,  6.17%, 103949.61, 7250.52, 6245.05, 327225.30 , 18, 235, 152.75, 80, 178, 134.72, 89, 175, 121.18, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 17.46%,0.00%, 19.86%, 25.84%, 15.31%, 5.74%, 13.40%, 2.39%, 0.00%, 14.23%,0.00%, 27.25%, 16.01%, 14.08%, 4.00%, 18.32%, 6.11%, 0.00%, 17.49%,0.00%, 30.67%, 12.29%, 11.18%, 5.83%, 12.52%, 10.03%,0.00%, 0.0, 244.7, 158.0, 72.0, 612.8, 0.0, 2856.5, 4.617, 54
35, P-SLICE,    3, 32.00,     497728, 0,2.23,34.945, 42.696, 42.618, 36.873,55, 2 0 , -, 0.00%,  0.00%,  0.00%, 0.26%,  0.18%,  1.54%, 1.47%,  0.87%,  7.97%, 4.29%,  3.47%, 25.87%, 0.00%,  0.03%,  0.02%,  1.07%,  0.20%,  3.76%,  2.01%, 23.39%, 17.73%,  0.00%,  0.05%,  0.57%,  3.41%,  0.00%,  0.02%,  0.38%,  1.46%, 92646.19, 7778.75, 7253.49, 979310.92 , 16, 235, 160.24, 86, 200, 133.70, 81, 195, 123.36, 0.00%, 0.00%,0.00%, 0.00%, 60.00%, 20.00%, 0.00%, 20.00%, 0.00%, 59.77%, 2.01%,0.00%, 7.18%, 25.00%, 2.87%, 1.44%, 1.44%, 0.29%, 57.58%, 5.32%,0.00%, 14.19%, 11.70%, 3.00%, 0.72%, 5.18%, 2.31%, 40.78%, 5.90%,0.00%, 20.12%, 11.71%, 5.76%, 3.56%, 6.33%, 5.84%,0.00%, 0.0, 242.3, 200.1, 72.0, 962.3, 0.0, 2889.8, 5.838, 61
36, P-SLICE,    7, 32.00,     390560, 0,1.44,35.394, 44.319, 43.289, 37.496,52, 3 2 0 , -, 0.00%,  0.00%,  0.00%, 1.03%,  1.96%,  4.53%, 3.57%,  3.95%, 15.78%, 6.79%,  5.89%, 39.41%, 0.00%,  0.05%,  0.03%,  2.18%,  0.19%,  4.18%,  0.38%,  6.42%,  1.37%,  0.00%,  0.00%,  0.24%,  1.48%,  0.00%,  0.00%,  0.16%,  0.43%, 80402.81, 5900.89, 8946.21, 1358624.72 , 22, 235, 172.23, 96, 202, 129.98, 78, 197, 127.61, 0.00%, 0.00%,0.00%, 0.00%, 60.00%, 20.00%, 0.00%, 10.00%, 10.00%, 76.04%, 0.00%,0.00%, 4.15%, 17.89%, 0.48%, 0.16%, 1.28%, 0.00%, 78.43%, 1.33%,0.00%, 9.25%, 9.72%, 0.08%, 0.03%, 0.80%, 0.37%, 78.27%, 2.87%,0.00%, 10.82%, 5.98%, 0.38%, 0.33%, 0.36%, 1.00%,0.00%, 0.0, 233.5, 225.5, 83.9, 1063.7, 0.0, 3005.8, 5.670, 93
37, B-SLICE,    5, 33.00,     373256, 0,1.32,34.527, 43.285, 42.480, 36.616,55, 3 2 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.14%,  0.11%,  5.38%,  1.72%, 12.09%,  7.09%, 36.95%, 25.74%,  0.00%,  0.08%,  0.66%,  3.96%,  0.04%,  0.64%,  1.47%,  3.92%, 101186.05, 6923.06, 8062.16, 1267469.59 , 19, 235, 174.35, 95, 202, 131.24, 80, 197, 126.19, 0.00%, 14.29%,0.00%, 14.29%, 33.33%, 14.29%, 0.00%, 23.81%, 0.00%, 0.00%, 9.30%,0.00%, 13.06%, 55.64%, 10.47%, 3.31%, 5.01%, 3.22%, 0.00%, 9.42%,0.00%, 24.55%, 34.66%, 15.72%, 3.56%, 8.83%, 3.25%, 0.00%, 10.54%,0.00%, 27.08%, 27.96%, 11.10%, 6.23%, 9.51%, 7.58%,0.00%, 0.0, 242.8, 209.8, 91.0, 831.8, 0.0, 3125.4, 4.971, 66
38, b-SLICE,    4, 34.00,     324856, 0,1.87,33.855, 42.155, 41.582, 35.858,57, 3 2 ,5 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.07%,  0.05%,  4.09%,  1.63%, 11.43%,  6.84%, 38.30%, 25.65%,  0.00%,  0.15%,  0.65%,  4.25%,  0.02%,  0.52%,  1.34%,  5.02%, 118880.18, 8819.34, 7750.13, 1272421.24 , 17, 235, 164.79, 97, 200, 132.52, 74, 197, 125.07, 0.00%, 16.67%,0.00%, 16.67%, 33.33%, 0.00%, 0.00%, 25.00%, 8.33%, 0.00%, 10.51%,0.00%, 17.70%, 46.30%, 10.02%, 4.38%, 8.17%, 2.92%, 0.00%, 9.29%,0.00%, 28.90%, 29.83%, 10.33%, 3.37%, 12.04%, 6.24%, 0.00%, 12.04%,0.00%, 28.13%, 26.50%, 7.92%, 6.57%, 8.42%, 10.41%,0.00%, 0.0, 254.8, 186.2, 94.2, 770.5, 0.0, 3211.6, 5.522, 78
39, b-SLICE,    6, 34.00,     193840, 0,1.48,34.356, 43.823, 42.781, 36.593,56, 5 3 2 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.36%,  0.16%,  5.59%,  3.10%, 12.65%,  8.62%, 30.93%, 22.09%,  0.00%,  0.32%,  1.51%,  4.95%,  0.16%,  1.94%,  2.03%,  5.58%, 102447.38, 6138.24, 8669.95, 358296.05 , 16, 235, 177.15, 96, 201, 130.25, 80, 196, 127.18, 0.00%, 23.68%,0.00%, 18.42%, 34.21%, 5.26%, 2.63%, 14.47%, 1.32%, 0.00%, 20.70%,0.00%, 14.83%, 36.35%, 13.61%, 4.32%, 7.01%, 3.42%, 0.00%, 13.40%,0.00%, 31.11%, 22.90%, 13.10%, 4.41%, 10.27%, 4.81%, 0.00%, 15.28%,0.00%, 28.67%, 23.99%, 8.85%, 5.44%, 8.56%, 9.20%,0.00%, 0.0, 182.1, 186.2, 94.1, 636.7, 0.0, 3207.0, 4.484, 65
40, P-SLICE,    9, 32.00,     345368, 0,1.14,35.836, 44.580, 43.711, 37.913,54, 7 5 3 2 , -, 0.00%,  0.00%,  0.00%, 0.89%,  1.05%,  3.45%, 1.51%,  1.71%,  9.02%, 4.38%,  3.75%, 31.96%, 0.00%,  0.25%,  0.12%,  5.83%,  0.43%,  7.51%,  1.14%, 11.60%,  4.55%,  0.00%,  0.34%,  1.67%,  4.23%,  0.00%,  0.36%,  1.49%,  2.76%, 72988.09, 5379.32, 7284.91, 830583.74 , 19, 235, 171.20, 96, 202, 129.84, 75, 196, 127.18, 0.00%, 0.00%,0.00%, 19.05%, 47.62%, 23.81%, 0.00%, 9.52%, 0.00%, 43.66%, 5.62%,0.00%, 11.96%, 35.30%, 1.01%, 0.43%, 1.30%, 0.72%, 47.65%, 12.33%,0.00%, 16.76%, 18.84%, 1.11%, 0.62%, 1.90%, 0.80%, 58.45%, 10.19%,0.00%, 14.78%, 9.93%, 0.92%, 1.57%, 1.22%, 2.93%,0.00%, 0.0, 140.0, 267.1, 94.2, 1043.0, 0.0, 3266.9, 4.774, 60
41, b-SLICE,    8, 34.00,     199960, 0,1.26,34.045, 44.078, 42.881, 36.403,56, 7 5 3 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.42%,  0.10%,  4.06%,  3.53%, 11.54%,  9.68%, 27.38%, 25.54%,  0.00%,  0.42%,  1.72%,  6.33%,  0.22%,  1.19%,  2.25%,  5.62%, 109631.28, 5888.35, 9324.12, 384826.53 , 21, 235, 169.35, 98, 200, 129.83, 78, 196, 127.34, 0.00%, 29.55%,0.00%, 20.45%, 36.36%, 7.95%, 1.14%, 4.55%, 0.00%, 0.00%, 17.55%,0.00%, 16.45%, 27.61%, 18.46%, 3.47%, 12.52%, 3.93%, 0.00%, 14.85%,0.00%, 30.84%, 18.12%, 13.94%, 5.25%, 11.11%, 5.88%, 0.00%, 17.08%,0.00%, 24.16%, 22.23%, 5.02%, 4.92%, 12.15%, 14.44%,0.00%, 0.0, 126.1, 221.6, 138.3, 590.7, 0.0, 3347.5, 3.209, 55
42, P-SLICE,   11, 32.00,     304504, 0,1.62,36.189, 44.285, 43.592, 38.126,54, 9 7 5 3 , -, 0.00%,  0.00%,  0.00%, 0.40%,  0.58%,  2.78%, 1.44%,  1.19%,  9.52%, 3.67%,  2.87%, 25.18%, 0.00%,  0.13%,  0.03%,  3.70%,  1.04%,  6.45%,  2.35%, 18.29%,  9.85%,  0.00%,  0.25%,  0.85%,  4.96%,  0.03%,  0.36%,  1.31%,  2.79%, 68519.27, 5593.98, 6123.67, 630531.51 , 22, 235, 172.40, 96, 202, 130.72, 78, 196, 126.19, 0.00%, 15.38%,0.00%, 7.69%, 61.54%, 7.69%, 0.00%, 3.85%, 3.85%, 41.27%, 6.69%,0.00%, 11.42%, 29.20%, 4.40%, 0.82%, 4.81%, 1.39%, 49.67%, 8.80%,0.00%, 16.94%, 15.00%, 2.25%, 0.91%, 4.74%, 1.70%, 44.00%, 10.76%,0.00%, 20.45%, 11.13%, 2.34%, 2.24%, 4.20%, 4.88%,0.00%, 0.0, 15.7, 254.9, 138.3, 968.6, 0.0, 3351.5, 4.528, 62
43, b-SLICE,   10, 34.00,     167056, 0,1.02,35.090, 43.841, 43.126, 37.189,56, 9 7 5 ,11 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.31%,  0.25%,  2.97%,  2.78%,  6.86%,  8.82%, 28.98%, 25.18%,  0.00%,  0.41%,  2.13%,  9.42%,  0.12%,  1.24%,  3.09%,  7.41%, 86846.49, 5862.36, 6704.81, 236277.10 , 19, 235, 175.12, 98, 203, 130.95, 81, 195, 126.09, 0.00%, 17.39%,0.00%, 21.74%, 23.91%, 11.96%, 3.26%, 19.57%, 2.17%, 0.00%, 22.36%,0.00%, 19.76%, 20.36%, 14.97%, 4.79%, 10.68%, 7.09%, 0.00%, 23.46%,0.00%, 24.92%, 12.03%, 17.28%, 4.58%, 12.43%, 5.32%, 0.00%, 22.31%,0.00%, 28.78%, 15.53%, 10.76%, 5.75%, 8.18%, 8.69%,0.00%, 0.0, 61.6, 191.2, 122.2, 599.9, 0.0, 3424.9, 3.768, 52
44, P-SLICE,   12, 32.00,     272424, 0,1.36,35.799, 44.587, 43.848, 37.904,55, 11 9 7 5 , -, 0.00%,  0.00%,  0.00%, 0.13%,  0.04%,  1.16%, 0.51%,  0.40%,  4.07%, 1.13%,  1.44%, 15.25%, 0.00%,  0.22%,  0.09%,  4.37%,  1.67%, 10.58%,  3.79%, 25.58%, 14.42%,  0.00%,  0.28%,  1.79%,  5.90%,  0.00%,  0.62%,  2.32%,  4.25%, 73760.88, 5153.05, 6721.61, 296420.74 , 20, 235, 168.72, 93, 201, 130.10, 78, 197, 126.66, 0.00%, 0.00%,0.00%, 14.29%, 57.14%, 7.14%, 2.38%, 19.05%, 0.00%, 16.13%, 10.82%,0.00%, 17.02%, 35.82%, 6.83%, 2.04%, 8.78%, 2.57%, 20.08%, 16.54%,0.00%, 26.70%, 21.38%, 6.02%, 1.71%, 4.90%, 2.66%, 24.62%, 14.03%,0.00%, 25.63%, 15.81%, 5.98%, 3.65%, 5.09%, 5.19%,0.00%, 0.0, 57.4, 215.5, 122.2, 790.0, 0.0, 3430.7, 4.417, 54
