Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
22, P-SLICE,   25, 37.00,     332520, 0,1.43,29.976, 38.217, 38.085, 32.019,52, 21 20 18 16 , -, 0.00%,  0.00%,  0.00%, 1.81%,  1.38%,  3.95%, 3.08%,  2.13%, 16.19%, 5.07%,  3.60%, 27.71%, 0.00%,  0.19%,  0.15%,  8.06%,  0.47%, 11.41%,  0.24%, 10.54%,  0.91%,  0.00%,  0.00%,  0.24%,  0.86%,  0.00%,  0.24%,  0.45%,  1.32%, 276949.33, 21508.40, 17863.95, 1731528.23 , 18, 235, 112.71, 38, 151, 125.69, 90, 188, 125.88, 0.00%, 0.00%,0.00%, 6.25%, 50.00%, 21.88%, 3.12%, 18.75%, 0.00%, 44.85%, 1.49%,0.00%, 10.30%, 40.38%, 1.63%, 0.27%, 0.75%, 0.34%, 59.93%, 1.93%,0.00%, 14.00%, 23.48%, 0.18%, 0.12%, 0.12%, 0.24%, 64.39%, 3.85%,0.00%, 16.45%, 13.70%, 0.08%, 0.57%, 0.08%, 0.88%,0.00%, 0.0, 283.1, 284.1, 118.6, 1122.4, 0.0, 2314.0, 4.794, 75
23, B-SLICE,   23, 38.00,     208936, 0,1.23,30.339, 38.215, 37.163, 32.176,55, 21 20 18 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.65%,  0.70%, 13.91%,  4.73%, 24.07%,  7.78%, 27.36%,  7.75%,  0.00%,  0.11%,  0.84%,  3.97%,  0.08%,  0.24%,  1.76%,  6.05%, 263464.76, 22751.59, 14675.60, 1561251.13 , 17, 235, 118.72, 60, 147, 127.40, 89, 199, 124.95, 0.00%, 5.66%,0.00%, 16.98%, 28.30%, 33.02%, 2.83%, 11.32%, 1.89%, 0.00%, 1.85%,0.00%, 26.46%, 46.80%, 12.87%, 4.20%, 6.33%, 1.49%, 0.00%, 7.02%,0.00%, 29.41%, 42.50%, 7.13%, 6.04%, 4.68%, 3.22%, 0.00%, 18.81%,0.00%, 30.17%, 36.46%, 1.75%, 5.96%, 1.45%, 5.40%,0.00%, 0.0, 287.4, 220.0, 133.5, 688.8, 0.0, 2406.3, 3.696, 19
24, b-SLICE,   22, 39.00,     132792, 0,1.54,28.366, 37.724, 36.907, 30.604,57, 21 20 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.39%,  0.64%,  7.62%,  6.64%, 16.52%, 11.45%, 22.60%,  9.93%,  0.00%,  0.47%,  2.84%,  6.20%,  0.27%,  1.18%,  3.97%,  9.29%, 395561.87, 24644.26, 23848.45, 854388.90 , 16, 235, 112.14, 61, 149, 126.00, 89, 197, 126.23, 0.00%, 20.75%,0.00%, 20.75%, 9.43%, 25.47%, 10.38%, 8.49%, 4.72%, 0.00%, 10.32%,0.00%, 18.64%, 29.28%, 17.03%, 9.32%, 9.63%, 5.78%, 0.00%, 18.40%,0.00%, 23.76%, 26.94%, 8.31%, 11.15%, 4.93%, 6.52%, 0.00%, 27.96%,0.00%, 25.88%, 28.23%, 1.73%, 7.30%, 1.19%, 7.70%,0.00%, 0.0, 230.4, 201.3, 122.4, 574.6, 0.0, 2487.8, 3.646, 52
25, b-SLICE,   24, 39.00,     115872, 0,1.06,28.469, 37.961, 37.716, 30.811,56, 23 21 20 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.47%,  0.91%, 10.90%,  6.45%, 19.99%,  7.28%, 20.59%,  7.06%,  0.00%,  0.55%,  2.80%,  8.02%,  0.08%,  1.51%,  4.94%,  8.46%, 384639.96, 21881.13, 24830.05, 770813.21 , 16, 235, 115.76, 44, 151, 126.99, 89, 188, 124.87, 0.00%, 5.66%,0.00%, 20.75%, 11.32%, 44.34%, 6.60%, 9.43%, 1.89%, 0.00%, 10.61%,0.00%, 25.74%, 30.41%, 15.49%, 4.31%, 8.98%, 4.46%, 0.00%, 20.63%,0.00%, 29.92%, 30.07%, 4.97%, 5.12%, 3.37%, 5.93%, 0.00%, 31.45%,0.00%, 27.73%, 27.36%, 1.86%, 4.27%, 1.18%, 6.16%,0.00%, 0.0, 109.8, 202.4, 122.4, 566.9, 0.0, 2476.0, 3.890, 64
26, P-SLICE,   26, 37.00,     397800, 0,1.34,29.349, 37.982, 38.166, 31.531,55, 25 23 21 20 , -, 0.00%,  0.00%,  0.00%, 1.63%,  1.89%,  3.54%, 3.21%,  2.20%, 15.08%, 3.99%,  3.32%, 24.90%, 0.00%,  0.35%,  0.29%,  7.13%,  0.79%, 13.78%,  0.75%, 12.62%,  2.14%,  0.00%,  0.00%,  0.20%,  1.10%,  0.00%,  0.00%,  0.20%,  0.88%, 318422.59, 22159.29, 17800.33, 1853379.48 , 19, 235, 114.86, 38, 152, 124.90, 88, 195, 126.32, 0.00%, 0.00%,0.00%, 13.79%, 41.38%, 18.97%, 1.72%, 24.14%, 0.00%, 47.14%, 0.00%,0.00%, 10.43%, 37.15%, 2.42%, 0.22%, 2.13%, 0.51%, 54.73%, 1.06%,0.00%, 14.81%, 27.40%, 0.32%, 0.62%, 0.50%, 0.56%, 57.96%, 3.57%,0.00%, 18.50%, 16.13%, 0.20%, 1.86%, 0.16%, 1.62%,0.00%, 0.0, 7.0, 240.0, 90.7, 1122.6, 0.0, 2528.6, 5.664, 43
27, P-SLICE,   27, 37.00,     522752, 0,1.56,28.391, 38.260, 38.536, 30.893,55, 26 25 23 20 , -, 0.00%,  0.00%,  0.00%, 2.13%,  5.16%,  3.58%, 3.03%,  2.39%, 13.72%, 3.89%,  3.44%, 23.71%, 0.00%,  0.36%,  0.26%,  6.40%,  0.52%, 13.95%,  0.47%, 12.72%,  1.78%,  0.00%,  0.00%,  0.09%,  1.40%,  0.00%,  0.00%,  0.19%,  0.81%, 392672.90, 20272.54, 19502.05, 2341623.83 , 18, 235, 113.71, 31, 147, 124.87, 91, 190, 126.58, 0.00%, 0.00%,0.00%, 19.23%, 38.46%, 25.00%, 5.77%, 9.62%, 1.92%, 61.12%, 0.00%,0.00%, 8.12%, 27.83%, 1.60%, 0.27%, 0.87%, 0.20%, 53.12%, 0.79%,0.00%, 14.99%, 29.78%, 0.46%, 0.33%, 0.20%, 0.33%, 56.56%, 4.02%,0.00%, 19.17%, 17.01%, 0.26%, 1.08%, 0.13%, 1.77%,0.00%, 0.0, 106.0, 264.7, 104.7, 1210.4, 0.0, 2668.8, 5.930, 66
28, P-SLICE,   31, 37.00,     304720, 0,1.16,30.713, 38.679, 38.773, 32.716,52, 27 26 25 23 , -, 0.00%,  0.00%,  0.00%, 1.88%,  1.85%,  4.01%, 3.47%,  2.55%, 14.01%, 5.93%,  4.40%, 27.06%, 0.00%,  0.21%,  0.23%,  9.40%,  0.60%, 12.83%,  0.30%,  8.90%,  0.51%,  0.00%,  0.00%,  0.32%,  0.60%,  0.00%,  0.05%,  0.30%,  0.58%, 235857.04, 18903.53, 14239.62, 1481130.93 , 16, 235, 116.12, 39, 168, 127.25, 93, 184, 124.63, 0.00%, 0.00%,0.00%, 10.53%, 36.84%, 31.58%, 0.00%, 21.05%, 0.00%, 43.49%, 0.26%,0.00%, 12.11%, 40.76%, 1.95%, 0.26%, 1.04%, 0.13%, 55.77%, 1.74%,0.00%, 15.73%, 25.92%, 0.19%, 0.32%, 0.19%, 0.13%, 68.04%, 2.15%,0.00%, 17.79%, 11.09%, 0.17%, 0.38%, 0.02%, 0.36%,0.00%, 0.0, 159.2, 254.0, 123.3, 1046.4, 0.0, 2757.9, 4.603, 45
29, B-SLICE,   29, 38.00,     370808, 0,1.03,28.381, 37.155, 37.332, 30.596,55, 27 26 23 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.28%,  0.84%, 23.31%,  1.85%, 31.28%,  3.20%, 28.42%,  6.09%,  0.00%,  0.03%,  0.27%,  0.44%,  0.00%,  0.13%,  0.84%,  2.02%, 404314.69, 25054.09, 18702.48, 2949045.45 , 16, 235, 115.89, 53, 161, 125.94, 93, 187, 125.64, 0.00%, 0.00%,0.00%, 20.63%, 39.68%, 25.40%, 3.17%, 9.52%, 1.59%, 0.00%, 0.66%,0.00%, 20.98%, 71.05%, 3.59%, 0.66%, 2.52%, 0.53%, 0.00%, 2.87%,0.00%, 29.48%, 59.39%, 3.00%, 2.30%, 1.91%, 1.04%, 0.00%, 5.22%,0.00%, 35.26%, 46.71%, 1.43%, 5.58%, 1.04%, 4.90%,0.00%, 0.0, 206.9, 256.5, 126.2, 965.1, 0.0, 2897.4, 4.609, 36
30, b-SLICE,   28, 39.00,     312480, 1,1.01,28.057, 37.433, 37.855, 30.454,57, 27 26 ,29 31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.40%,  0.73%, 18.22%,  2.37%, 24.70%, 10.16%, 22.96%, 11.86%,  0.00%,  0.00%,  0.55%,  2.83%,  0.00%,  0.00%,  0.67%,  3.56%, 441889.43, 23416.83, 16099.41, 2958284.25 , 16, 235, 114.93, 46, 160, 125.84, 94, 184, 126.02, 0.00%, 0.00%,0.00%, 37.14%, 28.57%, 11.43%, 2.86%, 17.14%, 2.86%, 0.00%, 0.00%,0.00%, 25.11%, 63.37%, 6.43%, 1.70%, 2.88%, 0.52%, 0.00%, 3.13%,0.00%, 23.79%, 46.95%, 10.76%, 12.72%, 1.49%, 1.17%, 0.00%, 12.68%,0.00%, 25.85%, 37.92%, 1.54%, 16.33%, 0.54%, 5.13%,0.00%, 0.0, 323.0, 269.2, 127.2, 1034.4, 0.0, 3036.8, 4.638, 92
31, b-SLICE,   30, 39.00,     126432, 0,1.41,28.758, 37.245, 37.246, 30.880,56, 29 27 26 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.52%,  0.35%,  7.05%,  6.25%, 18.27%,  9.14%, 20.31%, 10.13%,  0.00%,  0.49%,  3.20%,  6.11%,  0.05%,  1.93%,  5.95%, 10.25%, 369183.53, 25489.86, 18415.63, 719301.47 , 16, 235, 115.03, 33, 158, 126.41, 93, 190, 125.23, 0.00%, 5.13%,0.00%, 33.33%, 23.08%, 19.23%, 11.54%, 7.69%, 0.00%, 0.00%, 15.40%,0.00%, 20.63%, 24.22%, 16.59%, 9.72%, 8.30%, 5.16%, 0.00%, 23.62%,0.00%, 25.99%, 26.78%, 5.98%, 6.89%, 4.55%, 6.19%, 0.00%, 30.45%,0.00%, 23.88%, 27.08%, 1.86%, 7.37%, 1.82%, 7.81%,0.00%, 0.0, 255.2, 272.5, 127.2, 597.3, 0.0, 3025.6, 3.696, 30
32, I-SLICE,    0, 34.00,     444136, 0,0.00,32.509, 39.597, 39.009, 34.208,55,  -, -, 0.00%,  0.00%,  0.00%, 1.22%,  2.01%,  2.28%, 2.81%,  2.17%, 12.83%, 6.54%,  2.60%, 38.40%,29.13%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 150847.91, 16403.53, 12292.79, 651008.14 , 16, 235, 109.85, 40, 168, 126.77, 93, 183, 124.48, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.61%, 0.00%,0.00%, 5.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.47%, 0.00%,0.00%, 6.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 380.5, 0.0, 1208.0, 0.0, 3016.2, 5.522, 104
33, P-SLICE,    1, 37.00,     380384, 0,1.12,29.512, 38.263, 37.998, 31.667,55, 0 , -, 0.00%,  0.00%,  0.00%, 1.62%,  1.48%,  3.37%, 3.78%,  3.14%, 17.17%, 5.15%,  4.34%, 29.64%, 0.00%,  0.25%,  0.08%,  5.08%,  0.49%, 10.29%,  0.53%, 10.17%,  1.20%,  0.00%,  0.02%,  0.27%,  0.97%,  0.00%,  0.00%,  0.13%,  0.84%, 306800.30, 21742.46, 18190.64, 1784501.25 , 16, 235, 106.04, 31, 172, 125.72, 94, 185, 125.19, 0.00%, 0.00%,0.00%, 17.65%, 58.82%, 5.88%, 0.00%, 17.65%, 0.00%, 53.63%, 0.16%,0.00%, 11.51%, 30.60%, 2.05%, 0.16%, 1.58%, 0.32%, 65.01%, 1.08%,0.00%, 11.49%, 20.99%, 0.38%, 0.08%, 0.54%, 0.44%, 67.43%, 3.11%,0.00%, 14.42%, 12.98%, 0.31%, 0.34%, 0.31%, 1.10%,0.00%, 0.0, 4.2, 261.2, 124.1, 870.6, 0.0, 3012.4, 4.104, 43
34, P-SLICE,    2, 37.00,     355520, 0,1.41,30.625, 38.532, 38.622, 32.613,55, 1 0 , -, 0.00%,  0.00%,  0.00%, 3.11%,  2.01%,  4.50%, 3.83%,  2.69%, 16.79%, 5.13%,  4.45%, 24.83%, 0.00%,  0.29%,  0.25%,  5.91%,  0.49%, 10.61%,  0.60%, 10.75%,  1.03%,  0.00%,  0.00%,  0.27%,  1.16%,  0.00%,  0.00%,  0.22%,  1.07%, 242809.30, 19434.32, 12822.21, 1815433.10 , 17, 235, 107.68, 36, 162, 125.53, 95, 181, 125.58, 0.00%, 0.00%,0.00%, 8.33%, 45.83%, 8.33%, 0.00%, 33.33%, 4.17%, 60.06%, 0.00%,0.00%, 9.50%, 27.37%, 1.47%, 0.07%, 1.40%, 0.14%, 62.86%, 1.33%,0.00%, 12.92%, 21.26%, 0.60%, 0.30%, 0.36%, 0.36%, 62.38%, 4.06%,0.00%, 17.53%, 14.16%, 0.10%, 0.55%, 0.10%, 1.12%,0.00%, 0.0, 10.5, 258.1, 105.4, 1072.1, 0.0, 3129.8, 5.099, 59
35, P-SLICE,    8, 37.00,     265912, 0,1.26,32.636, 38.849, 38.465, 34.141,50, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 2.69%,  1.62%,  6.72%, 4.33%,  2.45%, 21.62%, 5.48%,  3.76%, 30.77%, 0.00%,  0.23%,  0.04%,  4.10%,  0.32%,  7.06%,  0.30%,  6.68%,  0.26%,  0.00%,  0.00%,  0.04%,  0.94%,  0.00%,  0.00%,  0.09%,  0.49%, 156228.71, 19103.64, 10243.63, 1579471.15 , 19, 235, 99.64, 53, 161, 125.82, 92, 181, 124.75, 0.00%, 0.00%,0.00%, 38.46%, 46.15%, 7.69%, 0.00%, 7.69%, 0.00%, 71.41%, 0.00%,0.00%, 6.63%, 19.89%, 0.69%, 0.00%, 1.31%, 0.07%, 75.03%, 0.34%,0.00%, 11.56%, 12.29%, 0.11%, 0.23%, 0.28%, 0.17%, 73.01%, 2.61%,0.00%, 15.73%, 8.18%, 0.00%, 0.12%, 0.10%, 0.25%,0.00%, 0.0, 3.3, 256.5, 123.7, 1090.8, 0.0, 3209.2, 4.774, 48
36, B-SLICE,    5, 38.00,     450344, 0,1.20,27.717, 36.991, 36.708, 30.000,54, 2 1 0 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.24%,  0.25%, 28.03%,  2.12%, 35.31%,  1.31%, 24.32%,  5.05%,  0.00%,  0.00%,  0.07%,  0.42%,  0.00%,  0.00%,  0.32%,  1.56%, 461946.96, 27437.08, 22789.43, 4477991.23 , 16, 235, 100.43, 52, 175, 125.40, 86, 184, 124.96, 0.00%, 0.00%,0.00%, 23.81%, 59.52%, 4.76%, 2.38%, 9.52%, 0.00%, 0.00%, 0.00%,0.00%, 21.45%, 71.51%, 3.58%, 0.64%, 2.17%, 0.64%, 0.00%, 0.97%,0.00%, 27.66%, 68.13%, 0.92%, 0.48%, 0.88%, 0.97%, 0.00%, 4.71%,0.00%, 34.68%, 48.57%, 0.97%, 3.66%, 1.14%, 6.27%,0.00%, 0.0, 124.6, 275.7, 125.9, 1059.8, 0.0, 3374.0, 4.504, 32
37, b-SLICE,    3, 39.00,     355256, 0,1.29,28.437, 37.259, 37.734, 30.702,57, 2 1 ,5 8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.46%,  1.98%, 32.34%,  2.83%, 31.21%,  2.17%, 20.92%,  3.16%,  0.00%,  0.00%,  0.09%,  0.57%,  0.00%,  0.09%,  0.61%,  1.56%, 400949.09, 23856.52, 15739.67, 3531920.86 , 18, 235, 105.88, 37, 164, 125.41, 95, 187, 125.86, 0.00%, 0.00%,0.00%, 22.34%, 32.98%, 19.15%, 4.26%, 19.68%, 1.60%, 0.00%, 0.27%,0.00%, 30.25%, 61.45%, 2.68%, 0.27%, 3.82%, 1.27%, 0.00%, 1.84%,0.00%, 30.84%, 61.67%, 1.04%, 1.78%, 0.86%, 1.97%, 0.00%, 5.26%,0.00%, 42.76%, 44.16%, 0.29%, 2.86%, 0.35%, 4.32%,0.00%, 0.0, 230.1, 277.8, 153.4, 1026.7, 0.0, 3502.2, 4.455, 24
38, b-SLICE,    4, 39.00,     407784, 0,1.02,27.710, 37.219, 37.225, 30.088,57, 2 1 ,5 8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.99%,  1.25%, 26.44%,  2.45%, 29.60%,  2.14%, 26.48%,  6.11%,  0.00%,  0.00%,  0.19%,  0.97%,  0.00%,  0.00%,  0.31%,  2.06%, 472513.43, 25962.67, 17954.44, 4654671.80 , 17, 235, 100.12, 47, 167, 125.46, 92, 182, 125.24, 0.00%, 0.00%,0.00%, 30.12%, 31.33%, 18.67%, 4.22%, 15.66%, 0.00%, 0.00%, 0.00%,0.00%, 25.47%, 66.04%, 3.23%, 0.67%, 4.18%, 0.40%, 0.00%, 1.41%,0.00%, 31.96%, 60.65%, 0.87%, 0.76%, 2.55%, 1.79%, 0.00%, 6.41%,0.00%, 34.62%, 46.05%, 0.95%, 4.40%, 0.58%, 6.99%,0.00%, 0.0, 226.2, 294.1, 153.4, 1089.5, 0.0, 3510.7, 4.652, 24
39, b-SLICE,    6, 39.00,     182016, 0,1.11,30.095, 37.064, 36.672, 31.789,56, 5 2 1 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.33%,  0.20%,  7.01%,  4.89%, 24.90%,  9.70%, 25.06%,  8.17%,  0.00%,  0.16%,  1.96%,  4.75%,  0.00%,  0.18%,  3.18%,  9.52%, 290212.95, 28148.34, 10938.93, 1188644.00 , 17, 235, 102.14, 51, 167, 125.98, 92, 185, 124.24, 0.00%, 0.00%,0.00%, 42.31%, 19.23%, 28.85%, 1.92%, 7.69%, 0.00%, 0.00%, 2.83%,0.00%, 23.96%, 33.28%, 17.30%, 5.66%, 12.81%, 4.16%, 0.00%, 12.34%,0.00%, 31.00%, 33.35%, 6.61%, 6.76%, 4.75%, 5.19%, 0.00%, 26.60%,0.00%, 25.08%, 33.09%, 1.42%, 6.29%, 1.18%, 6.34%,0.00%, 0.0, 101.9, 294.2, 153.4, 722.3, 0.0, 3500.0, 3.820, 37
40, b-SLICE,    7, 39.00,     143024, 0,1.02,30.177, 37.769, 37.226, 32.007,56, 5 2 1 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.43%,  0.95%, 12.18%,  6.59%, 23.59%,  7.05%, 18.80%,  5.79%,  0.00%,  0.54%,  2.29%,  6.94%,  0.11%,  1.09%,  4.96%,  8.68%, 268382.53, 23300.59, 15762.89, 916281.80 , 18, 235, 102.01, 57, 165, 126.41, 90, 189, 123.95, 0.00%, 7.69%,0.00%, 21.15%, 7.69%, 28.85%, 5.77%, 24.04%, 4.81%, 0.00%, 8.01%,0.00%, 22.19%, 37.50%, 12.64%, 3.79%, 10.88%, 4.99%, 0.00%, 17.89%,0.00%, 27.51%, 37.20%, 4.56%, 3.22%, 3.54%, 6.08%, 0.00%, 31.98%,0.00%, 27.05%, 29.11%, 1.64%, 3.52%, 1.12%, 5.58%,0.00%, 0.0, 0.0, 284.1, 132.7, 591.0, 0.0, 3499.4, 3.412, 30
41, P-SLICE,   11, 37.00,     400592, 0,1.11,29.626, 38.486, 37.961, 31.775,53, 8 5 2 1 , -, 0.00%,  0.00%,  0.00%, 1.65%,  1.59%,  3.82%, 3.05%,  2.28%, 15.31%, 5.10%,  4.82%, 30.76%, 0.00%,  0.25%,  0.21%,  4.87%,  0.48%, 10.63%,  0.48%, 11.61%,  1.36%,  0.00%,  0.00%,  0.04%,  1.34%,  0.00%,  0.00%,  0.08%,  0.25%, 300316.99, 21113.28, 17112.44, 2027410.92 , 16, 235, 102.55, 48, 173, 126.40, 90, 180, 124.47, 0.00%, 0.00%,0.00%, 16.67%, 37.50%, 16.67%, 0.00%, 29.17%, 0.00%, 56.88%, 0.00%,0.00%, 8.50%, 30.76%, 2.16%, 0.15%, 1.31%, 0.23%, 61.38%, 0.34%,0.00%, 14.38%, 22.48%, 0.37%, 0.14%, 0.57%, 0.34%, 66.67%, 2.61%,0.00%, 14.28%, 14.21%, 0.06%, 0.82%, 0.14%, 1.21%,0.00%, 0.0, 7.4, 247.5, 0.1, 1196.9, 0.0, 3584.8, 6.006, 36
42, B-SLICE,   10, 38.00,     470960, 0,1.02,28.172, 37.864, 37.712, 30.576,55, 8 5 2 ,11 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.77%,  1.12%, 33.76%,  2.02%, 30.75%,  1.81%, 20.76%,  3.06%,  0.00%,  0.00%,  0.13%,  0.69%,  0.00%,  0.22%,  0.73%,  3.19%, 418122.73, 22375.43, 18117.65, 4576771.72 , 16, 235, 103.07, 50, 166, 126.55, 88, 179, 124.82, 0.00%, 0.00%,0.00%, 26.87%, 34.33%, 20.90%, 2.99%, 12.69%, 2.24%, 0.00%, 0.60%,0.00%, 22.25%, 71.53%, 2.57%, 0.54%, 2.03%, 0.48%, 0.00%, 2.30%,0.00%, 30.88%, 61.98%, 1.84%, 0.92%, 1.32%, 0.75%, 0.00%, 9.53%,0.00%, 40.47%, 42.48%, 0.58%, 2.17%, 0.26%, 4.50%,0.00%, 0.0, 19.8, 262.7, 111.3, 1101.9, 0.0, 3731.6, 4.910, 39
43, b-SLICE,    9, 39.00,     284304, 0,1.24,29.301, 37.517, 37.220, 31.318,57, 8 5 ,10 11 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.89%,  0.66%, 17.14%,  2.77%, 27.05%,  6.17%, 26.68%,  5.97%,  0.00%,  0.06%,  1.06%,  3.68%,  0.00%,  0.40%,  2.03%,  5.46%, 339497.24, 25016.10, 13675.52, 2790499.90 , 16, 235, 101.39, 52, 169, 125.71, 90, 181, 125.03, 0.00%, 0.00%,0.00%, 29.63%, 27.78%, 23.15%, 0.93%, 13.89%, 4.63%, 0.00%, 2.24%,0.00%, 28.33%, 55.82%, 5.47%, 0.98%, 5.26%, 1.89%, 0.00%, 7.92%,0.00%, 31.91%, 44.31%, 5.80%, 3.67%, 3.67%, 2.71%, 0.00%, 18.14%,0.00%, 29.71%, 40.31%, 1.19%, 5.61%, 0.28%, 4.76%,0.00%, 0.0, 125.7, 252.3, 133.4, 963.9, 0.0, 3850.8, 4.301, 20
44, P-SLICE,   12, 37.00,     264952, 0,1.12,30.448, 38.604, 37.784, 32.385,55, 11 10 8 5 , -, 0.00%,  0.00%,  0.00%, 0.58%,  0.31%,  1.97%, 1.86%,  1.19%, 10.01%, 2.94%,  1.86%, 20.61%, 0.00%,  0.22%,  0.26%,  5.87%,  1.64%, 13.75%,  3.23%, 21.02%,  3.50%,  0.00%,  0.15%,  0.77%,  3.52%,  0.00%,  0.47%,  1.08%,  3.21%, 250736.43, 21152.59, 15641.30, 1093590.66 , 16, 235, 98.58, 52, 156, 126.95, 88, 183, 123.73, 0.00%, 0.00%,0.00%, 11.54%, 34.62%, 30.77%, 7.69%, 13.46%, 1.92%, 26.04%, 5.64%,0.00%, 15.75%, 37.65%, 4.81%, 2.32%, 5.80%, 1.99%, 38.91%, 5.49%,0.00%, 19.89%, 26.09%, 3.23%, 2.36%, 2.17%, 1.85%, 40.87%, 10.83%,0.00%, 21.42%, 21.24%, 0.53%, 2.35%, 0.47%, 2.29%,0.00%, 0.0, 121.4, 276.6, 133.4, 922.6, 0.0, 3853.7, 3.977, 51
