Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
22, b-SLICE,   21, 39.00,      30992, 0,1.53,27.997, 38.833, 41.917, 31.092,56, 20 18 16 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.48%,  2.39%, 14.52%, 17.29%, 11.99%, 14.80%,  5.30%,  3.63%,  0.00%,  1.05%,  2.91%,  3.68%,  0.33%,  3.87%,  5.92%, 10.84%, 419430.26, 12580.63, 25550.53, 447917.17 , 16, 235, 146.92, 51, 142, 127.16, 117, 167, 126.83, 0.00%, 7.95%,0.00%, 15.91%, 19.32%, 34.09%, 5.68%, 13.64%, 3.41%, 0.00%, 13.39%,0.00%, 17.43%, 22.11%, 25.29%, 13.85%, 5.40%, 2.54%, 0.00%, 22.08%,0.00%, 32.58%, 8.35%, 16.35%, 16.59%, 2.15%, 1.91%, 0.00%, 38.38%,0.00%, 44.44%, 7.58%, 0.69%, 4.36%, 0.69%, 3.85%,0.00%, 0.0, 114.5, 132.7, 66.6, 380.1, 1.5, 2173.9, 4.264, 88
23, P-SLICE,   23, 37.00,     189528, 0,1.59,28.636, 38.472, 41.694, 31.498,55, 22 20 18 16 , -, 0.00%,  0.00%,  0.00%, 0.07%,  0.00%,  0.48%, 0.14%,  0.14%,  1.23%, 0.11%,  0.18%,  3.02%, 0.00%,  0.69%,  0.94%,  9.83%,  2.77%, 16.64%,  5.21%, 27.87%, 14.36%,  0.00%,  0.00%,  0.91%,  4.55%,  0.05%,  0.53%,  2.15%,  8.14%, 366208.86, 14056.72, 22531.79, 592169.92 , 16, 235, 149.57, 51, 146, 127.66, 115, 168, 126.76, 0.00%, 2.74%,0.00%, 9.59%, 31.51%, 4.79%, 3.42%, 41.10%, 6.85%, 4.01%, 3.85%,0.00%, 15.72%, 56.19%, 2.09%, 1.25%, 12.21%, 4.68%, 5.29%, 10.74%,0.00%, 30.05%, 35.66%, 1.72%, 2.28%, 5.45%, 8.81%, 5.09%, 19.49%,0.00%, 22.82%, 30.55%, 0.74%, 6.07%, 0.81%, 14.43%,0.00%, 0.0, 8.2, 178.0, 55.8, 742.6, 0.0, 2218.2, 4.774, 94
24, P-SLICE,   25, 37.00,     307488, 0,2.13,29.797, 38.459, 41.480, 32.340,54, 23 22 20 18 , -, 0.00%,  0.00%,  0.00%, 0.59%,  1.06%,  1.58%, 1.55%,  1.85%,  5.88%, 2.64%,  2.07%, 16.37%, 0.00%,  1.01%,  0.11%,  9.93%,  1.33%, 16.40%,  1.64%, 17.88%,  5.38%,  0.00%,  0.05%,  0.74%,  3.49%,  0.00%,  0.20%,  2.05%,  6.19%, 284150.68, 14787.77, 18609.62, 1078081.43 , 16, 235, 153.71, 46, 146, 127.98, 114, 169, 126.67, 0.00%, 0.00%,0.00%, 22.00%, 68.00%, 6.00%, 0.00%, 1.00%, 3.00%, 21.87%, 1.68%,0.00%, 14.22%, 53.21%, 2.29%, 2.75%, 2.37%, 1.61%, 28.83%, 8.68%,0.00%, 18.47%, 38.91%, 1.40%, 1.12%, 1.05%, 1.54%, 34.67%, 15.93%,0.00%, 18.52%, 22.04%, 0.65%, 4.09%, 0.33%, 3.78%,0.00%, 0.0, 4.5, 194.6, 58.0, 860.9, 0.0, 2332.3, 5.322, 143
25, b-SLICE,   24, 39.00,      40584, 0,1.95,29.107, 38.249, 41.381, 31.784,56, 23 22 18 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.63%,  1.38%,  9.96%,  9.20%, 13.62%, 18.73%,  9.35%,  6.52%,  0.00%,  1.12%,  4.60%,  6.74%,  0.07%,  3.62%,  4.06%,  9.38%, 324473.93, 14567.55, 22077.14, 366779.15 , 16, 235, 152.03, 47, 146, 127.90, 115, 170, 126.64, 0.00%, 2.35%,0.00%, 27.06%, 25.88%, 25.88%, 5.88%, 8.82%, 4.12%, 0.00%, 19.85%,0.00%, 19.39%, 22.27%, 19.55%, 11.06%, 4.32%, 3.56%, 0.00%, 19.53%,0.00%, 27.53%, 10.70%, 14.22%, 18.79%, 3.72%, 5.51%, 0.00%, 37.58%,0.00%, 32.94%, 14.27%, 1.69%, 6.08%, 0.46%, 6.97%,0.00%, 0.0, 119.9, 111.9, 65.2, 397.6, 0.0, 2377.2, 4.417, 79
26, P-SLICE,   26, 37.00,     270536, 0,1.67,30.651, 38.305, 41.399, 32.951,55, 25 23 22 18 , -, 0.00%,  0.00%,  0.00%, 0.74%,  1.31%,  2.26%, 1.26%,  1.39%,  7.86%, 3.52%,  2.16%, 14.51%, 0.00%,  0.84%,  0.10%, 12.55%,  1.56%, 15.38%,  1.29%, 15.53%,  4.74%,  0.00%,  0.15%,  0.74%,  2.75%,  0.00%,  0.15%,  2.33%,  6.87%, 235442.82, 15145.97, 17307.52, 984634.95 , 22, 235, 156.64, 46, 149, 127.96, 116, 167, 126.61, 0.00%, 0.00%,0.00%, 18.42%, 71.05%, 6.58%, 1.32%, 2.63%, 0.00%, 23.05%, 1.59%,0.00%, 12.32%, 54.70%, 3.05%, 2.52%, 1.13%, 1.66%, 32.32%, 9.45%,0.00%, 16.31%, 37.96%, 0.80%, 1.87%, 0.42%, 0.88%, 35.09%, 16.72%,0.00%, 17.33%, 22.63%, 0.28%, 3.99%, 0.30%, 3.66%,0.00%, 0.0, 117.4, 179.1, 65.2, 739.0, 0.0, 2429.7, 5.113, 187
27, P-SLICE,   30, 37.00,     241704, 0,1.34,30.129, 38.637, 41.988, 32.675,52, 26 25 23 22 , -, 0.00%,  0.00%,  0.00%, 0.14%,  0.48%,  0.32%, 0.60%,  0.72%,  2.67%, 1.36%,  0.84%,  8.80%, 0.00%,  0.72%,  0.14%,  9.73%,  1.74%, 17.89%,  3.67%, 27.00%,  8.54%,  0.00%,  0.04%,  0.74%,  4.35%,  0.00%,  0.30%,  1.62%,  7.56%, 267755.60, 13627.95, 15857.81, 695536.77 , 21, 235, 155.35, 54, 144, 127.67, 114, 170, 126.78, 0.00%, 0.00%,0.00%, 20.93%, 62.79%, 9.30%, 0.00%, 6.98%, 0.00%, 7.39%, 2.67%,0.00%, 14.94%, 61.32%, 4.64%, 2.12%, 4.95%, 1.97%, 13.41%, 7.95%,0.00%, 25.00%, 41.31%, 6.47%, 2.83%, 1.82%, 1.21%, 17.07%, 18.47%,0.00%, 27.21%, 24.00%, 2.39%, 6.53%, 1.17%, 3.16%,0.00%, 0.0, 234.4, 184.2, 47.7, 805.6, 0.0, 2529.1, 4.817, 103
28, B-SLICE,   28, 38.00,     200136, 0,1.07,30.099, 37.769, 41.065, 32.428,55, 26 25 23 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.58%,  0.73%, 16.53%,  2.17%, 21.14%,  4.87%, 25.74%,  9.67%,  0.00%,  0.06%,  1.23%,  3.69%,  0.00%,  0.76%,  2.40%,  9.41%, 269184.70, 16313.98, 17418.74, 840448.59 , 17, 235, 158.04, 60, 143, 127.91, 117, 165, 126.68, 0.00%, 0.00%,0.00%, 17.72%, 50.63%, 9.49%, 1.90%, 17.72%, 2.53%, 0.00%, 4.20%,0.00%, 20.57%, 64.11%, 3.08%, 2.33%, 4.13%, 1.58%, 0.00%, 11.24%,0.00%, 24.48%, 49.23%, 3.17%, 3.45%, 4.49%, 3.94%, 0.00%, 22.85%,0.00%, 30.78%, 29.50%, 2.28%, 4.73%, 2.89%, 6.98%,0.00%, 0.0, 283.7, 176.1, 72.7, 706.8, 0.0, 2640.9, 5.325, 125
29, b-SLICE,   27, 39.00,      69912, 0,1.05,29.598, 38.031, 41.235, 32.107,57, 26 25 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.10%,  1.19%, 15.90%,  7.00%, 20.60%,  9.05%, 11.86%,  5.50%,  0.00%,  0.83%,  2.69%,  4.31%,  0.55%,  2.49%,  4.90%, 11.03%, 292389.90, 15060.23, 20478.03, 415145.82 , 18, 235, 157.59, 49, 143, 127.97, 115, 169, 126.71, 0.00%, 14.43%,0.00%, 23.71%, 30.93%, 5.67%, 1.55%, 17.01%, 6.70%, 0.00%, 12.67%,0.00%, 22.47%, 38.16%, 7.62%, 3.09%, 10.26%, 5.73%, 0.00%, 18.57%,0.00%, 38.49%, 20.79%, 6.48%, 3.68%, 7.74%, 4.26%, 0.00%, 34.40%,0.00%, 37.59%, 15.69%, 1.24%, 2.75%, 1.64%, 6.69%,0.00%, 0.0, 273.5, 128.9, 53.1, 540.2, 0.0, 2720.1, 5.359, 194
30, b-SLICE,   29, 39.00,      40440, 0,1.93,29.652, 37.694, 41.260, 32.108,56, 28 26 25 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.48%,  1.56%, 15.43%, 13.24%, 13.92%,  9.00%,  7.93%,  3.84%,  0.00%,  1.22%,  3.70%,  5.45%,  0.78%,  6.42%,  4.67%, 10.36%, 287808.79, 16222.37, 19011.00, 335097.18 , 20, 235, 157.50, 59, 145, 127.82, 117, 167, 126.70, 0.00%, 16.16%,0.00%, 30.30%, 21.21%, 18.69%, 3.54%, 4.55%, 5.56%, 0.00%, 21.02%,0.00%, 20.49%, 22.10%, 19.47%, 9.50%, 4.92%, 2.76%, 0.00%, 23.40%,0.00%, 37.14%, 14.29%, 9.66%, 7.62%, 4.42%, 3.47%, 0.00%, 37.44%,0.00%, 41.71%, 11.75%, 1.32%, 2.82%, 1.27%, 3.69%,0.00%, 0.0, 236.1, 129.0, 53.1, 440.9, 0.0, 2709.7, 5.748, 134
31, P-SLICE,   31, 37.00,     105760, 0,1.42,28.736, 38.607, 42.018, 31.630,55, 30 28 26 25 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.03%,  0.00%,  0.29%, 0.10%,  0.06%,  1.29%, 0.00%,  1.00%,  0.52%, 17.07%,  5.42%, 20.65%,  5.81%, 15.71%,  6.71%,  0.00%,  0.61%,  2.42%,  3.45%,  0.10%,  2.48%,  5.94%, 10.33%, 353180.86, 13198.09, 23896.01, 439849.78 , 16, 235, 152.72, 59, 143, 127.38, 117, 168, 126.97, 0.00%, 6.00%,0.00%, 32.00%, 30.00%, 13.00%, 5.00%, 11.00%, 3.00%, 0.00%, 12.11%,0.00%, 26.61%, 40.10%, 6.24%, 4.85%, 5.67%, 4.41%, 0.85%, 21.93%,0.00%, 36.83%, 25.15%, 2.96%, 5.17%, 2.20%, 4.91%, 3.07%, 29.11%,0.00%, 31.29%, 22.43%, 0.51%, 5.96%, 0.92%, 6.78%,0.00%, 0.0, 168.8, 139.4, 53.1, 528.3, 0.0, 2700.6, 6.043, 147
32, I-SLICE,    0, 34.00,     623056, 0,0.00,30.716, 40.106, 42.933, 33.417,55,  -, -, 0.00%,  0.00%,  0.00%, 1.08%,  3.80%,  2.80%, 4.07%,  4.25%, 12.08%, 8.20%,  4.87%, 28.00%,30.85%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 223188.64, 10555.74, 17659.39, 825350.35 , 17, 234, 150.95, 58, 143, 127.31, 117, 168, 126.98, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.50%, 0.00%,0.00%, 5.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.36%, 0.00%,0.00%, 8.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 290.1, 0.1, 1430.2, 0.0, 2802.8, 5.510, 121
33, P-SLICE,    2, 37.00,      88168, 0,2.18,29.841, 39.891, 42.669, 32.701,54, 0 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.15%,  0.05%, 0.22%,  0.27%,  0.20%, 0.22%,  0.32%,  1.07%, 0.00%,  0.15%,  0.22%,  7.32%,  6.17%, 23.74%, 26.65%, 10.52%,  5.56%,  0.00%,  0.29%,  1.78%,  3.86%,  0.00%,  1.22%,  4.15%,  5.86%, 279359.92, 10600.45, 18404.94, 371106.91 , 18, 235, 150.43, 59, 144, 127.40, 117, 168, 126.86, 0.00%, 0.00%,0.00%, 6.67%, 33.33%, 30.00%, 3.33%, 23.33%, 3.33%, 1.44%, 9.94%,0.00%, 17.47%, 30.61%, 23.16%, 11.46%, 3.69%, 2.24%, 1.15%, 10.01%,0.00%, 30.02%, 13.84%, 22.22%, 16.91%, 3.48%, 2.37%, 4.63%, 27.95%,0.00%, 32.58%, 18.82%, 1.47%, 10.46%, 0.60%, 3.48%,0.00%, 0.0, 70.8, 179.3, 108.9, 448.0, 13.1, 2843.9, 3.762, 55
34, b-SLICE,    1, 39.00,      28312, 0,1.10,29.997, 39.787, 42.449, 32.777,56, 0 ,2 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.56%,  2.19%, 11.13%, 22.95%, 11.78%, 20.62%,  1.77%,  2.42%,  0.00%,  1.12%,  5.03%,  4.52%,  0.19%,  4.14%,  3.21%,  8.38%, 265713.16, 10473.46, 17410.63, 272385.86 , 20, 235, 149.72, 56, 146, 127.28, 117, 168, 126.79, 0.00%, 6.35%,0.00%, 15.87%, 3.17%, 45.24%, 10.32%, 15.87%, 3.17%, 0.00%, 13.37%,0.00%, 19.41%, 8.88%, 32.19%, 7.57%, 13.43%, 5.15%, 0.00%, 18.34%,0.00%, 33.78%, 1.97%, 26.94%, 11.61%, 4.87%, 2.49%, 0.00%, 41.47%,0.00%, 47.60%, 3.14%, 1.65%, 2.10%, 0.97%, 3.07%,0.00%, 0.0, 110.0, 103.1, 64.8, 291.4, 0.0, 2886.9, 3.342, 84
35, P-SLICE,    3, 37.00,     131680, 0,1.90,29.614, 39.894, 43.061, 32.580,55, 2 0 , -, 0.00%,  0.00%,  0.00%, 0.19%,  0.32%,  0.13%, 0.17%,  0.13%,  0.60%, 0.34%,  0.21%,  1.89%, 0.00%,  0.26%,  0.24%,  5.79%,  4.31%, 12.13%, 17.72%, 24.40%, 17.77%,  0.00%,  0.15%,  1.31%,  5.43%,  0.00%,  0.32%,  1.65%,  4.55%, 293462.06, 10041.76, 18949.47, 442123.64 , 17, 235, 152.29, 59, 145, 127.54, 116, 166, 126.83, 0.00%, 0.00%,0.00%, 29.63%, 22.22%, 37.04%, 3.70%, 5.56%, 1.85%, 5.69%, 4.18%,0.00%, 21.24%, 30.43%, 24.08%, 8.53%, 3.93%, 1.92%, 2.54%, 8.35%,0.00%, 24.84%, 14.27%, 38.74%, 8.09%, 1.77%, 1.40%, 4.04%, 16.57%,0.00%, 40.80%, 9.08%, 11.05%, 14.57%, 1.79%, 2.10%,0.00%, 0.0, 106.0, 151.3, 64.8, 571.6, 0.0, 2919.1, 4.403, 106
36, P-SLICE,    4, 37.00,     339800, 0,2.56,29.275, 39.087, 42.440, 32.147,55, 3 2 0 , -, 0.00%,  0.00%,  0.00%, 0.59%,  0.69%,  1.02%, 1.28%,  1.82%,  5.36%, 2.61%,  2.21%, 13.46%, 0.00%,  0.52%,  0.33%, 11.01%,  1.06%, 17.85%,  1.67%, 18.70%,  5.91%,  0.00%,  0.04%,  0.96%,  3.02%,  0.00%,  0.13%,  2.17%,  7.58%, 321271.12, 12574.84, 19674.09, 1054564.85 , 17, 235, 153.92, 59, 144, 127.79, 117, 165, 126.82, 0.00%, 0.00%,0.00%, 12.82%, 48.72%, 25.64%, 2.56%, 8.97%, 1.28%, 15.82%, 1.19%,0.00%, 15.37%, 60.30%, 3.36%, 1.87%, 1.27%, 0.82%, 25.57%, 9.44%,0.00%, 18.82%, 41.11%, 1.02%, 1.67%, 0.92%, 1.44%, 30.46%, 17.66%,0.00%, 17.58%, 24.46%, 0.72%, 4.52%, 0.40%, 4.20%,0.00%, 0.0, 177.8, 214.6, 69.5, 802.8, 0.0, 3052.8, 4.293, 133
37, P-SLICE,    5, 37.00,     300376, 0,2.08,30.039, 38.959, 42.263, 32.682,55, 4 3 2 0 , -, 0.00%,  0.00%,  0.00%, 0.83%,  0.95%,  1.92%, 2.12%,  2.14%,  6.62%, 3.58%,  3.12%, 14.07%, 0.00%,  0.88%,  0.24%, 12.42%,  1.07%, 15.66%,  1.17%, 16.78%,  4.38%,  0.00%,  0.05%,  0.37%,  2.56%,  0.00%,  0.12%,  2.05%,  6.92%, 269281.32, 12924.15, 17724.21, 1038096.96 , 19, 235, 156.46, 60, 142, 128.02, 118, 172, 126.67, 0.00%, 0.00%,0.00%, 17.39%, 60.87%, 11.96%, 1.09%, 5.43%, 3.26%, 21.32%, 0.98%,0.00%, 14.59%, 56.94%, 1.54%, 2.52%, 1.26%, 0.84%, 33.63%, 7.45%,0.00%, 16.78%, 38.53%, 0.75%, 1.43%, 0.45%, 0.98%, 35.36%, 16.13%,0.00%, 18.08%, 22.97%, 0.23%, 3.79%, 0.29%, 3.15%,0.00%, 0.0, 191.6, 227.5, 80.5, 899.4, 0.0, 3182.6, 4.962, 148
38, P-SLICE,    7, 37.00,     241768, 0,1.92,31.270, 38.911, 42.154, 33.585,54, 5 4 3 2 , -, 0.00%,  0.00%,  0.00%, 0.51%,  1.01%,  1.84%, 1.84%,  1.59%,  6.22%, 3.49%,  1.87%, 13.85%, 0.00%,  1.09%,  0.25%, 12.86%,  1.36%, 15.67%,  1.64%, 16.25%,  3.64%,  0.00%,  0.03%,  0.53%,  3.08%,  0.00%,  0.10%,  2.83%,  8.44%, 205357.62, 13172.46, 14401.55, 964270.74 , 19, 232, 158.25, 59, 146, 128.34, 117, 169, 126.49, 0.00%, 0.00%,0.00%, 18.87%, 62.26%, 10.38%, 2.83%, 5.66%, 0.00%, 18.97%, 0.71%,0.00%, 12.98%, 59.63%, 2.35%, 1.78%, 2.00%, 1.57%, 29.57%, 10.29%,0.00%, 15.33%, 39.78%, 1.12%, 1.74%, 0.93%, 1.24%, 32.99%, 19.79%,0.00%, 18.10%, 22.87%, 0.28%, 2.50%, 0.17%, 3.30%,0.00%, 0.0, 290.0, 194.7, 64.3, 801.0, 0.0, 3291.1, 5.241, 153
39, b-SLICE,    6, 39.00,      37680, 0,1.96,29.229, 38.756, 42.105, 32.029,56, 5 4 3 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.40%,  2.26%, 16.03%, 11.27%, 16.17%,  8.49%,  9.52%,  4.71%,  0.00%,  1.46%,  3.35%,  5.56%,  0.38%,  4.24%,  4.20%,  9.95%, 312248.40, 12573.01, 25570.39, 350090.07 , 19, 235, 158.33, 59, 145, 128.16, 117, 166, 126.70, 0.00%, 7.55%,0.00%, 24.53%, 23.58%, 20.75%, 8.49%, 14.15%, 1.89%, 0.00%, 17.29%,0.00%, 24.71%, 23.86%, 20.79%, 6.64%, 4.50%, 2.21%, 0.00%, 20.65%,0.00%, 38.84%, 17.29%, 12.06%, 7.29%, 1.74%, 2.13%, 0.00%, 35.30%,0.00%, 39.27%, 14.70%, 1.29%, 4.51%, 0.27%, 4.67%,0.00%, 0.0, 397.2, 99.2, 44.9, 442.3, 0.0, 3344.4, 5.638, 135
40, P-SLICE,    9, 37.00,     152288, 0,1.43,30.391, 38.732, 41.999, 32.885,54, 7 5 4 3 , -, 0.00%,  0.00%,  0.00%, 0.12%,  0.26%,  0.36%, 0.31%,  0.19%,  1.54%, 1.08%,  0.43%,  4.30%, 0.00%,  0.67%,  0.43%, 13.32%,  2.48%, 19.96%,  4.33%, 21.60%, 10.44%,  0.00%,  0.12%,  0.84%,  4.18%,  0.00%,  0.26%,  3.25%,  9.50%, 245358.32, 13312.03, 18942.34, 461986.75 , 19, 232, 158.10, 64, 144, 128.57, 117, 164, 126.48, 0.00%, 0.00%,0.00%, 17.39%, 43.48%, 28.26%, 2.17%, 5.43%, 3.26%, 4.40%, 2.27%,0.00%, 14.35%, 64.35%, 6.61%, 4.33%, 2.34%, 1.35%, 6.26%, 12.53%,0.00%, 22.03%, 45.91%, 4.35%, 6.71%, 0.66%, 1.55%, 9.90%, 23.28%,0.00%, 21.40%, 27.66%, 1.06%, 10.84%, 0.57%, 5.28%,0.00%, 0.0, 348.9, 174.4, 45.0, 709.2, 0.0, 3395.3, 5.078, 170
41, b-SLICE,    8, 39.00,      33728, 0,1.01,30.451, 38.673, 42.041, 32.928,56, 7 5 4 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.54%,  1.90%, 17.47%, 12.35%, 20.40%,  9.32%,  6.73%,  2.15%,  0.00%,  1.66%,  4.54%,  5.17%,  0.29%,  4.05%,  3.66%,  7.76%, 239090.24, 13096.91, 19525.74, 270944.38 , 20, 235, 158.50, 61, 145, 128.44, 117, 164, 126.53, 0.00%, 6.19%,0.00%, 26.80%, 26.80%, 14.43%, 8.25%, 13.40%, 4.12%, 0.00%, 16.07%,0.00%, 23.08%, 26.10%, 16.62%, 5.63%, 9.20%, 3.30%, 0.00%, 19.33%,0.00%, 44.30%, 14.38%, 9.09%, 5.52%, 3.86%, 3.51%, 0.00%, 35.43%,0.00%, 45.99%, 12.70%, 0.74%, 2.61%, 0.07%, 2.47%,0.00%, 0.0, 322.6, 100.0, 54.0, 460.2, 0.0, 3446.5, 5.499, 81
42, P-SLICE,   14, 37.00,     357696, 0,1.26,28.533, 38.260, 41.547, 31.376,51, 9 7 5 4 , -, 0.00%,  0.00%,  0.00%, 0.16%,  0.69%,  0.46%, 0.56%,  0.99%,  2.82%, 1.53%,  1.03%,  8.85%, 0.00%,  0.21%,  0.13%,  7.88%,  0.87%, 15.25%,  4.52%, 28.41%, 13.73%,  0.00%,  0.03%,  0.51%,  3.05%,  0.00%,  0.07%,  1.15%,  7.09%, 385874.42, 14961.74, 19259.30, 1111692.72 , 19, 232, 150.02, 63, 142, 127.59, 117, 163, 126.81, 0.00%, 0.00%,0.00%, 9.52%, 52.38%, 16.67%, 2.38%, 16.67%, 2.38%, 12.92%, 0.97%,0.00%, 17.61%, 59.94%, 3.80%, 1.70%, 1.94%, 1.13%, 16.00%, 6.07%,0.00%, 19.96%, 41.43%, 6.76%, 7.79%, 0.81%, 1.17%, 16.63%, 14.78%,0.00%, 17.08%, 31.51%, 3.44%, 12.39%, 0.42%, 3.74%,0.00%, 0.0, 185.5, 217.8, 54.0, 930.1, 0.0, 3508.1, 5.049, 107
43, B-SLICE,   12, 38.00,     200656, 0,2.54,29.646, 37.487, 41.072, 32.054,54, 9 7 5 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.71%,  0.25%, 17.06%,  3.79%, 21.56%,  8.23%, 20.99%,  8.80%,  0.00%,  0.14%,  0.87%,  3.00%,  0.00%,  0.25%,  4.33%, 10.03%, 301672.34, 16619.39, 16460.89, 775727.06 , 22, 234, 154.23, 62, 146, 128.02, 116, 162, 126.66, 0.00%, 0.00%,0.00%, 14.29%, 60.00%, 14.29%, 2.86%, 7.14%, 1.43%, 0.00%, 1.80%,0.00%, 18.61%, 61.75%, 7.12%, 3.79%, 4.17%, 2.76%, 0.00%, 13.88%,0.00%, 23.18%, 40.99%, 11.05%, 6.98%, 1.34%, 2.58%, 0.00%, 25.53%,0.00%, 29.27%, 27.94%, 3.37%, 7.91%, 1.07%, 4.91%,0.00%, 0.0, 170.2, 196.4, 100.6, 731.6, 0.0, 3611.4, 4.580, 129
44, b-SLICE,   10, 39.00,      36344, 0,1.44,30.395, 38.388, 41.802, 32.820,57, 9 7 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.68%,  2.04%, 16.54%, 12.62%, 17.98%,  8.59%,  8.15%,  3.33%,  0.00%,  1.34%,  2.43%,  6.06%,  1.04%,  2.98%,  3.78%, 10.43%, 243086.10, 13654.94, 17431.45, 306424.73 , 17, 230, 157.13, 59, 146, 128.51, 113, 164, 126.48, 0.00%, 18.10%,0.00%, 22.41%, 24.14%, 8.19%, 3.02%, 16.38%, 7.76%, 0.00%, 12.91%,0.00%, 26.71%, 22.70%, 10.68%, 4.45%, 15.13%, 7.42%, 0.00%, 16.62%,0.00%, 38.96%, 21.41%, 7.58%, 5.59%, 4.99%, 4.85%, 0.00%, 38.43%,0.00%, 39.24%, 14.58%, 0.69%, 2.08%, 0.69%, 4.28%,0.00%, 0.0, 234.2, 127.2, 80.6, 395.9, 0.0, 3672.2, 4.603, 48
