GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
5,188,False,188, B-SLICE,28,33.0,716568,0,1.22,33.748,37.363,39.401,34.907,15, 26 25 23 ,29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.82%,  0.85%, 19.82%,  3.47%, 31.03%,  3.98%, 29.48%,  4.10%,  0.00%,  0.06%,  0.60%,  1.61%,  0.03%,  0.51%,  1.23%,  2.40%,118831.47,20081.22,6092.58,3815491.02,16,235,128.17,45,168,125.51,91,197,121.51, 0.00%, 1.85%,0.00%, 25.93%, 22.22%, 20.37%, 1.85%, 27.78%, 0.00%, 0.00%, 2.38%,0.00%, 27.38%, 55.69%, 7.61%, 1.26%, 5.03%, 0.66%, 0.00%, 4.61%,0.00%, 27.80%, 57.59%, 2.42%, 2.34%, 3.18%, 2.07%, 0.00%, 8.51%,0.00%, 35.92%, 46.85%, 1.24%, 2.31%, 1.34%, 3.82%,0.00%,0.0,385.1,301.1,148.6,1185.4,0.0,5882.6,4.623,27
5,189,True,187, P-SLICE,29,32.0,886864,0,1.44,33.655,37.601,39.644,34.897,14, 26 25 23 22 , -, 0.00%,  0.00%,  0.00%, 3.00%,  4.45%,  3.89%, 5.14%,  5.19%, 15.40%, 8.70%,  7.47%, 37.26%, 0.00%,  0.00%,  0.00%,  1.37%,  0.00%,  2.45%,  0.07%,  4.96%,  0.49%,  0.00%,  0.00%,  0.00%,  0.16%,  0.00%,  0.00%,  0.00%,  0.00%,117809.24,19550.98,7675.45,3224930.04,16,235,119.33,45,169,124.41,91,198,121.26, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 89.24%, 0.00%,0.00%, 0.55%, 10.21%, 0.00%, 0.00%, 0.00%, 0.00%, 86.14%, 0.00%,0.00%, 6.40%, 7.22%, 0.23%, 0.00%, 0.00%, 0.00%, 83.07%, 0.25%,0.00%, 10.88%, 5.04%, 0.22%, 0.27%, 0.11%, 0.16%,0.00%,0.1,361.3,367.3,152.7,1687.8,0.0,5550.2,6.107,52
5,190,False,191, b-SLICE,30,34.0,323048,0,1.05,35.277,37.74,39.672,36.134,13, 29 28 25 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.55%,  0.33%, 12.66%,  3.41%, 27.87%,  4.39%, 30.88%,  5.19%,  0.00%,  0.35%,  1.43%,  3.08%,  0.08%,  1.45%,  2.51%,  5.84%,89108.36,17994.64,5273.25,1481253.01,16,235,112.19,46,162,124.28,90,197,121.03, 0.00%, 7.89%,0.00%, 39.47%, 18.42%, 11.84%, 3.95%, 13.16%, 5.26%, 0.00%, 10.10%,0.00%, 33.52%, 37.31%, 4.00%, 3.58%, 5.68%, 5.82%, 0.00%, 10.22%,0.00%, 35.55%, 42.84%, 2.44%, 2.77%, 2.80%, 3.39%, 0.00%, 16.98%,0.00%, 30.68%, 42.46%, 1.05%, 2.67%, 1.24%, 4.91%,0.00%,0.0,222.8,254.1,130.4,833.6,0.0,5791.3,3.867,52
5,191,False,190, P-SLICE,31,32.0,596160,0,1.02,35.88,38.291,40.054,36.703,12, 29 28 26 25 , -, 0.00%,  0.00%,  0.00%, 6.69%,  5.66%,  8.54%, 5.34%,  2.88%, 18.45%, 5.10%,  3.57%, 26.72%, 0.00%,  0.05%,  0.03%,  2.46%,  0.69%,  4.47%,  0.58%,  5.58%,  0.34%,  0.00%,  0.05%,  0.50%,  1.64%,  0.00%,  0.11%,  0.50%,  0.05%,72084.05,17082.4,5572.99,2716869.92,16,235,112.47,48,164,125.15,91,198,120.82, 0.00%, 0.00%,0.00%, 33.33%, 33.33%, 0.00%, 0.00%, 33.33%, 0.00%, 86.34%, 0.66%,0.00%, 1.97%, 8.20%, 1.04%, 0.16%, 1.20%, 0.44%, 75.86%, 2.86%,0.00%, 12.26%, 7.37%, 0.41%, 0.11%, 0.64%, 0.49%, 69.45%, 3.32%,0.00%, 19.14%, 7.42%, 0.16%, 0.21%, 0.08%, 0.23%,0.00%,0.1,163.1,343.3,159.4,1491.5,0.0,5558.8,5.554,42
6,192,False,192, I-SLICE,0,29.0,767112,0,1.4,38.068,39.915,41.407,38.717,11,  -, -, 0.00%,  0.00%,  0.00%, 2.53%,  2.24%,  4.71%, 4.90%,  3.16%, 13.72%, 8.20%,  3.27%, 28.13%,29.14%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,42511.42,11920.82,3821.41,1576895.66,16,235,117.03,49,168,126.71,91,197,120.73, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.28%, 0.00%,0.00%, 5.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 90.16%, 0.00%,0.00%, 9.84%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%,0.0,0.0,416.5,0.0,1389.0,0.0,5605.3,4.968,94
6,193,False,193, P-SLICE,1,32.0,751960,0,1.01,34.656,37.49,39.585,35.626,10, 0 , -, 0.00%,  0.00%,  0.00%, 4.48%,  4.57%,  5.38%, 5.46%,  5.46%, 20.79%, 5.76%,  5.08%, 33.70%, 0.00%,  0.02%,  0.00%,  2.37%,  0.04%,  2.39%,  0.15%,  3.37%,  0.45%,  0.00%,  0.00%,  0.00%,  0.32%,  0.00%,  0.00%,  0.09%,  0.13%,94742.37,19929.04,6629.55,3266912.98,16,235,109.02,45,171,123.51,93,197,120.98, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 85.68%, 0.00%,0.00%, 1.65%, 12.42%, 0.25%, 0.00%, 0.00%, 0.00%, 87.36%, 0.24%,0.00%, 6.88%, 5.11%, 0.12%, 0.00%, 0.18%, 0.12%, 80.64%, 0.81%,0.00%, 13.49%, 4.25%, 0.31%, 0.12%, 0.35%, 0.04%,0.00%,65.0,7.5,275.9,104.8,1308.3,0.0,5588.0,5.87,93
6,194,False,196, b-SLICE,2,34.0,724728,0,1.78,32.494,35.984,38.281,33.654,9, 1 0 ,4 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.22%,  0.49%, 26.23%,  3.07%, 29.33%,  1.88%, 28.91%,  5.15%,  0.00%,  0.07%,  0.24%,  0.45%,  0.00%,  0.14%,  0.45%,  2.37%,157137.48,26547.59,7929.66,6354016.54,16,235,115.86,44,149,123.83,87,197,121.26, 0.00%, 0.00%,0.00%, 16.33%, 55.10%, 18.37%, 2.04%, 7.14%, 1.02%, 0.00%, 0.71%,0.00%, 22.90%, 66.00%, 4.60%, 0.94%, 4.60%, 0.24%, 0.00%, 1.98%,0.00%, 27.48%, 65.18%, 2.73%, 0.94%, 1.39%, 0.30%, 0.00%, 5.96%,0.00%, 32.13%, 51.03%, 1.03%, 2.87%, 0.92%, 6.07%,0.00%,0.0,225.2,301.5,148.9,1211.4,0.0,5959.2,4.617,35
6,195,False,197, b-SLICE,3,34.0,995440,0,1.23,30.902,34.907,37.563,32.235,8, 1 0 ,4 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.06%,  0.40%, 22.23%,  1.92%, 28.22%,  2.74%, 34.58%,  6.54%,  0.00%,  0.00%,  0.09%,  0.30%,  0.00%,  0.15%,  0.52%,  1.25%,223185.09,33106.12,9354.45,6552522.96,16,235,106.49,45,171,122.56,93,198,121.74, 0.00%, 0.00%,0.00%, 31.25%, 41.67%, 8.33%, 2.08%, 16.67%, 0.00%, 0.00%, 0.63%,0.00%, 24.03%, 67.46%, 2.44%, 0.31%, 4.32%, 0.81%, 0.00%, 1.77%,0.00%, 25.31%, 64.96%, 2.92%, 0.88%, 3.01%, 1.15%, 0.00%, 2.99%,0.00%, 32.39%, 52.00%, 2.00%, 3.23%, 1.41%, 5.99%,0.00%,0.0,225.1,327.2,148.9,1425.6,0.0,5861.1,5.238,69
6,196,False,195, B-SLICE,4,33.0,1081904,0,1.01,31.664,35.189,37.66,32.854,7, 1 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.10%,  0.16%,  5.30%,  2.13%, 18.07%,  6.41%, 47.52%, 17.40%,  0.00%,  0.00%,  0.10%,  0.65%,  0.00%,  0.14%,  0.28%,  1.73%,187078.79,31486.59,8500.82,2739603.89,16,235,99.34,45,166,122.91,91,200,121.22, 0.00%, 0.00%,0.00%, 22.22%, 16.67%, 22.22%, 0.00%, 38.89%, 0.00%, 0.00%, 1.88%,0.00%, 18.39%, 51.59%, 12.10%, 0.47%, 14.45%, 1.13%, 0.00%, 1.47%,0.00%, 24.66%, 49.38%, 10.89%, 2.15%, 8.99%, 2.47%, 0.00%, 3.34%,0.00%, 24.15%, 48.21%, 6.15%, 6.30%, 4.65%, 7.21%,0.00%,0.0,205.9,296.6,132.5,1145.9,0.0,5491.9,4.652,66
6,197,False,198, b-SLICE,5,34.0,376888,0,1.83,31.235,35.528,38.111,32.631,6, 4 1 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.18%,  0.10%,  2.21%,  1.37%, 11.10%,  6.92%, 38.52%, 26.67%,  0.00%,  0.06%,  0.96%,  4.97%,  0.03%,  0.28%,  1.21%,  5.43%,202799.65,28229.14,9345.58,531844.57,16,235,100.75,46,149,123.65,89,197,121.06, 0.00%, 10.71%,0.00%, 17.86%, 39.29%, 21.43%, 3.57%, 3.57%, 3.57%, 0.00%, 8.55%,0.00%, 38.46%, 17.95%, 10.97%, 8.69%, 10.26%, 5.13%, 0.00%, 10.21%,0.00%, 41.68%, 15.47%, 10.16%, 8.00%, 7.76%, 6.71%, 0.00%, 13.16%,0.00%, 28.07%, 24.99%, 9.44%, 10.20%, 5.25%, 8.89%,0.00%,0.0,156.0,327.3,148.9,781.2,0.0,5491.7,3.33,48
6,198,True,199, b-SLICE,6,34.0,595552,0,1.01,31.769,35.626,38.179,33.052,5, 4 1 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  0.06%,  3.41%,  1.60%, 11.27%,  7.12%, 43.48%, 24.53%,  0.00%,  0.04%,  0.40%,  3.69%,  0.02%,  0.20%,  0.63%,  3.36%,187046.79,27804.98,6623.91,1169567.86,16,235,108.02,45,167,124.79,89,197,120.82, 0.00%, 8.70%,0.00%, 52.17%, 17.39%, 13.04%, 0.00%, 2.17%, 6.52%, 0.00%, 4.52%,0.00%, 30.77%, 34.16%, 15.27%, 4.41%, 8.94%, 1.92%, 0.00%, 5.03%,0.00%, 33.16%, 27.08%, 15.89%, 6.28%, 8.62%, 3.94%, 0.00%, 8.97%,0.00%, 27.34%, 32.50%, 10.82%, 8.86%, 5.01%, 6.49%,0.00%,0.0,0.0,304.7,126.2,959.6,0.0,5461.2,4.186,39
6,199,False,194, P-SLICE,7,32.0,1064864,0,1.34,33.098,36.717,38.819,34.266,4, 1 0 , -, 0.00%,  0.00%,  0.00%, 1.75%,  1.97%,  1.71%, 3.35%,  3.56%,  9.90%, 6.28%,  5.45%, 27.12%, 0.00%,  0.19%,  0.06%,  3.12%,  0.49%,  8.26%,  1.13%, 17.92%,  3.82%,  0.00%,  0.19%,  0.37%,  0.92%,  0.02%,  0.52%,  0.99%,  0.91%,133730.25,23550.83,6857.79,2848934.97,16,235,102.83,45,173,124.59,91,198,120.82, 0.00%, 5.88%,0.00%, 29.41%, 41.18%, 11.76%, 0.00%, 11.76%, 0.00%, 55.72%, 7.30%,0.00%, 10.28%, 21.72%, 2.90%, 0.41%, 1.24%, 0.41%, 57.85%, 4.68%,0.00%, 15.37%, 18.21%, 1.78%, 0.39%, 1.31%, 0.42%, 57.74%, 2.72%,0.00%, 15.50%, 18.37%, 1.42%, 1.59%, 1.14%, 1.53%,0.00%,1.7,56.7,315.1,121.8,1377.9,0.0,5073.0,5.258,59
6,200,False,202, b-SLICE,8,34.0,545088,0,1.38,30.766,35.156,37.802,32.194,3, 7 4 ,9 11 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.24%,  0.14%,  4.35%,  1.26%, 12.37%,  5.52%, 42.83%, 22.78%,  0.00%,  0.06%,  0.56%,  2.59%,  0.01%,  0.23%,  1.47%,  5.58%,225639.92,30753.11,9797.04,762038.15,16,235,95.72,45,148,124.19,90,198,121.51, 0.00%, 3.23%,0.00%, 45.16%, 16.13%, 11.29%, 1.61%, 22.58%, 0.00%, 0.00%, 4.97%,0.00%, 32.61%, 41.04%, 8.10%, 4.00%, 5.62%, 3.67%, 0.00%, 9.62%,0.00%, 27.91%, 36.32%, 7.78%, 7.17%, 4.87%, 6.33%, 0.00%, 10.53%,0.00%, 22.14%, 37.99%, 5.22%, 10.04%, 3.14%, 10.94%,0.00%,0.0,135.0,289.3,156.7,801.9,0.0,5701.0,3.235,27
6,201,False,201, B-SLICE,9,33.0,706600,0,1.96,32.666,36.134,38.411,33.818,2, 7 4 1 ,11 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.57%,  0.19%,  6.61%,  1.34%, 18.89%,  5.08%, 46.37%, 15.70%,  0.00%,  0.00%,  0.14%,  2.46%,  0.00%,  0.05%,  0.43%,  2.16%,152123.81,25443.57,7226.05,2067554.61,16,235,94.29,44,151,123.26,89,190,121.44, 0.00%, 0.00%,0.00%, 37.50%, 37.50%, 8.33%, 0.00%, 16.67%, 0.00%, 0.00%, 0.60%,0.00%, 33.13%, 49.50%, 7.88%, 2.10%, 5.09%, 1.70%, 0.00%, 2.21%,0.00%, 36.59%, 41.68%, 8.23%, 3.31%, 5.49%, 2.49%, 0.00%, 6.46%,0.00%, 28.71%, 42.87%, 5.79%, 6.61%, 4.00%, 5.56%,0.00%,0.0,27.4,302.5,138.2,1119.2,0.0,5505.1,4.258,34
6,202,False,203, b-SLICE,10,34.0,724032,0,1.48,30.866,35.251,37.854,32.288,1, 9 7 4 ,11 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.11%,  0.10%,  3.21%,  1.99%, 12.66%,  7.05%, 44.16%, 24.03%,  0.00%,  0.11%,  0.25%,  2.44%,  0.01%,  0.17%,  0.66%,  3.04%,223609.88,30413.45,9515.18,1272075.64,16,235,94.28,38,151,124.73,90,191,122.04, 0.00%, 5.56%,0.00%, 5.56%, 44.44%, 16.67%, 5.56%, 19.44%, 2.78%, 0.00%, 5.05%,0.00%, 23.52%, 35.16%, 14.29%, 3.08%, 16.37%, 2.53%, 0.00%, 4.21%,0.00%, 24.75%, 38.59%, 11.93%, 4.40%, 10.58%, 5.54%, 0.00%, 7.10%,0.00%, 20.91%, 40.91%, 7.39%, 9.46%, 4.89%, 9.34%,0.00%,0.0,134.9,302.4,156.7,941.1,0.0,5462.7,3.626,37
6,203,False,200, P-SLICE,11,32.0,641216,0,1.07,35.641,38.103,39.709,36.458,0, 7 4 1 0 , -, 0.00%,  0.00%,  0.00%, 8.57%,  7.28%,  8.51%, 6.42%,  4.59%, 18.46%, 5.47%,  3.01%, 25.68%, 0.00%,  0.06%,  0.09%,  2.69%,  0.06%,  3.01%,  0.14%,  4.93%,  0.17%,  0.00%,  0.00%,  0.03%,  0.43%,  0.00%,  0.00%,  0.00%,  0.40%,75822.31,18196.41,5584.92,2745895.94,16,235,94.59,31,149,123.86,91,190,121.49, 0.00%, 0.00%,0.00%, 20.00%, 20.00%, 0.00%, 0.00%, 60.00%, 0.00%, 89.85%, 0.00%,0.00%, 1.59%, 8.35%, 0.11%, 0.00%, 0.11%, 0.00%, 83.51%, 0.08%,0.00%, 10.07%, 5.93%, 0.12%, 0.12%, 0.12%, 0.04%, 70.12%, 1.71%,0.00%, 22.59%, 5.24%, 0.00%, 0.12%, 0.06%, 0.18%,0.00%,0.1,3.8,307.4,0.0,1489.5,0.0,5041.0,5.728,65
7,224,False,0, I-SLICE,0,29.0,927400,0,0.0,35.275,42.608,41.897,37.019,75,  -, -, 0.00%,  0.00%,  0.00%, 1.74%,  3.54%,  1.54%, 2.27%,  3.19%,  6.62%, 5.08%,  3.81%, 29.47%,42.76%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,78937.56,8296.73,6967.53,606498.34,20,235,129.53,56,147,127.94,94,173,123.45, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.18%, 0.00%,0.00%, 7.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.96%, 0.00%,0.00%, 8.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%,599.8,0.1,385.7,0.0,1687.0,0.0,892.1,5.232,99
7,225,True,2, b-SLICE,1,34.0,229080,0,1.35,32.036,40.589,39.879,34.085,76, 0 ,2 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.30%,  0.80%,  6.40%,  5.01%, 12.12%,  7.73%, 30.79%, 16.32%,  0.00%,  0.08%,  1.59%,  6.14%,  0.02%,  0.72%,  2.68%,  9.30%,167770.0,12395.06,13177.57,397057.66,19,235,124.1,56,146,127.37,93,173,124.2, 0.00%, 1.79%,0.00%, 17.86%, 8.93%, 48.21%, 12.50%, 8.04%, 2.68%, 0.00%, 6.51%,0.00%, 21.17%, 31.27%, 20.77%, 7.25%, 9.12%, 3.91%, 0.00%, 16.46%,0.00%, 25.42%, 28.33%, 9.53%, 7.70%, 6.28%, 6.28%, 0.00%, 22.53%,0.00%, 22.85%, 30.80%, 4.67%, 8.56%, 2.42%, 8.16%,0.00%,845.3,139.1,167.1,104.9,552.4,0.0,1048.2,4.162,66
7,226,False,1, P-SLICE,2,32.0,537776,0,1.76,34.222,41.405,40.784,35.94,74, 0 , -, 0.00%,  0.00%,  0.00%, 2.15%,  2.17%,  3.68%, 4.04%,  4.37%, 16.15%, 5.92%,  4.73%, 37.94%, 0.00%,  0.11%,  0.20%,  3.25%,  0.29%,  6.26%,  0.52%,  6.73%,  1.05%,  0.00%,  0.00%,  0.02%,  0.29%,  0.00%,  0.00%,  0.00%,  0.14%,105635.39,10895.39,7968.81,1280254.23,20,235,127.58,58,146,127.11,95,172,124.36, 0.00%, 0.00%,0.00%, 0.00%, 35.29%, 23.53%, 0.00%, 41.18%, 0.00%, 69.33%, 0.00%,0.00%, 7.98%, 20.19%, 0.70%, 0.08%, 1.56%, 0.16%, 74.37%, 0.05%,0.00%, 12.30%, 11.69%, 0.60%, 0.33%, 0.46%, 0.19%, 78.07%, 0.70%,0.00%, 12.41%, 7.13%, 0.41%, 0.38%, 0.28%, 0.62%,0.00%,835.2,11.1,258.3,121.9,1098.5,0.0,996.6,5.067,35
7,227,False,3, P-SLICE,3,32.0,501688,0,1.53,35.192,41.889,41.56,36.825,75, 2 0 , -, 0.00%,  0.00%,  0.00%, 3.42%,  4.60%,  6.38%, 3.49%,  3.70%, 18.22%, 4.79%,  4.39%, 30.74%, 0.00%,  0.07%,  0.23%,  3.49%,  0.42%,  7.84%,  0.55%,  6.31%,  0.65%,  0.00%,  0.00%,  0.00%,  0.44%,  0.00%,  0.00%,  0.00%,  0.28%,84965.07,9533.73,6332.75,1095497.6,19,233,128.28,57,146,127.42,96,173,124.52, 0.00%, 0.00%,0.00%, 7.69%, 15.38%, 38.46%, 0.00%, 38.46%, 0.00%, 78.66%, 0.00%,0.00%, 4.17%, 14.90%, 0.76%, 0.25%, 1.14%, 0.13%, 70.72%, 0.00%,0.00%, 14.09%, 13.64%, 0.64%, 0.45%, 0.32%, 0.13%, 73.18%, 1.31%,0.00%, 16.74%, 7.58%, 0.15%, 0.36%, 0.15%, 0.53%,0.00%,904.4,80.0,260.5,104.9,1311.4,0.0,1131.7,6.043,68
7,228,False,6, b-SLICE,4,34.0,901432,1,1.03,30.237,38.854,38.322,32.325,77, 3 2 ,5 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.52%,  0.59%, 12.81%,  2.28%, 23.41%,  4.09%, 38.21%, 11.89%,  0.00%,  0.00%,  0.34%,  1.63%,  0.00%,  0.05%,  1.15%,  3.03%,260532.25,19204.36,10607.21,2943038.75,16,235,117.17,59,147,126.69,90,198,125.2, 0.00%, 0.00%,0.00%, 22.45%, 24.49%, 26.53%, 2.04%, 23.47%, 1.02%, 0.00%, 0.30%,0.00%, 31.04%, 53.58%, 6.79%, 1.42%, 4.93%, 1.94%, 0.00%, 4.80%,0.00%, 29.96%, 52.07%, 4.62%, 1.35%, 4.40%, 2.80%, 0.00%, 7.56%,0.00%, 26.36%, 46.77%, 2.85%, 5.01%, 3.45%, 8.00%,0.00%,3.8,325.7,318.3,137.2,1366.9,0.0,1633.4,5.13,77
7,229,False,5, B-SLICE,5,33.0,1102376,0,1.49,30.711,39.112,38.362,32.718,75, 3 2 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.65%,  0.53%, 14.39%,  1.87%, 28.98%,  2.66%, 41.64%,  8.67%,  0.00%,  0.00%,  0.00%,  0.34%,  0.00%,  0.00%,  0.00%,  0.29%,229872.24,18451.62,10936.2,3763268.34,16,235,118.5,59,148,126.4,91,197,125.07, 0.00%, 0.00%,0.00%, 12.24%, 42.86%, 16.33%, 6.12%, 20.41%, 2.04%, 0.00%, 0.00%,0.00%, 26.66%, 61.86%, 5.08%, 1.10%, 4.93%, 0.37%, 0.00%, 0.00%,0.00%, 25.48%, 66.67%, 3.36%, 0.53%, 2.83%, 1.13%, 0.00%, 1.07%,0.00%, 26.98%, 57.04%, 2.20%, 4.26%, 2.12%, 6.32%,0.00%,3.0,274.0,325.8,151.6,1368.4,0.0,1464.6,5.325,42
7,230,False,7, b-SLICE,6,34.0,315872,0,1.66,31.09,39.148,38.252,32.993,76, 5 3 2 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.06%,  0.07%,  1.47%,  3.04%,  9.64%, 10.19%, 30.29%, 26.65%,  0.00%,  0.03%,  0.95%,  5.04%,  0.00%,  0.07%,  1.71%, 10.78%,218885.26,18128.92,8559.03,499754.84,16,235,118.27,54,148,126.45,91,197,124.77, 0.00%, 0.00%,0.00%, 0.00%, 45.45%, 45.45%, 9.09%, 0.00%, 0.00%, 0.00%, 2.23%,0.00%, 15.84%, 16.09%, 31.93%, 14.85%, 14.23%, 4.83%, 0.00%, 11.31%,0.00%, 25.57%, 19.84%, 18.07%, 12.40%, 7.23%, 5.58%, 0.00%, 20.76%,0.00%, 20.47%, 23.80%, 6.53%, 13.49%, 4.87%, 10.09%,0.00%,2.3,280.2,325.0,137.2,844.6,0.0,1630.9,4.4,44
7,231,False,4, P-SLICE,7,32.0,687432,0,1.21,33.013,40.919,39.833,34.854,72, 3 2 0 , -, 0.00%,  0.00%,  0.00%, 1.29%,  1.77%,  1.94%, 2.95%,  3.45%, 14.26%, 5.59%,  5.04%, 40.42%, 0.00%,  0.05%,  0.03%,  3.86%,  0.18%,  7.04%,  0.23%, 10.32%,  1.27%,  0.00%,  0.00%,  0.00%,  0.17%,  0.00%,  0.00%,  0.00%,  0.15%,136137.99,13009.22,9947.67,1093877.78,16,235,123.31,52,147,127.41,92,189,123.92, 0.00%, 0.00%,0.00%, 0.00%, 60.00%, 0.00%, 0.00%, 40.00%, 0.00%, 55.28%, 0.00%,0.00%, 16.75%, 25.96%, 0.92%, 0.08%, 0.84%, 0.17%, 70.47%, 0.00%,0.00%, 12.13%, 16.62%, 0.34%, 0.13%, 0.21%, 0.10%, 75.61%, 0.47%,0.00%, 10.81%, 11.23%, 0.33%, 0.59%, 0.26%, 0.71%,0.00%,949.0,177.1,303.0,111.8,1361.1,0.0,1296.6,5.403,20
