Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
22, b-SLICE,   20, 34.00,     186904, 0,1.42,31.165, 42.384, 43.767, 34.143,57, 19 17 ,21 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.03%,  0.28%,  4.17%,  4.76%, 12.43%, 12.72%, 29.94%, 20.60%,  0.00%,  0.07%,  0.83%,  4.62%,  0.00%,  0.69%,  2.54%,  6.32%, 202271.43, 7040.28, 14373.57, 381858.53 , 16, 235, 145.48, 21, 175, 136.47, 87, 194, 121.62, 0.00%, 0.00%,0.00%, 5.26%, 5.26%, 73.68%, 5.26%, 7.89%, 2.63%, 0.00%, 7.77%,0.00%, 14.86%, 28.21%, 28.12%, 12.42%, 4.56%, 4.05%, 0.00%, 11.23%,0.00%, 22.68%, 23.72%, 25.00%, 11.21%, 2.86%, 3.30%, 0.00%, 16.47%,0.00%, 25.99%, 26.53%, 7.36%, 15.52%, 1.94%, 6.20%,0.00%, 0.0, 0.0, 257.1, 162.6, 652.2, 0.0, 2421.3, 2.936, 44
23, P-SLICE,   23, 32.00,     602704, 0,1.19,33.078, 42.617, 43.821, 35.614,55, 22 21 19 17 , -, 0.00%,  0.00%,  0.00%, 0.64%,  3.41%,  1.30%, 0.92%,  1.52%,  3.91%, 2.18%,  2.56%, 13.53%, 0.00%,  0.07%,  0.19%,  4.85%,  1.28%, 14.24%,  3.32%, 27.60%,  9.47%,  0.00%,  0.03%,  0.48%,  3.58%,  0.00%,  0.36%,  0.97%,  3.57%, 134092.65, 6470.45, 7914.40, 641972.48 , 16, 235, 143.51, 19, 171, 136.27, 80, 197, 121.54, 0.00%, 0.00%,0.00%, 0.00%, 26.67%, 40.00%, 0.00%, 30.00%, 3.33%, 45.04%, 3.35%,0.00%, 11.08%, 29.74%, 4.30%, 0.66%, 4.74%, 1.09%, 23.56%, 5.39%,0.00%, 29.20%, 29.53%, 5.10%, 1.44%, 4.56%, 1.22%, 26.99%, 10.56%,0.00%, 24.72%, 23.75%, 2.76%, 4.40%, 2.16%, 4.67%,0.00%, 0.0, 21.6, 306.6, 136.4, 1197.4, 0.0, 2483.6, 4.696, 42
24, P-SLICE,   24, 32.00,     596496, 0,1.99,33.338, 42.683, 44.021, 35.842,55, 23 22 21 17 , -, 0.00%,  0.00%,  0.00%, 1.20%,  3.97%,  1.87%, 2.09%,  2.07%,  7.59%, 4.17%,  2.80%, 21.07%, 0.00%,  0.13%,  0.22%,  4.80%,  0.69%, 11.15%,  2.49%, 20.45%,  6.55%,  0.00%,  0.04%,  0.51%,  3.17%,  0.00%,  0.02%,  0.40%,  2.55%, 126165.12, 6546.88, 8029.70, 718724.50 , 19, 235, 141.95, 20, 162, 136.42, 102, 199, 121.55, 0.00%, 0.00%,0.00%, 15.79%, 21.05%, 36.84%, 0.00%, 23.68%, 2.63%, 55.92%, 0.43%,0.00%, 12.57%, 25.58%, 2.89%, 0.29%, 1.73%, 0.58%, 42.00%, 3.25%,0.00%, 21.07%, 24.77%, 4.19%, 0.88%, 3.35%, 0.49%, 42.34%, 8.63%,0.00%, 21.26%, 17.88%, 2.06%, 2.99%, 1.46%, 3.38%,0.00%, 0.0, 107.0, 331.2, 166.5, 1177.0, 0.0, 2630.1, 4.122, 21
25, P-SLICE,   29, 32.00,     412064, 0,1.18,34.899, 42.578, 43.747, 36.965,51, 24 23 22 21 , -, 0.00%,  0.00%,  0.00%, 1.27%,  3.36%,  2.77%, 1.80%,  1.36%,  8.08%, 3.96%,  2.39%, 20.32%, 0.00%,  0.02%,  0.22%,  3.27%,  1.69%, 10.94%,  5.73%, 19.81%,  6.72%,  0.00%,  0.06%,  0.79%,  2.62%,  0.00%,  0.18%,  1.01%,  1.65%, 90791.35, 6639.50, 6074.91, 538804.94 , 21, 233, 140.99, 20, 175, 135.41, 88, 186, 122.20, 0.00%, 0.00%,0.00%, 7.69%, 0.00%, 61.54%, 7.69%, 23.08%, 0.00%, 58.75%, 1.90%,0.00%, 8.60%, 17.35%, 7.73%, 1.75%, 2.62%, 1.31%, 35.79%, 5.73%,0.00%, 21.23%, 19.01%, 9.15%, 4.82%, 2.89%, 1.37%, 42.34%, 6.79%,0.00%, 22.96%, 17.25%, 1.84%, 4.43%, 1.44%, 2.96%,0.00%, 0.0, 237.7, 341.4, 175.2, 1082.8, 0.0, 2755.5, 3.812, 25
26, B-SLICE,   27, 33.00,     728472, 0,1.75,31.853, 41.753, 43.428, 34.537,54, 24 23 21 ,29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.41%,  0.82%, 37.98%,  1.46%, 25.36%,  1.18%, 26.41%,  3.69%,  0.00%,  0.00%,  0.00%,  0.18%,  0.00%,  0.00%,  0.05%,  0.46%, 179265.56, 7580.78, 10263.61, 3279640.06 , 16, 233, 134.26, 20, 148, 136.12, 110, 172, 122.66, 0.00%, 0.00%,0.00%, 39.44%, 35.21%, 13.38%, 2.11%, 9.15%, 0.70%, 0.00%, 0.00%,0.00%, 25.75%, 70.55%, 1.27%, 0.23%, 1.91%, 0.29%, 0.00%, 0.15%,0.00%, 30.77%, 65.24%, 1.04%, 0.74%, 1.85%, 0.22%, 0.00%, 1.43%,0.00%, 38.32%, 51.95%, 0.97%, 2.10%, 0.82%, 4.41%,0.00%, 0.0, 266.5, 337.0, 189.8, 1196.5, 0.0, 2904.2, 4.316, 37
27, b-SLICE,   25, 34.00,     252256, 0,2.04,31.932, 41.860, 43.577, 34.629,57, 24 23 ,27 29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.27%,  0.18%,  5.10%,  3.50%, 12.04%, 14.81%, 33.43%, 17.15%,  0.00%,  0.27%,  1.09%,  4.43%,  0.00%,  0.54%,  1.86%,  5.33%, 179710.22, 7127.76, 9252.03, 389062.58 , 18, 235, 141.54, 20, 175, 136.42, 86, 197, 121.76, 0.00%, 0.00%,0.00%, 37.04%, 22.22%, 12.96%, 1.85%, 24.07%, 1.85%, 0.00%, 8.56%,0.00%, 20.50%, 33.69%, 24.87%, 5.97%, 4.28%, 2.14%, 0.00%, 9.42%,0.00%, 23.76%, 19.58%, 25.95%, 16.43%, 2.57%, 2.30%, 0.00%, 14.92%,0.00%, 24.36%, 34.49%, 5.27%, 14.91%, 1.29%, 4.76%,0.00%, 0.0, 343.5, 272.4, 154.4, 767.0, 0.0, 3015.0, 3.374, 35
28, b-SLICE,   26, 34.00,     197040, 0,1.95,32.416, 41.888, 43.505, 34.986,57, 24 23 ,27 29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.11%,  0.13%,  6.15%,  5.98%, 21.39%, 11.05%, 30.41%, 10.94%,  0.00%,  0.02%,  1.02%,  4.34%,  0.00%,  0.06%,  1.66%,  6.73%, 169441.69, 7256.65, 7385.38, 658544.30 , 18, 234, 138.28, 20, 175, 136.36, 86, 192, 122.08, 0.00%, 0.00%,0.00%, 23.08%, 23.08%, 15.38%, 0.00%, 38.46%, 0.00%, 0.00%, 0.62%,0.00%, 29.06%, 21.33%, 31.38%, 5.41%, 9.66%, 2.55%, 0.00%, 7.27%,0.00%, 35.41%, 27.33%, 14.84%, 10.85%, 1.77%, 2.53%, 0.00%, 19.06%,0.00%, 26.59%, 35.52%, 2.73%, 9.32%, 0.96%, 5.83%,0.00%, 0.0, 267.8, 272.5, 154.4, 723.1, 0.0, 3015.0, 3.539, 30
29, b-SLICE,   28, 34.00,     389848, 0,1.05,33.569, 41.350, 42.876, 35.705,56, 27 24 23 ,29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.89%,  0.64%, 12.59%,  3.88%, 23.73%,  8.89%, 30.88%,  9.09%,  0.00%,  0.03%,  0.61%,  3.32%,  0.00%,  0.03%,  0.92%,  4.50%, 127932.58, 8423.58, 6338.28, 1739566.74 , 19, 232, 136.55, 20, 165, 135.16, 101, 182, 122.69, 0.00%, 0.00%,0.00%, 36.67%, 21.67%, 18.33%, 5.00%, 16.67%, 1.67%, 0.00%, 0.31%,0.00%, 28.75%, 47.45%, 13.83%, 3.01%, 5.80%, 0.85%, 0.00%, 4.20%,0.00%, 31.70%, 39.75%, 10.85%, 6.93%, 4.20%, 2.38%, 0.00%, 14.09%,0.00%, 29.28%, 40.24%, 2.56%, 6.10%, 2.05%, 5.69%,0.00%, 0.0, 116.9, 294.1, 154.4, 987.1, 0.0, 3021.1, 3.977, 44
30, P-SLICE,   30, 32.00,     200816, 0,1.54,34.534, 42.812, 44.044, 36.758,55, 29 27 24 23 , -, 0.00%,  0.00%,  0.00%, 0.05%,  0.09%,  0.32%, 0.16%,  0.07%,  2.07%, 1.01%,  0.36%,  6.44%, 0.00%,  0.11%,  0.52%,  5.27%,  3.08%, 18.63%,  8.51%, 28.71%,  8.82%,  0.00%,  0.23%,  1.94%,  4.73%,  0.02%,  0.50%,  2.34%,  5.99%, 95407.14, 6115.14, 7467.70, 185713.57 , 21, 235, 144.33, 21, 171, 136.02, 93, 191, 121.64, 0.00%, 2.78%,0.00%, 8.33%, 8.33%, 72.22%, 5.56%, 1.39%, 1.39%, 4.90%, 7.72%,0.00%, 21.66%, 33.52%, 21.00%, 5.56%, 3.77%, 1.88%, 6.51%, 12.11%,0.00%, 33.11%, 24.21%, 10.68%, 8.49%, 2.34%, 2.54%, 12.70%, 17.45%,0.00%, 27.75%, 27.75%, 2.18%, 6.10%, 1.38%, 4.68%,0.00%, 0.0, 6.5, 252.8, 113.1, 715.7, 0.0, 3011.4, 3.875, 30
31, P-SLICE,   31, 32.00,     423240, 0,1.46,32.936, 42.597, 43.818, 35.504,55, 30 29 27 24 , -, 0.00%,  0.00%,  0.00%, 0.06%,  0.06%,  0.24%, 0.22%,  0.14%,  1.67%, 0.57%,  0.47%,  7.35%, 0.00%,  0.12%,  0.71%,  9.26%,  2.50%, 19.63%,  2.61%, 25.17%, 10.73%,  0.00%,  0.14%,  1.45%,  4.81%,  0.02%,  0.73%,  3.26%,  8.06%, 135423.16, 6537.32, 9880.68, 345459.59 , 19, 235, 146.98, 22, 179, 136.61, 79, 195, 121.36, 0.00%, 2.38%,0.00%, 7.14%, 7.14%, 79.76%, 1.19%, 2.38%, 0.00%, 2.82%, 6.73%,0.00%, 16.28%, 54.93%, 13.07%, 3.83%, 1.33%, 1.02%, 6.60%, 15.25%,0.00%, 31.09%, 38.61%, 1.58%, 2.57%, 1.58%, 2.71%, 13.26%, 20.33%,0.00%, 20.33%, 29.12%, 0.87%, 6.08%, 1.25%, 8.75%,0.00%, 0.0, 4.5, 185.4, 73.3, 861.8, 0.0, 3068.0, 5.614, 78
32, I-SLICE,    0, 29.00,     856808, 0,0.00,36.103, 43.814, 44.756, 38.149,55,  -, -, 0.00%,  0.00%,  0.00%, 0.72%,  1.14%,  1.74%, 2.93%,  3.26%,  8.35%, 7.86%,  5.08%, 29.01%,39.91%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 65166.30, 5228.44, 5473.61, 508564.65 , 16, 235, 148.84, 23, 178, 136.65, 77, 199, 120.79, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.48%, 0.00%,0.00%, 5.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.79%, 0.00%,0.00%, 6.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 309.3, 0.0, 1536.1, 0.0, 3282.6, 6.046, 95
33, P-SLICE,    2, 32.00,     706104, 0,1.32,32.658, 43.123, 44.144, 35.402,54, 0 , -, 0.00%,  0.00%,  0.00%, 1.75%,  5.83%,  2.76%, 4.58%,  6.19%, 12.27%, 6.63%,  5.93%, 31.20%, 0.00%,  0.07%,  0.02%,  1.49%,  0.12%,  5.67%,  0.51%,  9.78%,  2.96%,  0.00%,  0.00%,  0.42%,  1.15%,  0.00%,  0.00%,  0.31%,  0.35%, 146600.78, 6162.36, 9463.59, 863024.42 , 19, 235, 141.02, 20, 149, 136.78, 104, 195, 121.73, 0.00%, 0.00%,0.00%, 40.00%, 40.00%, 0.00%, 0.00%, 20.00%, 0.00%, 86.53%, 0.00%,0.00%, 2.49%, 9.96%, 0.73%, 0.00%, 0.29%, 0.00%, 73.00%, 2.33%,0.00%, 11.25%, 11.81%, 0.78%, 0.22%, 0.55%, 0.06%, 69.16%, 2.38%,0.00%, 13.52%, 10.26%, 0.55%, 0.53%, 0.64%, 2.96%,0.00%, 0.0, 115.4, 320.5, 172.1, 1061.4, 0.0, 3399.2, 3.820, 37
34, b-SLICE,    1, 34.00,     111632, 0,1.07,32.708, 42.547, 43.850, 35.331,56, 0 ,2 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.04%,  0.02%,  4.73%,  4.48%, 14.15%, 27.49%, 22.17%, 10.67%,  0.00%,  0.42%,  1.89%,  5.05%,  0.00%,  1.27%,  2.48%,  5.15%, 145106.14, 6328.65, 8893.17, 389997.92 , 21, 235, 144.29, 22, 171, 136.85, 80, 194, 121.03, 0.00%, 0.00%,0.00%, 66.67%, 0.00%, 0.00%, 0.00%, 0.00%, 33.33%, 0.00%, 15.45%,0.00%, 17.01%, 26.39%, 27.43%, 6.77%, 4.77%, 2.17%, 0.00%, 9.15%,0.00%, 20.01%, 13.27%, 41.80%, 12.44%, 2.06%, 1.27%, 0.00%, 20.92%,0.00%, 35.17%, 22.01%, 7.43%, 8.72%, 1.75%, 4.00%,0.00%, 0.0, 212.1, 265.9, 189.0, 494.1, 6.4, 3465.9, 2.452, 24
35, P-SLICE,    3, 32.00,     646088, 0,1.80,32.844, 43.041, 44.012, 35.514,55, 2 0 , -, 0.00%,  0.00%,  0.00%, 2.64%,  8.17%,  3.34%, 3.43%,  2.85%, 10.52%, 5.02%,  4.62%, 28.91%, 0.00%,  0.04%,  0.11%,  3.62%,  0.28%,  6.41%,  0.60%, 10.62%,  3.58%,  0.00%,  0.00%,  0.40%,  2.00%,  0.00%,  0.04%,  0.79%,  2.02%, 140609.40, 6233.10, 9405.26, 869636.86 , 21, 235, 139.95, 22, 149, 136.79, 103, 196, 121.95, 0.00%, 0.00%,0.00%, 14.29%, 14.29%, 42.86%, 0.00%, 28.57%, 0.00%, 78.24%, 0.24%,0.00%, 5.53%, 14.47%, 0.47%, 0.00%, 0.94%, 0.12%, 62.32%, 4.42%,0.00%, 16.11%, 14.93%, 1.38%, 0.20%, 0.55%, 0.08%, 61.02%, 6.37%,0.00%, 16.48%, 10.48%, 0.77%, 1.52%, 0.98%, 2.39%,0.00%, 0.0, 208.9, 344.1, 189.1, 1147.1, 0.0, 3529.6, 4.142, 35
36, P-SLICE,    4, 32.00,     652448, 0,1.95,33.015, 42.704, 43.849, 35.580,55, 3 2 0 , -, 0.00%,  0.00%,  0.00%, 1.96%,  6.48%,  3.37%, 2.39%,  3.76%, 10.92%, 4.85%,  3.46%, 25.70%, 0.00%,  0.02%,  0.06%,  2.86%,  0.63%,  9.86%,  0.70%, 16.72%,  3.50%,  0.00%,  0.00%,  0.16%,  1.17%,  0.00%,  0.02%,  0.39%,  1.02%, 136451.06, 6564.54, 8511.89, 838414.66 , 21, 235, 135.49, 21, 151, 135.12, 103, 197, 123.06, 0.00%, 0.00%,0.00%, 0.00%, 25.00%, 50.00%, 0.00%, 25.00%, 0.00%, 77.11%, 0.13%,0.00%, 5.88%, 12.79%, 2.05%, 0.26%, 1.53%, 0.26%, 56.92%, 1.83%,0.00%, 16.06%, 22.85%, 1.17%, 0.13%, 0.85%, 0.20%, 54.59%, 3.52%,0.00%, 17.24%, 19.03%, 0.75%, 2.14%, 0.49%, 2.25%,0.00%, 0.0, 325.6, 326.2, 154.9, 1245.6, 0.0, 3684.5, 4.600, 27
37, P-SLICE,   10, 32.00,     347872, 0,1.17,35.361, 43.323, 44.503, 37.499,50, 4 3 2 0 , -, 0.00%,  0.00%,  0.00%, 1.59%,  3.79%,  1.97%, 1.30%,  1.45%,  5.56%, 2.29%,  2.47%, 13.47%, 0.00%,  0.16%,  0.12%,  4.28%,  1.47%, 12.65%,  4.50%, 23.11%,  7.85%,  0.00%,  0.14%,  1.06%,  4.36%,  0.12%,  1.20%,  1.75%,  3.33%, 81375.92, 5595.87, 6104.81, 652583.59 , 25, 235, 148.19, 24, 172, 136.99, 79, 189, 120.35, 0.00%, 30.00%,0.00%, 35.00%, 5.00%, 17.50%, 2.50%, 7.50%, 2.50%, 50.90%, 9.24%,0.00%, 9.93%, 19.72%, 4.00%, 1.52%, 3.03%, 1.66%, 27.60%, 9.33%,0.00%, 28.39%, 19.72%, 4.30%, 2.12%, 4.83%, 3.71%, 28.99%, 12.23%,0.00%, 26.93%, 19.36%, 2.55%, 3.88%, 2.06%, 3.99%,0.00%, 0.0, 269.9, 299.3, 152.0, 966.1, 0.0, 3774.3, 3.571, 22
38, B-SLICE,    7, 33.00,     522608, 0,1.55,32.426, 42.333, 43.762, 35.082,54, 4 3 2 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.56%,  0.41%, 10.72%,  4.08%, 20.59%,  8.47%, 30.52%, 12.75%,  0.00%,  0.02%,  0.88%,  3.83%,  0.00%,  0.27%,  1.69%,  5.23%, 158559.83, 6651.32, 7839.83, 691652.88 , 21, 235, 135.78, 20, 148, 136.20, 106, 190, 122.31, 0.00%, 0.00%,0.00%, 37.21%, 20.93%, 16.28%, 0.00%, 25.58%, 0.00%, 0.00%, 1.94%,0.00%, 23.88%, 47.16%, 14.25%, 6.49%, 5.00%, 1.27%, 0.00%, 7.62%,0.00%, 31.22%, 36.03%, 11.06%, 5.92%, 5.28%, 2.87%, 0.00%, 15.32%,0.00%, 28.58%, 34.53%, 3.64%, 8.94%, 2.25%, 6.75%,0.00%, 0.0, 253.2, 332.3, 179.3, 972.6, 0.0, 3949.0, 3.580, 23
39, b-SLICE,    5, 34.00,     482888, 0,1.37,33.085, 40.847, 42.232, 35.198,57, 4 3 ,7 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.47%,  0.38%, 25.36%,  2.16%, 31.49%,  2.70%, 29.33%,  3.76%,  0.00%,  0.00%,  0.17%,  1.16%,  0.00%,  0.00%,  0.17%,  1.85%, 141448.02, 9697.10, 7208.10, 3144659.41 , 21, 234, 129.09, 22, 149, 133.53, 109, 172, 124.09, 0.00%, 0.00%,0.00%, 59.26%, 20.37%, 12.04%, 0.93%, 7.41%, 0.00%, 0.00%, 0.00%,0.00%, 31.47%, 60.70%, 4.42%, 0.31%, 2.99%, 0.12%, 0.00%, 0.91%,0.00%, 28.97%, 62.94%, 2.23%, 1.23%, 2.13%, 1.59%, 0.00%, 6.49%,0.00%, 33.85%, 51.55%, 0.88%, 2.80%, 0.77%, 3.65%,0.00%, 0.0, 340.1, 328.6, 173.0, 1130.1, 0.0, 4105.8, 4.151, 59
40, b-SLICE,    6, 34.00,     495440, 0,1.06,31.857, 42.065, 43.509, 34.590,57, 4 3 ,7 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.82%,  0.29%, 17.57%,  2.39%, 24.83%,  7.81%, 31.34%,  9.49%,  0.00%,  0.00%,  0.27%,  2.34%,  0.00%,  0.00%,  0.21%,  2.63%, 184891.48, 7081.40, 8354.78, 1408050.97 , 22, 235, 131.35, 21, 147, 136.18, 114, 172, 122.82, 0.00%, 0.00%,0.00%, 50.00%, 23.81%, 9.52%, 4.76%, 7.14%, 4.76%, 0.00%, 0.00%,0.00%, 30.89%, 57.12%, 6.66%, 0.67%, 4.33%, 0.33%, 0.00%, 1.35%,0.00%, 29.15%, 47.53%, 11.73%, 3.06%, 5.01%, 2.17%, 0.00%, 9.24%,0.00%, 33.50%, 39.62%, 3.36%, 6.72%, 1.78%, 5.78%,0.00%, 0.0, 261.7, 328.7, 173.0, 1066.4, 0.0, 4103.2, 3.846, 22
41, b-SLICE,    8, 34.00,     109816, 0,1.20,34.218, 42.557, 43.845, 36.464,56, 7 4 3 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.09%,  0.21%,  5.63%,  9.98%, 20.99%, 13.51%, 23.51%,  8.79%,  0.00%,  0.18%,  1.74%,  3.89%,  0.05%,  0.85%,  3.39%,  7.19%, 112114.97, 6355.97, 5405.23, 387280.95 , 25, 232, 139.75, 21, 150, 136.45, 106, 185, 121.65, 0.00%, 13.33%,0.00%, 20.00%, 6.67%, 30.00%, 3.33%, 23.33%, 3.33%, 0.00%, 6.19%,0.00%, 16.23%, 17.61%, 36.52%, 16.44%, 4.47%, 2.54%, 0.00%, 12.29%,0.00%, 27.10%, 28.25%, 13.06%, 14.65%, 2.17%, 2.50%, 0.00%, 22.04%,0.00%, 27.28%, 33.20%, 1.80%, 7.35%, 1.66%, 6.67%,0.00%, 0.0, 99.4, 333.3, 173.0, 614.1, 0.0, 4094.1, 2.646, 23
42, b-SLICE,    9, 34.00,     327936, 0,1.01,33.345, 42.037, 43.129, 35.654,56, 7 4 3 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.68%,  0.31%, 12.16%,  3.51%, 22.44%,  7.07%, 31.05%,  9.03%,  0.00%,  0.02%,  0.75%,  3.51%,  0.02%,  0.47%,  2.50%,  6.46%, 131567.86, 7342.08, 7277.53, 992325.39 , 23, 235, 145.25, 22, 172, 136.60, 79, 194, 120.98, 0.00%, 2.33%,0.00%, 30.23%, 37.21%, 16.28%, 2.33%, 9.30%, 2.33%, 0.00%, 3.06%,0.00%, 24.20%, 51.02%, 10.86%, 5.17%, 4.01%, 1.68%, 0.00%, 9.31%,0.00%, 29.76%, 40.69%, 8.74%, 4.55%, 3.64%, 3.31%, 0.00%, 17.45%,0.00%, 29.46%, 37.29%, 3.03%, 5.55%, 1.75%, 5.47%,0.00%, 0.0, 0.0, 299.1, 134.2, 873.1, 0.0, 4089.9, 3.716, 25
43, P-SLICE,   14, 32.00,     329904, 0,1.42,35.645, 42.826, 44.055, 37.594,52, 10 7 4 3 , -, 0.00%,  0.00%,  0.00%, 1.98%,  5.63%,  2.65%, 2.41%,  2.65%,  6.87%, 3.22%,  2.80%, 14.25%, 0.00%,  0.02%,  0.07%,  5.11%,  2.11%, 14.36%,  3.43%, 19.99%,  3.67%,  0.00%,  0.13%,  1.04%,  4.11%,  0.00%,  0.09%,  0.72%,  2.69%, 76515.06, 6173.41, 6102.18, 437655.51 , 20, 234, 139.48, 22, 149, 135.73, 105, 197, 122.19, 0.00%, 0.00%,0.00%, 25.00%, 0.00%, 62.50%, 12.50%, 0.00%, 0.00%, 57.99%, 1.23%,0.00%, 10.69%, 18.18%, 5.59%, 1.54%, 3.44%, 1.35%, 35.63%, 5.26%,0.00%, 26.09%, 22.78%, 6.00%, 2.17%, 1.14%, 0.94%, 35.39%, 11.87%,0.00%, 25.99%, 20.33%, 1.16%, 2.48%, 0.95%, 1.82%,0.00%, 0.0, 7.1, 225.6, 0.0, 1032.1, 0.0, 4113.1, 5.452, 59
44, B-SLICE,   12, 33.00,     523112, 0,1.47,32.260, 41.945, 43.296, 34.850,55, 10 7 4 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.31%,  1.30%, 13.93%,  3.09%, 25.36%,  4.16%, 30.94%, 10.68%,  0.00%,  0.05%,  0.36%,  2.08%,  0.00%,  0.23%,  1.87%,  5.64%, 160199.52, 7371.15, 10507.60, 1134840.78 , 18, 235, 144.72, 21, 171, 136.74, 79, 204, 121.27, 0.00%, 0.00%,0.00%, 6.45%, 12.90%, 72.58%, 3.23%, 3.23%, 1.61%, 0.00%, 1.65%,0.00%, 17.12%, 63.36%, 9.23%, 2.48%, 4.50%, 1.65%, 0.00%, 6.54%,0.00%, 28.16%, 53.12%, 4.53%, 3.46%, 1.90%, 2.28%, 0.00%, 13.50%,0.00%, 24.00%, 43.82%, 2.57%, 5.84%, 1.68%, 8.59%,0.00%, 0.0, 0.0, 207.0, 80.8, 872.8, 0.0, 4241.6, 5.064, 37
