Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
22, b-SLICE,   20, 39.00,      63096, 0,1.33,34.835, 41.419, 42.602, 36.629,57, 19 18 ,21 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.86%,  1.67%, 16.70%,  8.15%, 15.99%,  5.28%, 11.49%,  3.95%,  0.00%,  1.84%,  2.49%,  2.18%,  1.19%,  6.03%,  7.87%, 12.30%, 88099.77, 8128.56, 5415.35, 235958.31 , 16, 235, 140.91, 32, 190, 122.71, 45, 197, 131.92, 0.00%, 20.83%,0.00%, 35.71%, 14.29%, 15.18%, 6.85%, 3.57%, 3.57%, 0.00%, 22.65%,0.00%, 31.37%, 22.55%, 6.52%, 10.34%, 2.50%, 4.07%, 0.00%, 27.31%,0.00%, 38.36%, 20.40%, 2.20%, 4.36%, 3.05%, 4.31%, 0.00%, 38.08%,0.00%, 31.27%, 20.25%, 0.94%, 3.18%, 1.30%, 4.97%,0.00%, 0.0, 440.0, 128.6, 55.4, 651.5, 0.0, 2112.1, 6.457, 159
23, P-SLICE,   24, 37.00,     184864, 0,1.33,35.771, 41.934, 42.055, 37.327,54, 22 21 19 18 , -, 0.00%,  0.00%,  0.00%, 0.94%,  0.76%,  4.92%, 3.19%,  2.22%, 16.80%, 5.46%,  3.84%, 31.25%, 0.00%,  0.91%,  0.40%,  6.85%,  1.01%,  6.11%,  0.70%,  5.97%,  0.63%,  0.00%,  0.30%,  0.70%,  2.20%,  0.07%,  0.53%,  0.94%,  3.31%, 73380.24, 8902.72, 5890.15, 490761.31 , 16, 235, 134.71, 38, 197, 125.66, 33, 222, 131.47, 0.00%, 4.82%,0.00%, 18.07%, 48.19%, 16.87%, 7.23%, 3.61%, 1.20%, 40.61%, 5.08%,0.00%, 18.58%, 29.54%, 2.34%, 1.52%, 1.17%, 1.17%, 65.88%, 4.86%,0.00%, 17.62%, 9.57%, 0.83%, 0.74%, 0.27%, 0.22%, 71.64%, 9.74%,0.00%, 10.99%, 6.52%, 0.29%, 0.41%, 0.15%, 0.26%,0.00%, 0.0, 318.6, 218.6, 55.4, 1209.7, 0.0, 2179.0, 6.275, 246
24, b-SLICE,   23, 39.00,      62152, 0,1.34,35.175, 41.476, 41.842, 36.796,56, 22 21 19 ,24 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.72%,  1.69%, 19.66%,  6.10%, 19.59%,  5.37%, 12.40%,  1.93%,  0.00%,  0.69%,  3.41%,  3.06%,  1.76%,  4.61%,  5.96%, 11.05%, 80654.18, 8823.80, 5898.92, 314125.36 , 16, 235, 138.36, 35, 196, 124.64, 34, 223, 131.60, 0.00%, 28.49%,0.00%, 33.52%, 10.61%, 11.17%, 8.38%, 4.47%, 3.35%, 0.00%, 16.01%,0.00%, 33.06%, 32.54%, 5.09%, 4.89%, 4.42%, 4.00%, 0.00%, 23.01%,0.00%, 35.45%, 28.34%, 3.17%, 3.51%, 2.83%, 3.68%, 0.00%, 38.53%,0.00%, 29.23%, 26.97%, 0.33%, 1.74%, 0.47%, 2.73%,0.00%, 0.0, 296.1, 108.9, 59.9, 560.9, 0.0, 2227.0, 6.586, 150
25, P-SLICE,   25, 37.00,     127008, 0,1.28,36.473, 41.811, 41.634, 37.785,55, 24 22 21 19 , -, 0.00%,  0.00%,  0.00%, 0.59%,  0.41%,  4.32%, 1.58%,  1.24%, 12.31%, 2.66%,  1.99%, 17.53%, 0.00%,  0.73%,  1.28%,  9.74%,  2.88%, 14.87%,  1.95%, 13.67%,  1.83%,  0.00%,  0.26%,  0.97%,  2.39%,  0.10%,  0.97%,  1.20%,  4.52%, 63728.46, 8939.53, 4403.40, 304723.42 , 16, 235, 130.14, 52, 212, 126.06, 31, 231, 132.00, 0.00%, 4.81%,0.00%, 9.62%, 25.00%, 36.06%, 20.67%, 1.92%, 1.92%, 26.07%, 6.07%,0.00%, 23.38%, 30.35%, 5.57%, 4.78%, 2.69%, 1.09%, 39.96%, 5.73%,0.00%, 25.92%, 23.25%, 1.37%, 1.26%, 1.34%, 1.18%, 44.87%, 14.00%,0.00%, 18.27%, 19.17%, 0.35%, 1.62%, 0.41%, 1.31%,0.00%, 0.0, 167.4, 176.5, 59.9, 892.4, 0.0, 2283.1, 5.994, 272
26, P-SLICE,   26, 37.00,     137072, 0,1.41,36.024, 41.536, 41.332, 37.377,55, 25 24 22 21 , -, 0.00%,  0.00%,  0.00%, 0.44%,  0.27%,  3.28%, 1.23%,  0.89%,  9.79%, 2.33%,  1.23%, 13.50%, 0.00%,  1.06%,  0.60%, 10.39%,  2.08%, 19.88%,  2.10%, 14.96%,  1.45%,  0.00%,  0.17%,  1.41%,  3.57%,  0.17%,  1.04%,  1.81%,  6.34%, 69556.48, 9574.93, 4682.25, 281837.96 , 16, 235, 127.30, 46, 192, 125.81, 37, 233, 131.75, 0.00%, 9.47%,0.00%, 32.63%, 25.26%, 12.63%, 16.84%, 2.63%, 0.53%, 21.19%, 6.45%,0.00%, 24.26%, 37.05%, 4.04%, 2.81%, 2.51%, 1.69%, 29.29%, 7.91%,0.00%, 25.40%, 32.23%, 1.49%, 1.87%, 0.71%, 1.09%, 35.57%, 20.66%,0.00%, 17.60%, 23.15%, 0.32%, 1.17%, 0.32%, 1.21%,0.00%, 0.0, 204.1, 170.3, 57.3, 875.5, 0.0, 2385.1, 6.312, 208
27, P-SLICE,   29, 37.00,     248728, 0,1.18,35.025, 40.879, 40.927, 36.494,53, 26 25 24 21 , -, 0.00%,  0.00%,  0.00%, 0.85%,  0.78%,  5.53%, 2.51%,  2.29%, 15.22%, 6.07%,  3.83%, 31.89%, 0.00%,  0.29%,  0.18%,  4.04%,  0.99%,  6.22%,  0.89%,  9.08%,  1.15%,  0.00%,  0.04%,  0.64%,  3.51%,  0.00%,  0.13%,  0.64%,  3.24%, 88863.86, 11220.55, 6103.29, 658146.33 , 16, 235, 115.21, 32, 191, 126.52, 25, 231, 130.51, 0.00%, 0.00%,0.00%, 25.00%, 36.11%, 18.06%, 1.39%, 18.06%, 1.39%, 54.46%, 1.29%,0.00%, 15.58%, 21.13%, 2.78%, 1.19%, 3.03%, 0.55%, 64.99%, 4.14%,0.00%, 16.36%, 11.63%, 0.76%, 0.68%, 0.95%, 0.49%, 67.54%, 10.91%,0.00%, 10.78%, 8.91%, 0.21%, 0.76%, 0.17%, 0.72%,0.00%, 0.0, 253.9, 243.0, 50.0, 1234.5, 0.0, 2557.0, 5.651, 160
28, B-SLICE,   28, 38.00,     160712, 0,1.90,34.436, 40.452, 40.298, 35.921,55, 26 25 24 ,29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.03%,  0.49%, 15.10%,  4.91%, 23.89%,  5.85%, 23.89%,  5.83%,  0.00%,  0.25%,  1.23%,  3.59%,  0.16%,  1.11%,  3.72%,  8.95%, 100258.50, 11840.27, 5798.31, 653101.20 , 16, 235, 121.51, 38, 191, 125.16, 38, 233, 131.97, 0.00%, 9.76%,0.00%, 24.39%, 36.59%, 20.12%, 5.49%, 3.66%, 0.00%, 0.00%, 6.00%,0.00%, 27.18%, 45.09%, 8.77%, 5.59%, 4.14%, 3.23%, 0.00%, 12.86%,0.00%, 31.32%, 40.61%, 4.08%, 4.35%, 2.91%, 3.87%, 0.00%, 26.61%,0.00%, 20.56%, 40.46%, 1.59%, 3.99%, 1.18%, 5.62%,0.00%, 0.0, 265.7, 212.4, 136.1, 757.2, 0.0, 2634.0, 4.708, 93
29, b-SLICE,   27, 39.00,      54448, 0,1.73,34.486, 40.856, 40.713, 36.061,57, 26 25 ,28 29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.24%,  1.65%, 13.11%,  6.91%, 16.13%,  7.09%,  9.87%,  3.50%,  0.00%,  1.94%,  4.58%,  4.43%,  0.69%,  6.22%,  8.02%, 13.61%, 93602.66, 10987.26, 5451.08, 135739.71 , 16, 235, 124.76, 34, 197, 125.15, 39, 233, 132.09, 0.00%, 15.03%,0.00%, 34.64%, 14.38%, 16.34%, 11.11%, 4.58%, 3.92%, 0.00%, 27.25%,0.00%, 34.43%, 15.27%, 7.14%, 8.23%, 3.29%, 4.39%, 0.00%, 30.46%,0.00%, 34.52%, 17.87%, 4.31%, 7.42%, 1.77%, 3.65%, 0.00%, 46.82%,0.00%, 27.41%, 16.69%, 1.01%, 2.95%, 0.54%, 4.58%,0.00%, 0.0, 338.2, 152.4, 93.4, 579.1, 0.0, 2694.7, 5.314, 121
30, P-SLICE,   31, 37.00,     231344, 0,1.09,34.896, 40.338, 40.765, 36.310,54, 29 28 26 25 , -, 0.00%,  0.00%,  0.00%, 0.71%,  0.56%,  3.47%, 2.49%,  1.66%, 14.66%, 4.26%,  2.65%, 24.90%, 0.00%,  0.16%,  0.16%,  3.56%,  1.63%, 10.54%,  2.77%, 13.59%,  2.66%,  0.00%,  0.07%,  0.96%,  3.44%,  0.02%,  0.16%,  1.08%,  3.83%, 92051.32, 12149.32, 5922.20, 528835.16 , 16, 235, 111.35, 24, 192, 124.55, 33, 224, 130.03, 0.00%, 7.14%,0.00%, 21.43%, 25.00%, 25.00%, 3.57%, 14.29%, 3.57%, 43.53%, 2.14%,0.00%, 22.61%, 16.76%, 5.62%, 1.69%, 6.36%, 1.29%, 51.63%, 5.59%,0.00%, 21.76%, 13.41%, 1.95%, 1.01%, 2.91%, 1.73%, 54.61%, 12.47%,0.00%, 16.03%, 12.32%, 0.92%, 1.06%, 0.88%, 1.71%,0.00%, 0.0, 270.7, 273.7, 93.4, 1346.1, 0.0, 2792.6, 6.133, 132
31, b-SLICE,   30, 39.00,     130272, 0,1.55,33.215, 39.956, 40.254, 34.938,56, 29 28 26 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.90%,  0.40%, 12.01%,  6.47%, 21.82%,  9.26%, 18.06%,  6.59%,  0.00%,  0.46%,  2.61%,  3.86%,  0.16%,  1.33%,  4.88%, 11.19%, 128919.43, 12550.40, 7170.79, 608455.70 , 16, 235, 114.65, 25, 193, 125.96, 30, 225, 130.22, 0.00%, 10.96%,0.00%, 35.62%, 26.03%, 8.22%, 4.11%, 10.96%, 4.11%, 0.00%, 8.35%,0.00%, 30.71%, 30.80%, 11.46%, 6.08%, 7.79%, 4.82%, 0.00%, 17.72%,0.00%, 29.64%, 30.73%, 6.34%, 4.83%, 5.47%, 5.28%, 0.00%, 33.87%,0.00%, 22.85%, 28.45%, 1.93%, 6.14%, 1.41%, 5.35%,0.00%, 0.0, 309.7, 180.9, 116.7, 632.7, 0.0, 2852.6, 4.198, 109
32, I-SLICE,    0, 34.00,     342368, 0,0.00,37.311, 41.028, 41.514, 38.301,55,  -, -, 0.00%,  0.00%,  0.00%, 1.04%,  0.54%,  3.18%, 4.10%,  1.18%, 14.87%, 9.67%,  2.36%, 43.90%,19.17%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 51625.93, 10683.53, 4810.94, 500103.98 , 16, 235, 109.21, 23, 194, 121.91, 35, 224, 130.51, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.30%, 0.00%,0.00%, 8.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.52%, 0.00%,0.00%, 6.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.89%, 0.00%,0.00%, 3.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 307.0, 0.0, 1118.0, 0.0, 2847.0, 6.527, 109
33, P-SLICE,    1, 37.00,     133432, 0,1.23,34.961, 39.926, 40.755, 36.306,55, 0 , -, 0.00%,  0.00%,  0.00%, 0.39%,  0.39%,  1.75%, 1.41%,  0.85%,  6.22%, 1.11%,  0.85%,  9.01%, 0.00%,  0.16%,  0.20%,  9.32%,  3.59%, 23.88%,  5.49%, 13.81%,  3.26%,  0.00%,  0.25%,  2.47%,  3.83%,  0.02%,  0.66%,  4.32%,  6.75%, 85800.38, 12270.76, 5872.82, 271193.97 , 16, 235, 113.76, 23, 195, 119.41, 31, 226, 131.50, 0.00%, 4.35%,0.00%, 26.09%, 17.39%, 21.74%, 4.35%, 13.04%, 13.04%, 14.65%, 5.20%,0.00%, 28.83%, 30.62%, 8.22%, 2.74%, 6.00%, 3.73%, 17.79%, 14.26%,0.00%, 29.10%, 27.34%, 3.32%, 3.45%, 2.13%, 2.61%, 25.81%, 24.88%,0.00%, 19.95%, 21.69%, 1.27%, 2.47%, 1.00%, 2.93%,0.00%, 0.0, 29.5, 224.3, 97.5, 682.7, 0.0, 2859.3, 4.631, 153
34, P-SLICE,    2, 37.00,     125776, 0,1.58,34.724, 39.916, 41.004, 36.158,55, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.24%,  0.22%,  1.12%, 0.37%,  0.54%,  3.54%, 1.16%,  0.90%, 10.35%, 0.00%,  0.39%,  0.64%,  9.60%,  5.87%, 18.67%,  5.01%, 13.24%,  3.62%,  0.00%,  0.51%,  3.07%,  5.04%,  0.15%,  1.91%,  5.12%,  8.70%, 89902.96, 11959.80, 6043.04, 211886.16 , 16, 235, 116.14, 23, 190, 117.89, 31, 223, 132.49, 0.00%, 12.70%,0.00%, 11.11%, 22.22%, 15.87%, 3.17%, 30.16%, 4.76%, 7.73%, 11.74%,0.00%, 28.75%, 23.29%, 8.05%, 4.96%, 8.78%, 6.69%, 11.23%, 20.61%,0.00%, 33.40%, 22.22%, 2.36%, 3.02%, 2.64%, 4.58%, 26.15%, 28.95%,0.00%, 20.58%, 16.71%, 0.95%, 3.00%, 0.53%, 3.14%,0.00%, 0.0, 46.8, 172.6, 95.1, 716.3, 0.0, 2873.8, 5.220, 113
35, P-SLICE,    3, 37.00,     132168, 0,1.44,35.152, 40.178, 41.119, 36.526,55, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.37%,  0.19%,  2.60%, 0.66%,  0.48%,  4.57%, 1.19%,  1.12%,  8.77%, 0.00%,  0.46%,  0.35%,  8.40%,  5.19%, 18.43%,  5.05%, 15.08%,  4.24%,  0.00%,  0.43%,  2.50%,  6.20%,  0.14%,  1.22%,  4.18%,  8.17%, 83436.17, 11330.93, 5240.76, 236932.77 , 16, 235, 114.62, 24, 189, 117.47, 36, 218, 132.80, 0.00%, 14.81%,0.00%, 27.78%, 20.37%, 7.41%, 0.00%, 23.15%, 6.48%, 16.29%, 8.46%,0.00%, 23.93%, 24.66%, 9.42%, 3.41%, 8.92%, 4.91%, 14.58%, 17.07%,0.00%, 33.77%, 21.68%, 3.62%, 3.26%, 2.76%, 3.26%, 22.65%, 29.36%,0.00%, 22.65%, 16.75%, 1.47%, 2.81%, 0.76%, 3.62%,0.00%, 0.0, 19.6, 156.9, 73.6, 895.1, 0.0, 2946.1, 7.041, 133
36, P-SLICE,    4, 37.00,     122680, 0,1.58,35.073, 40.407, 41.322, 36.521,55, 3 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.54%,  0.45%,  2.50%, 0.56%,  0.90%,  5.54%, 1.24%,  0.56%,  8.51%, 0.00%,  0.53%,  0.51%,  8.59%,  5.19%, 17.46%,  4.53%, 15.39%,  4.00%,  0.00%,  0.56%,  2.63%,  5.15%,  0.15%,  1.80%,  4.30%,  8.40%, 83503.90, 10846.59, 5461.94, 229036.96 , 16, 235, 114.52, 24, 190, 116.97, 35, 215, 133.63, 0.00%, 12.70%,0.00%, 22.22%, 22.22%, 15.08%, 2.38%, 21.43%, 3.97%, 16.83%, 11.40%,0.00%, 21.99%, 24.80%, 8.10%, 3.76%, 7.29%, 5.84%, 17.79%, 17.60%,0.00%, 31.28%, 21.84%, 2.31%, 3.36%, 2.41%, 3.41%, 21.61%, 28.39%,0.00%, 21.46%, 20.16%, 1.18%, 2.83%, 0.96%, 3.41%,0.00%, 0.0, 58.4, 149.6, 60.4, 794.0, 0.0, 3025.7, 6.751, 251
37, P-SLICE,    6, 37.00,     157016, 0,1.95,34.897, 40.478, 41.469, 36.416,54, 4 3 2 1 , -, 0.00%,  0.00%,  0.00%, 0.46%,  0.52%,  2.74%, 1.18%,  0.84%,  8.46%, 1.71%,  1.03%, 13.98%, 0.00%,  0.54%,  0.31%,  7.56%,  2.85%, 17.31%,  3.87%, 15.16%,  4.41%,  0.00%,  0.36%,  1.92%,  4.97%,  0.13%,  1.00%,  2.79%,  5.89%, 87912.93, 10521.48, 5682.34, 276130.25 , 16, 235, 115.54, 21, 188, 116.38, 36, 215, 134.58, 0.00%, 13.33%,0.00%, 25.00%, 30.00%, 15.00%, 5.00%, 10.00%, 1.67%, 22.59%, 8.26%,0.00%, 23.48%, 28.36%, 6.47%, 2.49%, 5.97%, 2.39%, 26.60%, 11.95%,0.00%, 29.48%, 22.15%, 2.98%, 1.89%, 2.19%, 2.77%, 32.74%, 21.27%,0.00%, 18.54%, 18.80%, 1.03%, 2.67%, 1.06%, 3.89%,0.00%, 0.0, 147.3, 201.4, 50.1, 1078.3, 0.0, 3160.6, 6.678, 188
38, b-SLICE,    5, 39.00,      56128, 0,1.81,34.281, 40.568, 41.489, 35.968,56, 4 3 2 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.35%,  0.93%, 16.99%,  8.94%, 16.37%,  6.19%,  9.72%,  4.83%,  0.00%,  1.95%,  5.63%,  4.09%,  0.68%,  4.95%,  7.83%,  8.54%, 96516.98, 10063.67, 5793.36, 145948.64 , 16, 235, 116.02, 23, 187, 116.41, 38, 214, 134.42, 0.00%, 17.19%,0.00%, 42.97%, 16.41%, 8.20%, 3.52%, 6.64%, 5.08%, 0.00%, 19.89%,0.00%, 39.52%, 14.81%, 7.94%, 4.91%, 7.45%, 5.49%, 0.00%, 32.25%,0.00%, 38.47%, 14.46%, 4.00%, 3.11%, 3.11%, 4.60%, 0.00%, 36.56%,0.00%, 32.53%, 16.94%, 1.70%, 4.48%, 1.25%, 6.54%,0.00%, 0.0, 238.2, 143.2, 85.6, 595.0, 0.0, 3217.0, 4.800, 82
39, P-SLICE,    9, 37.00,     276712, 0,1.63,34.703, 39.985, 40.854, 36.132,53, 6 4 3 2 , -, 0.00%,  0.00%,  0.00%, 1.07%,  1.32%,  5.92%, 2.30%,  2.32%, 15.98%, 4.58%,  3.37%, 34.01%, 0.00%,  0.31%,  0.05%,  2.01%,  0.55%,  5.55%,  1.05%,  8.82%,  1.43%,  0.00%,  0.11%,  1.37%,  4.22%,  0.04%,  0.41%,  1.10%,  2.11%, 94137.41, 13045.79, 6570.67, 737122.12 , 16, 235, 114.66, 17, 190, 115.96, 24, 213, 134.70, 0.00%, 9.38%,0.00%, 28.12%, 50.00%, 9.38%, 0.00%, 3.12%, 0.00%, 68.39%, 4.34%,0.00%, 12.50%, 10.23%, 1.70%, 0.15%, 2.32%, 0.36%, 64.39%, 7.73%,0.00%, 16.55%, 8.04%, 1.18%, 0.27%, 1.18%, 0.67%, 68.21%, 10.28%,0.00%, 11.79%, 7.40%, 0.28%, 0.56%, 0.48%, 1.01%,0.00%, 0.0, 218.0, 255.5, 85.6, 1329.8, 0.0, 3306.3, 6.353, 153
40, B-SLICE,    8, 38.00,     104560, 0,1.67,34.388, 39.693, 40.565, 35.824,55, 6 4 3 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.78%,  0.45%,  8.29%,  6.60%, 20.52%, 11.07%, 16.04%,  7.24%,  0.00%,  0.70%,  4.17%,  6.74%,  0.45%,  2.21%,  5.51%,  9.24%, 99318.21, 12497.25, 5369.92, 222965.81 , 16, 235, 114.44, 18, 192, 115.96, 24, 214, 134.88, 0.00%, 26.74%,0.00%, 22.09%, 24.42%, 9.88%, 2.91%, 9.88%, 4.07%, 0.00%, 15.35%,0.00%, 26.20%, 23.64%, 12.54%, 4.76%, 11.67%, 5.83%, 0.00%, 21.59%,0.00%, 34.27%, 19.47%, 9.02%, 5.04%, 4.31%, 6.30%, 0.00%, 36.42%,0.00%, 25.71%, 21.37%, 3.76%, 5.44%, 2.06%, 5.24%,0.00%, 0.0, 261.5, 213.9, 127.9, 711.8, 0.0, 3392.4, 3.808, 69
41, b-SLICE,    7, 39.00,      63392, 0,1.75,34.503, 40.982, 41.805, 36.226,57, 6 4 ,8 9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.96%,  0.51%, 16.87%,  3.95%, 17.51%,  6.16%, 10.89%,  5.31%,  0.00%,  2.19%,  5.02%,  4.91%,  1.15%,  6.43%,  8.99%,  9.15%, 92167.45, 9268.25, 5787.00, 160020.87 , 16, 235, 114.58, 19, 189, 116.31, 35, 216, 134.70, 0.00%, 43.88%,0.00%, 31.63%, 5.10%, 5.10%, 5.10%, 3.57%, 5.61%, 0.00%, 27.77%,0.00%, 47.81%, 11.69%, 3.35%, 2.58%, 3.53%, 3.27%, 0.00%, 32.87%,0.00%, 39.89%, 12.77%, 3.73%, 3.22%, 3.35%, 4.16%, 0.00%, 38.41%,0.00%, 32.65%, 14.43%, 2.59%, 4.56%, 1.64%, 5.72%,0.00%, 0.0, 263.3, 203.0, 123.7, 612.8, 0.0, 3474.4, 3.657, 77
42, P-SLICE,   11, 37.00,     225968, 0,1.73,34.539, 39.747, 40.752, 35.967,54, 9 8 6 4 , -, 0.00%,  0.00%,  0.00%, 0.49%,  0.55%,  3.11%, 1.51%,  1.38%,  9.42%, 2.68%,  2.04%, 21.22%, 0.00%,  0.43%,  0.16%,  2.35%,  2.09%,  8.70%,  4.12%, 15.60%,  5.23%,  0.00%,  0.26%,  2.20%,  6.60%,  0.20%,  0.94%,  2.40%,  6.30%, 97417.54, 13112.65, 6239.96, 499498.34 , 16, 235, 118.24, 16, 193, 115.30, 33, 211, 135.09, 0.00%, 25.40%,0.00%, 15.87%, 38.10%, 8.73%, 3.97%, 4.76%, 3.17%, 39.33%, 11.44%,0.00%, 15.49%, 13.95%, 7.57%, 2.56%, 6.97%, 2.68%, 38.39%, 14.35%,0.00%, 23.25%, 11.14%, 4.43%, 2.43%, 3.04%, 2.96%, 41.39%, 20.59%,0.00%, 18.90%, 10.77%, 1.36%, 2.35%, 1.60%, 3.04%,0.00%, 0.0, 116.8, 236.8, 123.7, 988.6, 0.0, 3473.6, 4.878, 60
43, b-SLICE,   10, 39.00,      70464, 0,1.92,33.952, 39.947, 40.808, 35.558,56, 9 8 6 ,11 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.88%,  0.38%, 13.58%,  6.40%, 17.70%,  9.78%,  9.75%,  5.00%,  0.00%,  1.80%,  5.85%,  4.40%,  1.20%,  4.05%,  8.63%, 10.60%, 105174.12, 11576.63, 6377.60, 154736.75 , 16, 235, 115.33, 17, 190, 115.66, 21, 213, 134.85, 0.00%, 48.98%,0.00%, 22.45%, 13.27%, 3.06%, 3.06%, 4.59%, 4.59%, 0.00%, 21.44%,0.00%, 41.32%, 13.93%, 6.23%, 3.02%, 7.70%, 6.50%, 0.00%, 31.08%,0.00%, 38.59%, 9.34%, 5.58%, 4.13%, 5.39%, 5.88%, 0.00%, 42.02%,0.00%, 31.30%, 12.68%, 1.86%, 3.89%, 2.24%, 6.02%,0.00%, 0.0, 170.5, 187.0, 124.4, 556.2, 0.0, 3533.9, 3.441, 53
44, P-SLICE,   13, 37.00,     297640, 0,1.82,34.422, 40.011, 40.702, 35.905,54, 11 9 8 6 , -, 0.00%,  0.00%,  0.00%, 0.76%,  0.71%,  3.89%, 2.74%,  3.08%, 14.08%, 4.95%,  4.29%, 35.71%, 0.00%,  0.22%,  0.01%,  1.78%,  0.55%,  4.89%,  1.74%,  8.63%,  2.15%,  0.00%,  0.18%,  1.03%,  4.35%,  0.25%,  0.70%,  1.19%,  2.09%, 101043.86, 13086.72, 6602.91, 743697.89 , 16, 235, 117.96, 19, 186, 116.36, 30, 214, 135.42, 0.00%, 51.16%,0.00%, 20.93%, 25.58%, 0.00%, 2.33%, 0.00%, 0.00%, 58.03%, 9.49%,0.00%, 15.33%, 11.19%, 2.07%, 0.85%, 2.49%, 0.55%, 64.53%, 7.22%,0.00%, 15.24%, 7.36%, 1.09%, 0.66%, 2.41%, 1.49%, 69.31%, 9.94%,0.00%, 10.37%, 7.06%, 0.49%, 0.70%, 0.46%, 1.66%,0.00%, 0.0, 58.2, 276.3, 124.4, 1241.3, 0.0, 3594.1, 5.482, 59
