Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
22, b-SLICE,   21, 39.00,     361680, 0,1.25,27.120, 34.582, 35.072, 29.047,56, 20 19 18 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.28%,  0.42%, 12.06%,  4.17%, 21.20%, 18.85%, 23.05%,  7.81%,  0.00%,  0.05%,  1.16%,  4.17%,  0.00%,  0.07%,  1.41%,  4.30%, 517625.55, 42178.60, 18943.68, 2446669.03 , 19, 235, 139.22, 54, 152, 118.95, 86, 190, 123.17, 0.00%, 0.00%,0.00%, 31.88%, 43.48%, 11.59%, 1.45%, 10.14%, 1.45%, 0.00%, 0.72%,0.00%, 26.66%, 48.27%, 16.50%, 2.81%, 3.10%, 1.95%, 0.00%, 5.72%,0.00%, 31.61%, 20.73%, 23.03%, 10.06%, 5.25%, 3.60%, 0.00%, 19.27%,0.00%, 33.09%, 29.89%, 2.47%, 8.26%, 0.90%, 6.12%,0.00%, 0.0, 344.8, 289.9, 173.5, 1076.3, 0.0, 2672.0, 4.435, 35
23, P-SLICE,   25, 37.00,     797840, 0,1.01,27.832, 34.488, 35.138, 29.577,53, 22 20 19 18 , -, 0.00%,  0.00%,  0.00%, 6.23%, 16.18%,  5.11%, 5.30%,  4.49%, 14.37%, 6.30%,  3.49%, 19.98%, 0.00%,  0.22%,  0.28%,  6.36%,  0.22%,  5.24%,  0.37%,  4.74%,  0.53%,  0.00%,  0.00%,  0.06%,  0.37%,  0.00%,  0.00%,  0.03%,  0.12%, 438185.99, 45041.15, 16487.98, 2861949.51 , 19, 235, 140.15, 56, 156, 114.14, 80, 191, 125.62, 0.00%, 0.00%,0.00%, 31.25%, 12.50%, 25.00%, 0.00%, 31.25%, 0.00%, 78.42%, 0.00%,0.00%, 7.73%, 13.23%, 0.27%, 0.00%, 0.36%, 0.00%, 73.67%, 0.29%,0.00%, 12.93%, 11.98%, 0.14%, 0.14%, 0.52%, 0.33%, 71.91%, 1.20%,0.00%, 18.67%, 6.93%, 0.00%, 0.45%, 0.04%, 0.79%,0.00%, 0.0, 183.6, 389.9, 173.5, 1693.4, 0.0, 2716.4, 5.289, 24
24, B-SLICE,   24, 38.00,     911288, 0,1.01,26.208, 33.148, 33.955, 28.044,55, 22 20 18 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.40%,  2.65%, 44.95%,  2.20%, 24.28%,  0.45%, 18.18%,  2.32%,  0.00%,  0.00%,  0.17%,  0.06%,  0.00%,  0.00%,  0.11%,  0.23%, 640836.01, 57242.51, 17922.90, 4298879.59 , 16, 235, 136.00, 55, 153, 112.88, 83, 192, 125.41, 0.00%, 0.00%,0.00%, 36.80%, 25.60%, 19.20%, 4.00%, 8.40%, 6.00%, 0.00%, 0.00%,0.00%, 38.99%, 56.52%, 2.65%, 0.46%, 0.98%, 0.40%, 0.00%, 0.93%,0.00%, 35.57%, 62.01%, 0.47%, 0.09%, 0.65%, 0.28%, 0.00%, 0.90%,0.00%, 44.06%, 47.66%, 0.99%, 2.43%, 1.17%, 2.79%,0.00%, 0.0, 283.3, 351.1, 179.0, 1520.3, 0.0, 2887.0, 5.281, 35
25, b-SLICE,   23, 39.00,     408992, 1,1.01,26.091, 33.283, 34.098, 27.991,57, 22 20 ,24 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.57%,  0.13%,  4.12%,  3.64%, 15.92%, 19.49%, 35.86%, 13.26%,  0.00%,  0.00%,  0.39%,  3.02%,  0.00%,  0.03%,  0.68%,  2.90%, 656289.81, 54848.68, 21596.66, 1863475.01 , 16, 235, 136.51, 52, 155, 112.39, 82, 189, 121.25, 0.00%, 0.00%,0.00%, 56.82%, 25.00%, 5.68%, 3.41%, 9.09%, 0.00%, 0.00%, 0.38%,0.00%, 26.19%, 29.60%, 6.83%, 0.95%, 29.13%, 6.93%, 0.00%, 2.82%,0.00%, 23.85%, 21.98%, 5.95%, 0.93%, 24.24%, 20.22%, 0.00%, 10.21%,0.00%, 30.62%, 36.32%, 1.40%, 4.11%, 2.58%, 14.77%,0.00%, 0.0, 373.4, 301.5, 163.3, 1077.6, 0.0, 3022.5, 4.216, 20
26, P-SLICE,   29, 37.00,     366224, 0,1.01,30.257, 39.134, 39.645, 32.540,52, 25 24 22 20 , -, 0.00%,  0.00%,  0.00%, 5.34%,  7.20%, 12.35%, 6.61%,  4.35%, 23.01%, 5.67%,  3.33%, 21.91%, 0.00%,  0.05%,  0.13%,  2.01%,  0.19%,  3.49%,  0.11%,  3.38%,  0.30%,  0.00%,  0.00%,  0.03%,  0.54%,  0.00%,  0.00%,  0.00%,  0.00%, 251763.01, 15724.84, 15650.48, 1444058.23 , 16, 235, 139.68, 61, 162, 123.77, 58, 162, 127.30, 0.00%, 0.00%,0.00%, 0.00%, 28.57%, 28.57%, 0.00%, 42.86%, 0.00%, 89.05%, 0.00%,0.00%, 5.57%, 4.71%, 0.38%, 0.00%, 0.29%, 0.00%, 84.67%, 0.07%,0.00%, 10.31%, 4.69%, 0.03%, 0.03%, 0.20%, 0.00%, 76.94%, 1.34%,0.00%, 15.78%, 5.21%, 0.13%, 0.20%, 0.07%, 0.33%,0.00%, 0.0, 177.7, 324.4, 163.3, 1432.4, 0.0, 2964.6, 5.466, 23
27, B-SLICE,   27, 38.00,     333160, 0,1.01,28.452, 35.655, 36.132, 30.312,55, 25 24 22 ,29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.59%,  0.61%,  8.26%,  2.54%, 14.67%, 10.30%, 38.09%, 16.60%,  0.00%,  0.02%,  0.27%,  2.51%,  0.02%,  0.20%,  1.07%,  4.26%, 387662.94, 33130.41, 14754.28, 2186537.64 , 18, 235, 146.59, 59, 162, 118.45, 60, 190, 127.25, 0.00%, 1.47%,0.00%, 22.06%, 26.47%, 25.00%, 1.47%, 19.12%, 4.41%, 0.00%, 1.85%,0.00%, 20.87%, 55.33%, 12.91%, 2.40%, 5.26%, 1.39%, 0.00%, 4.80%,0.00%, 22.14%, 36.28%, 25.14%, 6.65%, 2.91%, 2.08%, 0.00%, 10.44%,0.00%, 29.31%, 34.64%, 7.22%, 13.58%, 1.75%, 3.05%,0.00%, 0.0, 239.0, 276.6, 151.7, 968.5, 0.0, 3104.7, 4.078, 28
28, b-SLICE,   26, 39.00,     167304, 0,1.01,27.020, 34.474, 35.162, 28.969,57, 25 24 ,27 29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.47%,  0.43%,  6.30%,  3.32%, 21.36%, 24.23%, 23.05%,  7.77%,  0.00%,  0.14%,  1.00%,  5.10%,  0.06%,  0.63%,  1.67%,  4.49%, 524237.88, 42220.22, 19704.42, 1273986.46 , 17, 235, 140.50, 57, 158, 115.79, 82, 190, 127.29, 0.00%, 6.12%,0.00%, 24.49%, 24.49%, 20.41%, 0.00%, 21.43%, 3.06%, 0.00%, 6.95%,0.00%, 26.74%, 36.19%, 15.24%, 3.12%, 7.66%, 4.10%, 0.00%, 5.32%,0.00%, 29.76%, 16.56%, 30.34%, 8.30%, 6.13%, 3.58%, 0.00%, 21.75%,0.00%, 37.59%, 23.04%, 3.02%, 8.50%, 1.45%, 4.65%,0.00%, 0.0, 268.4, 231.1, 141.6, 738.3, 0.0, 3202.4, 3.714, 41
29, b-SLICE,   28, 39.00,     142120, 0,1.01,28.625, 36.904, 37.449, 30.763,56, 27 25 24 ,29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.17%,  0.61%, 10.37%,  5.62%, 15.50%, 14.71%, 21.91%, 13.59%,  0.00%,  0.31%,  1.76%,  3.60%,  0.13%,  1.94%,  3.35%,  5.44%, 367676.38, 24551.37, 16015.91, 902717.40 , 16, 235, 147.60, 61, 161, 121.82, 58, 185, 127.05, 0.00%, 6.67%,0.00%, 28.00%, 33.33%, 17.33%, 2.67%, 12.00%, 0.00%, 0.00%, 11.80%,0.00%, 25.60%, 33.11%, 13.14%, 8.71%, 4.96%, 2.68%, 0.00%, 13.54%,0.00%, 22.27%, 25.19%, 19.43%, 15.03%, 2.06%, 2.47%, 0.00%, 18.32%,0.00%, 25.83%, 28.31%, 4.17%, 18.35%, 1.11%, 3.91%,0.00%, 0.0, 111.6, 237.8, 141.6, 692.7, 0.0, 3182.0, 3.318, 21
30, P-SLICE,   31, 37.00,     622104, 0,1.23,28.314, 37.068, 37.793, 30.593,54, 29 27 25 24 , -, 0.00%,  0.00%,  0.00%, 6.25%, 11.38%,  9.48%, 5.78%,  4.54%, 18.74%, 4.51%,  3.33%, 17.25%, 0.00%,  0.16%,  0.12%,  6.28%,  0.40%,  6.19%,  0.09%,  4.85%,  0.53%,  0.00%,  0.00%,  0.00%,  0.12%,  0.00%,  0.00%,  0.00%,  0.00%, 391267.09, 24483.87, 17062.11, 2682194.09 , 16, 235, 120.02, 59, 195, 121.05, 71, 162, 126.70, 0.00%, 0.00%,0.00%, 0.00%, 55.56%, 11.11%, 0.00%, 33.33%, 0.00%, 77.93%, 0.00%,0.00%, 6.17%, 14.75%, 0.89%, 0.00%, 0.22%, 0.04%, 75.95%, 0.00%,0.00%, 12.35%, 11.45%, 0.12%, 0.04%, 0.08%, 0.00%, 68.86%, 0.34%,0.00%, 19.62%, 9.73%, 0.00%, 0.60%, 0.04%, 0.81%,0.00%, 0.0, 8.7, 332.7, 122.6, 1591.4, 0.0, 3256.1, 5.841, 50
31, b-SLICE,   30, 39.00,     120472, 0,1.01,28.152, 37.974, 38.541, 30.678,56, 29 27 24 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.88%,  1.01%,  9.63%, 12.77%, 11.37%, 20.67%, 14.36%, 14.24%,  0.00%,  0.79%,  2.53%,  3.60%,  0.03%,  2.44%,  2.38%,  3.29%, 405141.41, 19120.95, 17269.17, 733451.03 , 16, 235, 119.32, 72, 189, 123.25, 71, 162, 127.44, 0.00%, 1.59%,0.00%, 36.51%, 9.52%, 24.60%, 2.38%, 19.05%, 6.35%, 0.00%, 12.14%,0.00%, 21.99%, 17.87%, 28.35%, 12.20%, 4.58%, 2.86%, 0.00%, 12.33%,0.00%, 21.98%, 13.78%, 33.46%, 14.09%, 1.68%, 2.68%, 0.00%, 16.72%,0.00%, 30.99%, 17.75%, 8.25%, 22.08%, 0.96%, 2.96%,0.00%, 0.0, 132.2, 248.7, 171.6, 648.3, 1.4, 3331.7, 3.219, 35
32, I-SLICE,    0, 34.00,    1254368, 0,0.00,30.092, 35.711, 36.827, 31.636,55,  -, -, 0.00%,  0.00%,  0.00%, 1.20%,  2.16%,  1.51%, 3.38%,  4.22%,  9.53%, 9.71%,  8.05%, 27.62%,32.61%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 256515.18, 31537.81, 10832.71, 2035883.36 , 16, 235, 123.84, 58, 192, 118.06, 72, 167, 126.26, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.10%, 0.00%,0.00%, 5.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.02%, 0.00%,0.00%, 4.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.19%, 0.00%,0.00%, 3.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 431.4, 0.1, 2006.2, 0.0, 3469.3, 5.474, 33
33, P-SLICE,    1, 37.00,     713200, 0,1.06,28.317, 35.141, 36.091, 30.142,55, 0 , -, 0.00%,  0.00%,  0.00%, 5.38%, 12.31%,  7.53%, 7.53%, 10.39%, 18.71%, 5.96%,  4.99%, 18.13%, 0.00%,  0.00%,  0.00%,  1.08%,  0.03%,  3.80%,  0.16%,  3.54%,  0.21%,  0.00%,  0.00%,  0.00%,  0.18%,  0.00%,  0.00%,  0.03%,  0.05%, 391419.93, 38128.63, 15918.69, 2514786.17 , 16, 235, 131.88, 57, 152, 115.98, 85, 188, 125.74, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.85%, 0.00%,0.00%, 3.86%, 3.19%, 0.05%, 0.05%, 0.00%, 0.00%, 85.02%, 0.06%,0.00%, 8.71%, 5.85%, 0.09%, 0.03%, 0.24%, 0.00%, 76.52%, 0.62%,0.00%, 15.40%, 6.91%, 0.28%, 0.07%, 0.07%, 0.14%,0.00%, 0.0, 74.8, 405.2, 255.7, 1280.5, 0.0, 3588.4, 3.812, 26
34, P-SLICE,    2, 37.00,     745360, 0,1.38,27.690, 34.609, 35.506, 29.532,55, 1 0 , -, 0.00%,  0.00%,  0.00%, 2.42%,  6.91%,  4.07%, 3.25%,  3.68%, 10.82%, 3.94%,  3.38%, 16.12%, 0.00%,  0.04%,  0.09%,  1.34%,  0.44%,  5.02%,  3.61%, 28.11%,  5.83%,  0.00%,  0.00%,  0.09%,  0.44%,  0.00%,  0.02%,  0.07%,  0.30%, 450406.46, 42328.02, 16871.84, 2243831.99 , 16, 235, 135.33, 58, 151, 115.86, 86, 190, 127.48, 0.00%, 0.00%,0.00%, 28.57%, 0.00%, 28.57%, 14.29%, 28.57%, 0.00%, 84.98%, 0.11%,0.00%, 6.17%, 5.94%, 1.40%, 0.17%, 1.23%, 0.00%, 62.95%, 0.56%,0.00%, 13.73%, 9.97%, 5.36%, 0.34%, 6.87%, 0.22%, 38.15%, 1.21%,0.00%, 32.62%, 18.53%, 1.64%, 2.47%, 2.16%, 3.22%,0.00%, 0.0, 234.6, 402.1, 224.6, 1442.3, 0.0, 3737.7, 4.469, 32
35, P-SLICE,    6, 37.00,     354752, 0,1.06,29.704, 36.246, 37.033, 31.438,52, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 2.09%,  4.86%,  1.56%, 1.05%,  1.35%,  2.52%, 1.58%,  1.07%,  4.82%, 0.00%,  0.00%,  0.31%,  3.36%,  4.35%, 13.76%,  7.82%, 23.24%, 12.78%,  0.00%,  0.08%,  1.72%,  4.47%,  0.02%,  0.12%,  2.28%,  4.80%, 294988.16, 29241.08, 12978.57, 1122445.11 , 17, 235, 129.58, 62, 153, 116.56, 87, 165, 126.29, 0.00%, 5.88%,0.00%, 0.00%, 0.00%, 73.53%, 2.94%, 17.65%, 0.00%, 49.94%, 1.15%,0.00%, 15.01%, 8.36%, 16.15%, 4.12%, 3.95%, 1.32%, 15.27%, 12.42%,0.00%, 35.27%, 13.15%, 12.42%, 5.27%, 3.61%, 3.00%, 13.24%, 16.42%,0.00%, 32.30%, 15.39%, 5.64%, 11.83%, 1.66%, 3.53%,0.00%, 0.0, 316.9, 355.3, 190.5, 995.1, 0.0, 3832.1, 3.141, 19
36, B-SLICE,    4, 38.00,     337184, 0,1.69,27.293, 34.515, 35.271, 29.193,55, 2 1 0 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.13%,  0.11%,  4.12%,  1.66%,  6.59%,  9.00%, 45.51%, 24.82%,  0.00%,  0.05%,  0.68%,  4.52%,  0.00%,  0.21%,  0.53%,  2.07%, 503436.23, 41757.77, 13991.84, 1315512.17 , 16, 235, 136.96, 56, 152, 116.11, 82, 190, 126.96, 0.00%, 0.00%,0.00%, 27.27%, 27.27%, 34.09%, 2.27%, 9.09%, 0.00%, 0.00%, 4.10%,0.00%, 35.32%, 34.64%, 9.56%, 3.92%, 9.30%, 3.16%, 0.00%, 6.78%,0.00%, 27.32%, 15.40%, 28.64%, 3.82%, 13.91%, 4.13%, 0.00%, 8.35%,0.00%, 47.86%, 12.36%, 9.78%, 8.37%, 6.95%, 6.33%,0.00%, 0.0, 392.3, 334.1, 207.1, 951.0, 0.0, 3976.2, 3.518, 34
37, b-SLICE,    3, 39.00,     184808, 0,1.70,26.327, 34.160, 34.987, 28.388,57, 2 1 ,4 6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.08%,  0.24%,  3.01%,  3.07%, 10.83%, 15.29%, 31.27%, 19.14%,  0.00%,  0.10%,  1.06%,  8.59%,  0.05%,  0.46%,  1.19%,  5.61%, 610110.08, 45195.61, 21056.79, 854005.23 , 16, 235, 137.27, 57, 155, 116.39, 83, 188, 127.13, 0.00%, 14.29%,0.00%, 10.71%, 10.71%, 7.14%, 0.00%, 48.21%, 8.93%, 0.00%, 7.98%,0.00%, 27.83%, 20.78%, 18.27%, 4.36%, 14.84%, 5.94%, 0.00%, 7.61%,0.00%, 30.27%, 10.49%, 32.01%, 10.64%, 6.22%, 2.77%, 0.00%, 21.17%,0.00%, 29.90%, 20.39%, 4.78%, 15.30%, 1.50%, 6.95%,0.00%, 0.0, 342.3, 300.5, 209.6, 735.2, 11.3, 4071.1, 3.458, 29
38, b-SLICE,    5, 39.00,     235064, 0,1.00,26.868, 34.863, 35.831, 28.988,56, 4 2 1 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.09%,  0.11%,  3.18%,  2.74%, 10.32%, 11.25%, 36.08%, 21.36%,  0.00%,  0.22%,  0.98%,  5.08%,  0.01%,  0.75%,  1.06%,  6.78%, 560257.82, 37652.44, 16821.26, 947142.75 , 16, 235, 133.97, 58, 166, 116.31, 59, 184, 125.43, 0.00%, 5.88%,0.00%, 29.41%, 11.76%, 5.88%, 0.00%, 44.12%, 2.94%, 0.00%, 13.28%,0.00%, 26.05%, 23.03%, 17.90%, 7.82%, 6.72%, 5.21%, 0.00%, 8.24%,0.00%, 31.13%, 15.19%, 28.81%, 8.78%, 4.96%, 2.89%, 0.00%, 16.57%,0.00%, 32.80%, 20.80%, 5.46%, 13.92%, 2.89%, 7.55%,0.00%, 0.0, 210.0, 306.7, 209.6, 779.5, 3.9, 4049.8, 3.471, 21
39, P-SLICE,   10, 37.00,     316920, 0,1.88,31.595, 40.423, 40.578, 33.821,52, 6 4 2 1 , -, 0.00%,  0.00%,  0.00%, 7.88%,  7.56%, 13.08%, 7.39%,  4.72%, 20.90%, 6.27%,  3.39%, 22.46%, 0.00%,  0.03%,  0.09%,  2.27%,  0.00%,  2.39%,  0.12%,  1.32%,  0.12%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.03%, 186643.35, 12222.81, 11868.94, 1996718.62 , 17, 235, 113.52, 59, 193, 128.79, 66, 197, 124.99, 0.00%, 0.00%,0.00%, 0.00%, 25.00%, 0.00%, 0.00%, 75.00%, 0.00%, 89.94%, 0.00%,0.00%, 4.26%, 5.80%, 0.00%, 0.00%, 0.00%, 0.00%, 86.38%, 0.00%,0.00%, 8.28%, 5.04%, 0.15%, 0.00%, 0.15%, 0.00%, 82.37%, 0.07%,0.00%, 14.82%, 2.43%, 0.07%, 0.07%, 0.04%, 0.11%,0.00%, 0.0, 46.7, 375.7, 209.6, 1439.7, 0.0, 4050.5, 4.708, 21
40, B-SLICE,    8, 38.00,     331616, 0,1.01,29.617, 38.729, 39.093, 31.941,55, 6 4 2 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.43%,  0.95%, 24.28%,  4.96%, 25.57%,  7.79%, 20.40%,  5.24%,  0.00%,  0.17%,  1.29%,  3.94%,  0.00%,  0.07%,  0.99%,  2.92%, 305084.58, 16383.59, 13099.16, 2089273.90 , 16, 235, 117.86, 79, 191, 124.72, 69, 177, 127.49, 0.00%, 0.00%,0.00%, 28.57%, 31.43%, 17.86%, 0.71%, 20.00%, 1.43%, 0.00%, 0.78%,0.00%, 27.70%, 55.28%, 7.40%, 1.17%, 6.84%, 0.83%, 0.00%, 5.87%,0.00%, 31.52%, 42.56%, 6.61%, 4.60%, 4.60%, 4.25%, 0.00%, 17.66%,0.00%, 31.21%, 37.67%, 2.05%, 4.68%, 1.53%, 5.20%,0.00%, 0.0, 97.1, 297.7, 166.6, 1037.0, 0.0, 4200.0, 4.260, 20
41, b-SLICE,    7, 39.00,     321296, 0,1.01,27.464, 36.690, 37.401, 29.859,57, 6 4 ,8 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.00%,  0.57%, 11.62%,  5.63%, 16.12%, 12.29%, 30.43%, 12.95%,  0.00%,  0.10%,  0.97%,  2.83%,  0.00%,  0.40%,  1.76%,  3.33%, 486438.20, 25369.14, 17543.69, 1540390.36 , 16, 235, 117.78, 61, 188, 121.03, 67, 163, 127.63, 0.00%, 0.00%,0.00%, 45.45%, 18.18%, 18.18%, 1.52%, 12.12%, 4.55%, 0.00%, 2.70%,0.00%, 27.09%, 39.79%, 15.40%, 3.72%, 8.73%, 2.57%, 0.00%, 8.19%,0.00%, 25.85%, 29.13%, 20.94%, 7.34%, 5.34%, 3.21%, 0.00%, 11.40%,0.00%, 31.43%, 33.19%, 5.02%, 12.81%, 1.63%, 4.53%,0.00%, 0.0, 124.7, 245.8, 143.8, 956.4, 0.0, 4305.3, 4.539, 41
42, b-SLICE,    9, 39.00,      95952, 0,1.01,28.579, 39.303, 39.661, 31.304,56, 8 6 4 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.69%,  2.97%, 19.07%,  7.99%, 21.89%,  4.79%, 17.45%,  6.29%,  0.00%,  0.62%,  2.01%,  3.40%,  0.23%,  3.24%,  3.90%,  5.44%, 361342.80, 14700.73, 21770.48, 641425.84 , 17, 235, 115.08, 62, 194, 127.88, 68, 194, 125.57, 0.00%, 5.94%,0.00%, 6.93%, 10.89%, 49.50%, 8.91%, 13.86%, 3.96%, 0.00%, 12.00%,0.00%, 25.69%, 37.45%, 8.70%, 3.90%, 6.48%, 5.76%, 0.00%, 16.31%,0.00%, 33.16%, 37.31%, 2.45%, 2.45%, 2.45%, 5.86%, 0.00%, 22.19%,0.00%, 25.48%, 36.53%, 0.48%, 4.75%, 0.39%, 10.17%,0.00%, 0.0, 43.7, 245.9, 143.8, 571.9, 0.0, 4278.6, 3.010, 37
43, P-SLICE,   11, 37.00,     427472, 0,1.41,29.687, 40.160, 40.378, 32.333,55, 10 8 6 4 , -, 0.00%,  0.00%,  0.00%, 5.60%,  8.29%,  9.97%, 5.25%,  3.72%, 16.75%, 5.81%,  3.10%, 19.82%, 0.00%,  0.29%,  0.12%,  6.90%,  0.27%,  6.69%,  0.06%,  3.92%,  0.38%,  0.00%,  0.03%,  0.56%,  1.24%,  0.00%,  0.06%,  0.41%,  0.77%, 285260.91, 12997.20, 15205.89, 1889469.09 , 16, 235, 106.32, 83, 196, 128.78, 65, 159, 124.61, 0.00%, 0.00%,0.00%, 21.43%, 50.00%, 21.43%, 0.00%, 7.14%, 0.00%, 74.43%, 0.28%,0.00%, 6.81%, 17.66%, 0.37%, 0.00%, 0.46%, 0.00%, 71.01%, 2.69%,0.00%, 13.03%, 13.11%, 0.08%, 0.00%, 0.08%, 0.00%, 70.78%, 4.94%,0.00%, 16.93%, 6.40%, 0.07%, 0.07%, 0.04%, 0.76%,0.00%, 0.0, 37.5, 282.4, 143.8, 1423.3, 0.0, 4288.4, 6.029, 63
44, P-SLICE,   12, 37.00,     555512, 0,1.62,28.392, 38.325, 38.799, 30.935,55, 11 10 8 4 , -, 0.00%,  0.00%,  0.00%, 3.44%,  6.88%,  5.54%, 4.55%,  3.11%, 12.63%, 4.68%,  4.23%, 22.60%, 0.00%,  0.28%,  0.25%,  7.41%,  0.96%,  9.64%,  0.61%,  7.82%,  1.47%,  0.00%,  0.08%,  0.56%,  1.44%,  0.00%,  0.13%,  0.40%,  1.29%, 384035.34, 19003.82, 18199.11, 2480248.26 , 16, 235, 108.96, 77, 195, 126.75, 63, 159, 124.59, 0.00%, 0.00%,0.00%, 19.05%, 33.33%, 14.29%, 0.00%, 33.33%, 0.00%, 62.83%, 0.80%,0.00%, 9.82%, 22.75%, 1.00%, 0.20%, 2.20%, 0.40%, 59.90%, 2.84%,0.00%, 14.71%, 20.76%, 0.41%, 0.11%, 0.67%, 0.60%, 65.25%, 5.66%,0.00%, 13.73%, 12.32%, 0.10%, 0.94%, 0.13%, 1.86%,0.00%, 0.0, 103.3, 324.9, 140.9, 1473.6, 0.0, 4452.8, 5.812, 69
