Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
22, b-SLICE,   20, 34.00,     136080, 0,1.33,37.503, 43.101, 44.289, 39.051,57, 19 18 ,21 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.58%,  0.66%, 14.68%,  5.95%, 22.00%,  6.13%, 21.91%,  4.75%,  0.00%,  0.43%,  2.51%,  3.96%,  0.18%,  1.29%,  4.93%,  9.05%, 48455.03, 5437.39, 3836.54, 203507.17 , 16, 235, 140.91, 32, 190, 122.71, 45, 197, 131.92, 0.00%, 7.48%,0.00%, 41.12%, 24.30%, 16.82%, 4.67%, 3.27%, 2.34%, 0.00%, 7.25%,0.00%, 34.92%, 32.73%, 10.40%, 8.78%, 2.58%, 3.34%, 0.00%, 18.71%,0.00%, 35.44%, 30.43%, 3.21%, 5.55%, 2.19%, 4.47%, 0.00%, 28.87%,0.00%, 26.56%, 34.04%, 1.41%, 3.61%, 1.15%, 4.37%,0.00%, 0.0, 497.1, 160.1, 62.0, 868.4, 0.0, 2417.9, 6.582, 113
23, P-SLICE,   24, 32.00,     325360, 0,1.33,38.767, 43.855, 44.214, 40.084,54, 22 21 19 18 , -, 0.00%,  0.00%,  0.00%, 0.75%,  0.67%,  5.91%, 3.23%,  1.96%, 18.11%, 6.76%,  4.96%, 40.40%, 0.00%,  0.43%,  0.25%,  5.74%,  0.38%,  3.29%,  0.32%,  4.51%,  0.31%,  0.00%,  0.01%,  0.13%,  0.85%,  0.00%,  0.08%,  0.15%,  0.81%, 36805.87, 5456.21, 4104.03, 484150.91 , 16, 235, 134.71, 38, 197, 125.66, 33, 222, 131.47, 0.00%, 0.00%,0.00%, 24.49%, 38.78%, 20.41%, 8.16%, 8.16%, 0.00%, 50.97%, 0.68%,0.00%, 18.90%, 26.84%, 1.36%, 0.29%, 0.78%, 0.19%, 78.29%, 0.94%,0.00%, 12.35%, 7.35%, 0.58%, 0.26%, 0.12%, 0.12%, 84.18%, 2.68%,0.00%, 7.63%, 5.02%, 0.06%, 0.28%, 0.06%, 0.10%,0.00%, 0.0, 361.1, 261.5, 62.0, 1499.0, 0.0, 2495.8, 6.745, 189
24, b-SLICE,   23, 34.00,     124704, 0,1.34,37.782, 43.211, 43.749, 39.207,56, 22 21 19 ,24 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.93%,  0.98%, 18.82%,  4.65%, 24.10%,  5.91%, 21.19%,  3.59%,  0.00%,  0.74%,  1.93%,  2.48%,  0.37%,  2.35%,  3.35%,  7.63%, 44663.59, 5664.32, 4298.41, 289552.41 , 16, 235, 138.36, 35, 196, 124.64, 34, 223, 131.60, 0.00%, 11.29%,0.00%, 37.90%, 20.97%, 15.32%, 7.26%, 4.44%, 2.82%, 0.00%, 10.98%,0.00%, 35.65%, 36.87%, 5.39%, 3.99%, 3.71%, 3.42%, 0.00%, 13.14%,0.00%, 32.98%, 39.16%, 4.43%, 3.45%, 3.25%, 3.58%, 0.00%, 24.55%,0.00%, 27.63%, 39.10%, 1.38%, 2.66%, 0.74%, 3.94%,0.00%, 0.0, 344.1, 175.9, 104.5, 713.1, 0.0, 2567.2, 5.151, 160
25, P-SLICE,   25, 32.00,     230904, 0,1.28,39.485, 43.768, 43.837, 40.564,55, 24 22 21 19 , -, 0.00%,  0.00%,  0.00%, 0.53%,  0.22%,  3.56%, 1.71%,  0.95%, 11.65%, 3.69%,  1.79%, 20.90%, 0.00%,  0.26%,  0.74%,  8.08%,  2.32%, 15.05%,  1.97%, 17.40%,  2.42%,  0.00%,  0.14%,  0.61%,  1.68%,  0.03%,  0.30%,  1.39%,  2.60%, 32137.26, 5560.85, 2971.85, 320650.86 , 16, 235, 130.14, 52, 212, 126.06, 31, 231, 132.00, 0.00%, 3.12%,0.00%, 3.12%, 21.88%, 50.00%, 15.62%, 3.91%, 2.34%, 26.82%, 2.79%,0.00%, 22.43%, 33.80%, 6.53%, 4.44%, 2.39%, 1.10%, 39.43%, 5.52%,0.00%, 23.89%, 25.74%, 1.83%, 1.61%, 1.32%, 0.66%, 48.58%, 7.88%,0.00%, 16.23%, 22.85%, 0.72%, 1.58%, 0.74%, 1.42%,0.00%, 0.0, 189.6, 242.9, 104.5, 1282.7, 0.0, 2622.3, 6.702, 184
26, P-SLICE,   26, 32.00,     246800, 0,1.41,39.135, 43.585, 43.659, 40.257,55, 25 24 22 21 , -, 0.00%,  0.00%,  0.00%, 0.44%,  0.20%,  2.44%, 1.31%,  0.71%,  9.83%, 3.07%,  1.66%, 18.70%, 0.00%,  0.57%,  0.56%,  7.91%,  1.61%, 16.91%,  2.80%, 20.28%,  3.18%,  0.00%,  0.05%,  0.63%,  2.65%,  0.00%,  0.21%,  0.69%,  3.59%, 34205.97, 5853.27, 3098.57, 237413.73 , 16, 235, 127.30, 46, 192, 125.81, 37, 233, 131.75, 0.00%, 0.00%,0.00%, 10.67%, 40.00%, 34.00%, 12.67%, 2.00%, 0.67%, 22.39%, 1.87%,0.00%, 22.94%, 41.27%, 5.05%, 3.29%, 2.31%, 1.10%, 33.21%, 3.72%,0.00%, 23.53%, 31.69%, 2.56%, 2.01%, 1.88%, 1.42%, 41.31%, 11.00%,0.00%, 16.07%, 26.01%, 1.01%, 2.42%, 0.78%, 1.39%,0.00%, 0.0, 221.7, 225.3, 99.6, 1107.4, 0.0, 2736.8, 6.080, 163
27, P-SLICE,   29, 32.00,     434112, 0,1.18,38.291, 43.017, 43.092, 39.482,53, 26 25 24 21 , -, 0.00%,  0.00%,  0.00%, 0.71%,  0.71%,  5.03%, 2.76%,  2.02%, 16.50%, 7.47%,  4.88%, 42.78%, 0.00%,  0.07%,  0.09%,  1.43%,  0.27%,  3.74%,  0.46%,  6.93%,  1.10%,  0.00%,  0.03%,  0.28%,  1.65%,  0.00%,  0.01%,  0.09%,  0.98%, 42211.55, 6981.49, 4121.60, 623240.65 , 16, 235, 115.21, 32, 191, 126.52, 25, 231, 130.51, 0.00%, 0.00%,0.00%, 25.00%, 18.75%, 9.38%, 3.12%, 40.62%, 3.12%, 73.30%, 0.46%,0.00%, 13.35%, 9.78%, 1.15%, 0.35%, 1.55%, 0.06%, 76.77%, 1.35%,0.00%, 12.25%, 7.99%, 0.86%, 0.16%, 0.53%, 0.09%, 80.84%, 3.86%,0.00%, 7.50%, 6.18%, 0.33%, 0.50%, 0.24%, 0.55%,0.00%, 0.0, 262.1, 294.4, 83.5, 1576.4, 0.0, 2920.3, 6.402, 102
28, B-SLICE,   28, 33.00,     298152, 0,1.90,37.598, 42.540, 42.430, 38.820,55, 26 25 24 ,29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.88%,  0.25%, 10.95%,  3.20%, 24.08%,  7.25%, 32.89%,  8.46%,  0.00%,  0.10%,  0.80%,  3.27%,  0.00%,  0.16%,  1.83%,  5.90%, 49149.15, 7290.41, 3787.92, 534882.36 , 16, 235, 121.51, 38, 191, 125.16, 38, 233, 131.97, 0.00%, 0.00%,0.00%, 28.17%, 49.30%, 15.49%, 1.41%, 4.23%, 1.41%, 0.00%, 1.66%,0.00%, 27.90%, 49.59%, 9.34%, 3.73%, 5.19%, 2.59%, 0.00%, 7.12%,0.00%, 26.21%, 47.02%, 5.98%, 4.17%, 4.60%, 4.90%, 0.00%, 16.89%,0.00%, 18.86%, 48.74%, 2.54%, 4.74%, 2.12%, 6.20%,0.00%, 0.0, 299.4, 251.0, 144.0, 946.3, 0.0, 3021.7, 4.873, 58
29, b-SLICE,   27, 34.00,     112776, 0,1.73,37.497, 42.718, 42.813, 38.814,57, 26 25 ,28 29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.09%,  0.65%, 12.42%,  4.34%, 17.47%,  6.97%, 24.12%,  6.75%,  0.00%,  0.59%,  2.69%,  4.75%,  0.18%,  1.98%,  5.23%, 10.75%, 47525.97, 6630.77, 3641.79, 96875.75 , 16, 235, 124.76, 34, 197, 125.15, 39, 233, 132.09, 0.00%, 9.28%,0.00%, 37.11%, 19.59%, 19.59%, 9.28%, 3.09%, 2.06%, 0.00%, 12.55%,0.00%, 38.80%, 27.51%, 5.65%, 7.19%, 2.99%, 5.31%, 0.00%, 21.99%,0.00%, 35.24%, 23.42%, 4.21%, 7.45%, 3.00%, 4.70%, 0.00%, 30.35%,0.00%, 25.00%, 31.43%, 2.77%, 5.60%, 0.95%, 3.90%,0.00%, 0.0, 354.6, 207.7, 121.8, 744.9, 0.0, 3105.1, 4.745, 113
30, P-SLICE,   31, 32.00,     405808, 0,1.09,38.150, 42.670, 42.990, 39.320,54, 29 28 26 25 , -, 0.00%,  0.00%,  0.00%, 0.54%,  0.41%,  3.03%, 2.59%,  1.56%, 15.67%, 6.08%,  3.27%, 34.19%, 0.00%,  0.05%,  0.10%,  1.93%,  0.69%,  7.41%,  1.99%, 13.03%,  2.59%,  0.00%,  0.03%,  0.44%,  2.38%,  0.00%,  0.10%,  0.27%,  1.64%, 43666.42, 7202.38, 4061.48, 604964.27 , 16, 235, 111.35, 24, 192, 124.55, 33, 224, 130.03, 0.00%, 0.00%,0.00%, 20.00%, 13.33%, 20.00%, 0.00%, 43.33%, 3.33%, 54.34%, 1.74%,0.00%, 18.69%, 15.75%, 3.60%, 0.67%, 4.27%, 0.93%, 62.44%, 2.25%,0.00%, 17.36%, 11.67%, 2.03%, 0.80%, 2.60%, 0.85%, 66.47%, 6.15%,0.00%, 12.89%, 10.55%, 0.81%, 0.84%, 1.08%, 1.23%,0.00%, 0.0, 287.6, 328.6, 121.8, 1636.0, 0.0, 3202.0, 6.076, 149
31, b-SLICE,   30, 34.00,     252400, 0,1.55,36.396, 41.871, 42.149, 37.799,56, 29 28 26 ,31 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.28%,  0.13%,  8.83%,  4.34%, 21.32%,  9.34%, 29.56%, 10.39%,  0.00%,  0.19%,  1.54%,  4.07%,  0.04%,  0.47%,  1.50%,  8.00%, 63161.41, 7978.81, 4612.64, 563624.42 , 16, 235, 114.65, 25, 193, 125.96, 30, 225, 130.22, 0.00%, 9.38%,0.00%, 28.12%, 34.38%, 17.19%, 4.69%, 6.25%, 0.00%, 0.00%, 4.46%,0.00%, 29.29%, 36.66%, 10.67%, 4.75%, 9.94%, 4.22%, 0.00%, 8.35%,0.00%, 27.68%, 38.26%, 8.72%, 5.74%, 6.12%, 5.14%, 0.00%, 21.79%,0.00%, 21.84%, 37.62%, 3.21%, 6.58%, 2.76%, 6.21%,0.00%, 0.0, 321.2, 273.5, 167.0, 902.3, 0.0, 3307.6, 4.394, 99
32, I-SLICE,    0, 29.00,     561512, 0,0.00,40.441, 43.650, 44.080, 41.297,55,  -, -, 0.00%,  0.00%,  0.00%, 0.66%,  0.46%,  2.49%, 3.45%,  1.09%, 13.22%, 9.29%,  2.30%, 40.41%,26.62%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 24780.84, 5806.37, 3079.06, 432347.94 , 16, 235, 109.21, 23, 194, 121.91, 35, 224, 130.51, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 89.92%, 0.00%,0.00%, 10.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.42%, 0.00%,0.00%, 6.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.00%, 0.00%,0.00%, 3.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 403.2, 0.0, 1392.0, 0.0, 3305.5, 6.553, 158
33, P-SLICE,    1, 32.00,     279056, 0,1.23,37.845, 41.998, 42.807, 38.985,55, 0 , -, 0.00%,  0.00%,  0.00%, 0.35%,  0.45%,  1.76%, 1.27%,  0.89%,  6.28%, 2.46%,  1.66%, 14.42%, 0.00%,  0.07%,  0.06%,  5.03%,  2.07%, 19.57%,  4.28%, 24.25%,  5.55%,  0.00%,  0.11%,  0.76%,  2.87%,  0.00%,  0.14%,  1.32%,  4.38%, 44982.58, 7587.88, 3875.02, 264640.45 , 16, 235, 113.76, 23, 195, 119.41, 31, 226, 131.50, 0.00%, 0.00%,0.00%, 27.27%, 27.27%, 27.27%, 0.00%, 18.18%, 0.00%, 24.09%, 2.32%,0.00%, 26.30%, 27.73%, 5.69%, 1.60%, 8.56%, 3.70%, 23.09%, 5.71%,0.00%, 26.40%, 33.10%, 3.77%, 2.71%, 2.76%, 2.47%, 31.76%, 12.42%,0.00%, 17.88%, 28.43%, 1.96%, 3.20%, 1.32%, 3.03%,0.00%, 0.0, 30.7, 295.8, 110.7, 892.2, 0.0, 3318.2, 4.937, 127
34, P-SLICE,    2, 32.00,     251808, 0,1.58,37.778, 42.040, 43.073, 38.973,55, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.25%,  0.14%,  1.10%, 0.65%,  0.43%,  3.44%, 0.85%,  0.70%, 10.27%, 0.00%,  0.14%,  0.26%,  5.83%,  3.57%, 18.72%,  4.81%, 24.84%,  6.54%,  0.00%,  0.17%,  1.49%,  5.10%,  0.00%,  0.59%,  2.75%,  7.38%, 45327.08, 7295.86, 3816.57, 200986.61 , 16, 235, 116.14, 23, 190, 117.89, 31, 223, 132.49, 0.00%, 0.00%,0.00%, 16.13%, 19.35%, 16.13%, 3.23%, 40.32%, 4.84%, 11.97%, 6.14%,0.00%, 22.89%, 30.28%, 9.83%, 3.80%, 10.46%, 4.63%, 13.01%, 12.23%,0.00%, 31.98%, 28.92%, 3.15%, 3.15%, 3.78%, 3.78%, 20.12%, 21.24%,0.00%, 19.74%, 27.77%, 1.69%, 3.65%, 1.66%, 4.12%,0.00%, 0.0, 53.1, 202.4, 106.6, 881.9, 0.0, 3318.2, 5.402, 142
35, P-SLICE,    3, 32.00,     256048, 0,1.44,38.108, 42.246, 43.155, 39.256,55, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.24%,  0.25%,  1.89%, 0.49%,  0.62%,  5.36%, 1.30%,  1.06%, 12.30%, 0.00%,  0.19%,  0.19%,  5.25%,  2.73%, 17.12%,  4.32%, 26.62%,  5.88%,  0.00%,  0.10%,  1.38%,  4.39%,  0.04%,  0.42%,  1.87%,  6.01%, 42788.13, 7060.01, 3445.75, 183054.59 , 16, 235, 114.62, 24, 189, 117.47, 36, 218, 132.80, 0.00%, 9.09%,0.00%, 24.24%, 21.21%, 6.06%, 3.03%, 34.85%, 1.52%, 20.47%, 4.50%,0.00%, 23.47%, 28.08%, 9.38%, 2.63%, 7.93%, 3.54%, 19.32%, 9.72%,0.00%, 31.91%, 26.14%, 4.00%, 2.85%, 3.11%, 2.96%, 24.22%, 17.17%,0.00%, 21.64%, 27.24%, 2.15%, 2.77%, 1.55%, 3.24%,0.00%, 0.0, 39.6, 204.8, 86.3, 1090.6, 0.0, 3422.1, 6.857, 123
36, P-SLICE,    4, 32.00,     239040, 0,1.58,38.144, 42.470, 43.392, 39.341,55, 3 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.44%,  0.64%,  1.81%, 0.50%,  0.73%,  5.50%, 1.73%,  0.84%, 13.13%, 0.00%,  0.21%,  0.20%,  5.98%,  2.74%, 16.79%,  3.86%, 23.67%,  5.54%,  0.00%,  0.13%,  1.54%,  4.21%,  0.03%,  0.64%,  2.63%,  6.53%, 41764.13, 6806.82, 3510.76, 166827.07 , 16, 235, 114.52, 24, 190, 116.97, 35, 215, 133.63, 0.00%, 6.06%,0.00%, 21.21%, 27.27%, 12.12%, 3.03%, 27.27%, 3.03%, 21.90%, 5.85%,0.00%, 23.01%, 28.46%, 8.73%, 3.28%, 5.75%, 3.03%, 19.80%, 12.26%,0.00%, 29.75%, 26.83%, 2.85%, 1.91%, 3.44%, 3.16%, 26.69%, 18.27%,0.00%, 20.05%, 25.56%, 1.52%, 2.65%, 1.51%, 3.73%,0.00%, 0.0, 53.2, 197.6, 83.0, 1073.2, 0.0, 3521.8, 7.190, 189
37, P-SLICE,    6, 32.00,     301520, 0,1.95,38.120, 42.617, 43.507, 39.355,54, 4 3 2 1 , -, 0.00%,  0.00%,  0.00%, 0.51%,  0.75%,  2.34%, 1.05%,  1.05%,  8.28%, 2.14%,  1.54%, 19.59%, 0.00%,  0.22%,  0.08%,  4.79%,  1.85%, 14.48%,  3.12%, 22.60%,  5.08%,  0.00%,  0.10%,  1.25%,  4.43%,  0.02%,  0.35%,  0.98%,  3.40%, 42447.63, 6573.24, 3620.43, 291819.24 , 16, 235, 115.54, 21, 188, 116.38, 36, 215, 134.58, 0.00%, 7.41%,0.00%, 25.93%, 40.74%, 11.11%, 0.00%, 12.96%, 1.85%, 31.50%, 3.92%,0.00%, 19.09%, 29.27%, 7.26%, 1.54%, 5.73%, 1.70%, 31.99%, 6.86%,0.00%, 27.67%, 23.86%, 3.21%, 1.60%, 2.78%, 2.03%, 37.74%, 12.70%,0.00%, 17.31%, 24.02%, 1.54%, 2.48%, 1.03%, 3.19%,0.00%, 0.0, 157.4, 240.9, 74.8, 1320.3, 0.0, 3668.2, 6.876, 163
38, b-SLICE,    5, 34.00,     114400, 0,1.81,37.271, 42.397, 43.267, 38.661,56, 4 3 2 ,6 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.86%,  0.30%, 12.29%,  4.47%, 20.56%,  8.07%, 19.37%,  6.38%,  0.00%,  1.15%,  2.98%,  5.09%,  0.28%,  2.49%,  6.48%,  9.21%, 49400.95, 6563.85, 3812.17, 105227.33 , 16, 235, 116.02, 23, 187, 116.41, 38, 214, 134.42, 0.00%, 19.44%,0.00%, 40.28%, 19.44%, 5.56%, 2.78%, 8.33%, 4.17%, 0.00%, 16.85%,0.00%, 41.90%, 20.53%, 5.85%, 3.73%, 6.68%, 4.47%, 0.00%, 22.66%,0.00%, 37.89%, 20.13%, 4.52%, 4.76%, 3.76%, 6.28%, 0.00%, 31.93%,0.00%, 27.40%, 26.42%, 2.78%, 4.91%, 1.44%, 5.13%,0.00%, 0.0, 261.6, 192.4, 107.4, 736.2, 0.0, 3748.1, 4.453, 66
39, P-SLICE,    9, 32.00,     463576, 0,1.63,37.930, 41.998, 42.876, 39.056,53, 6 4 3 2 , -, 0.00%,  0.00%,  0.00%, 1.06%,  1.13%,  4.59%, 2.39%,  2.41%, 14.69%, 5.13%,  4.06%, 41.67%, 0.00%,  0.13%,  0.04%,  1.64%,  0.27%,  3.98%,  1.01%,  8.67%,  1.75%,  0.00%,  0.04%,  0.57%,  2.60%,  0.01%,  0.19%,  0.57%,  1.41%, 44842.68, 8089.83, 4234.83, 702450.80 , 16, 235, 114.66, 17, 190, 115.96, 24, 213, 134.70, 0.00%, 5.88%,0.00%, 29.41%, 41.18%, 5.88%, 5.88%, 8.82%, 2.94%, 71.02%, 2.41%,0.00%, 11.96%, 11.75%, 1.15%, 0.16%, 1.26%, 0.27%, 70.74%, 4.11%,0.00%, 14.61%, 6.89%, 1.14%, 0.38%, 1.75%, 0.38%, 75.03%, 5.91%,0.00%, 10.23%, 6.25%, 0.48%, 0.62%, 0.74%, 0.74%,0.00%, 0.0, 255.4, 304.6, 107.4, 1608.6, 0.0, 3836.6, 6.373, 120
40, B-SLICE,    8, 33.00,     214808, 0,1.67,37.328, 41.517, 42.451, 38.492,55, 6 4 3 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.35%,  0.18%,  6.67%,  4.01%, 17.96%,  9.58%, 29.88%, 10.83%,  0.00%,  0.27%,  1.43%,  5.34%,  0.10%,  1.14%,  3.17%,  9.09%, 51504.32, 8155.35, 3538.84, 233569.44 , 16, 235, 114.44, 18, 192, 115.96, 24, 214, 134.88, 0.00%, 15.22%,0.00%, 30.43%, 26.09%, 8.70%, 4.35%, 9.78%, 5.43%, 0.00%, 10.95%,0.00%, 25.05%, 32.95%, 12.26%, 4.58%, 9.74%, 4.47%, 0.00%, 13.25%,0.00%, 32.47%, 26.63%, 10.22%, 4.96%, 7.14%, 5.33%, 0.00%, 24.72%,0.00%, 23.58%, 33.15%, 5.04%, 4.48%, 3.10%, 5.94%,0.00%, 0.0, 285.3, 248.4, 150.5, 895.4, 0.0, 3926.1, 4.231, 59
41, b-SLICE,    7, 34.00,     125088, 0,1.75,37.377, 42.750, 43.616, 38.829,57, 6 4 ,8 9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.44%,  0.15%, 11.92%,  2.68%, 22.61%,  6.35%, 19.19%,  7.31%,  0.00%,  0.84%,  4.11%,  5.01%,  0.48%,  3.07%,  6.61%,  9.22%, 48335.30, 6087.98, 3842.94, 118511.75 , 16, 235, 114.58, 19, 189, 116.31, 35, 216, 134.70, 0.00%, 44.83%,0.00%, 31.03%, 10.34%, 3.45%, 1.72%, 3.45%, 5.17%, 0.00%, 19.94%,0.00%, 46.25%, 20.13%, 2.95%, 3.23%, 3.65%, 3.84%, 0.00%, 24.89%,0.00%, 42.80%, 17.56%, 3.43%, 3.35%, 3.11%, 4.86%, 0.00%, 31.56%,0.00%, 28.22%, 24.02%, 2.63%, 4.91%, 2.50%, 6.17%,0.00%, 0.0, 305.1, 214.5, 118.3, 772.0, 0.0, 4023.6, 4.304, 73
42, P-SLICE,   11, 32.00,     394536, 0,1.73,37.762, 41.812, 42.896, 38.910,54, 9 8 6 4 , -, 0.00%,  0.00%,  0.00%, 0.51%,  0.47%,  2.18%, 1.12%,  1.30%,  8.66%, 3.22%,  2.51%, 27.42%, 0.00%,  0.25%,  0.05%,  2.39%,  1.24%,  6.61%,  4.21%, 20.08%,  6.69%,  0.00%,  0.11%,  1.15%,  4.34%,  0.01%,  0.53%,  1.25%,  3.72%, 46690.20, 8113.49, 3901.80, 385468.02 , 16, 235, 118.24, 16, 193, 115.30, 33, 211, 135.09, 0.00%, 3.23%,0.00%, 41.94%, 38.71%, 6.45%, 0.00%, 4.84%, 4.84%, 39.41%, 8.00%,0.00%, 15.15%, 22.04%, 5.79%, 2.09%, 6.10%, 1.42%, 42.40%, 9.17%,0.00%, 19.40%, 12.92%, 5.44%, 1.80%, 6.40%, 2.46%, 47.15%, 11.47%,0.00%, 17.12%, 14.79%, 1.89%, 2.00%, 2.30%, 3.33%,0.00%, 0.0, 147.1, 265.0, 118.3, 1223.9, 0.0, 4041.3, 5.553, 70
43, b-SLICE,   10, 34.00,     137656, 0,1.92,36.876, 41.665, 42.771, 38.211,56, 9 8 6 ,11 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.64%,  0.18%,  9.33%,  3.12%, 21.13%,  7.82%, 21.55%,  8.12%,  0.00%,  0.51%,  3.02%,  6.78%,  0.26%,  1.76%,  6.46%,  9.31%, 54363.85, 7566.71, 4184.13, 107689.44 , 16, 235, 115.33, 17, 190, 115.66, 21, 213, 134.85, 0.00%, 24.24%,0.00%, 22.73%, 36.36%, 3.79%, 8.33%, 1.52%, 3.03%, 0.00%, 14.44%,0.00%, 42.05%, 23.64%, 3.97%, 4.18%, 6.43%, 5.28%, 0.00%, 22.86%,0.00%, 40.93%, 17.35%, 4.79%, 2.93%, 5.47%, 5.67%, 0.00%, 32.41%,0.00%, 28.17%, 23.08%, 3.19%, 4.32%, 3.32%, 5.51%,0.00%, 0.0, 189.5, 220.1, 135.5, 751.3, 0.0, 4118.5, 3.963, 52
44, P-SLICE,   13, 32.00,     490296, 0,1.82,37.677, 42.100, 42.799, 38.870,54, 11 9 8 6 , -, 0.00%,  0.00%,  0.00%, 0.70%,  0.74%,  2.98%, 2.31%,  2.32%, 13.42%, 5.21%,  4.43%, 41.95%, 0.00%,  0.23%,  0.02%,  1.48%,  0.41%,  3.39%,  0.97%, 10.34%,  2.95%,  0.00%,  0.17%,  0.57%,  2.97%,  0.03%,  0.27%,  0.72%,  1.43%, 47738.72, 8088.46, 4196.27, 658947.82 , 16, 235, 117.96, 19, 186, 116.36, 30, 214, 135.42, 0.00%, 10.34%,0.00%, 37.93%, 44.83%, 1.72%, 1.72%, 3.45%, 0.00%, 60.39%, 6.06%,0.00%, 14.19%, 13.81%, 3.10%, 0.65%, 1.42%, 0.39%, 70.95%, 5.04%,0.00%, 13.86%, 6.34%, 0.63%, 0.37%, 1.78%, 1.04%, 72.13%, 6.15%,0.00%, 9.54%, 8.05%, 0.52%, 0.72%, 0.86%, 2.03%,0.00%, 0.0, 77.4, 306.6, 135.5, 1526.1, 0.0, 4180.3, 6.169, 83
