Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
22, b-SLICE,   20, 39.00,      65904, 0,1.42,28.585, 40.549, 42.076, 31.767,57, 19 17 ,21 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.49%,  0.97%,  9.39%, 10.04%, 14.38%, 13.99%, 13.05%,  9.36%,  0.00%,  1.04%,  2.46%,  5.77%,  0.32%,  4.24%,  6.03%,  8.45%, 366340.99, 10158.75, 24396.08, 544150.46 , 16, 235, 145.48, 21, 175, 136.47, 87, 194, 121.62, 0.00%, 18.18%,0.00%, 16.36%, 10.91%, 34.55%, 9.09%, 8.18%, 2.73%, 0.00%, 21.36%,0.00%, 18.22%, 19.79%, 23.26%, 9.37%, 4.98%, 3.01%, 0.00%, 21.30%,0.00%, 26.75%, 16.83%, 16.99%, 12.93%, 2.07%, 3.13%, 0.00%, 30.66%,0.00%, 28.91%, 20.25%, 1.92%, 10.23%, 1.19%, 6.84%,0.00%, 0.0, 9.3, 197.9, 125.3, 536.3, 5.5, 1873.9, 3.377, 51
23, P-SLICE,   23, 37.00,     223432, 0,1.19,29.925, 40.521, 42.048, 32.765,55, 22 21 19 17 , -, 0.00%,  0.00%,  0.00%, 0.26%,  0.32%,  0.86%, 0.62%,  0.45%,  2.83%, 1.54%,  0.88%,  9.75%, 0.00%,  0.49%,  0.28%, 10.13%,  2.01%, 17.44%,  3.34%, 23.24%,  8.83%,  0.00%,  0.15%,  1.50%,  5.68%,  0.09%,  0.88%,  2.34%,  6.11%, 277234.64, 10118.37, 17815.86, 761016.07 , 16, 235, 143.51, 19, 171, 136.27, 80, 197, 121.54, 0.00%, 10.00%,0.00%, 22.50%, 35.00%, 13.75%, 1.25%, 17.50%, 0.00%, 9.82%, 7.04%,0.00%, 16.57%, 52.79%, 4.84%, 1.47%, 5.72%, 1.76%, 12.79%, 12.58%,0.00%, 30.71%, 32.96%, 2.25%, 2.18%, 3.76%, 2.78%, 19.48%, 18.86%,0.00%, 22.26%, 25.27%, 1.27%, 4.70%, 1.42%, 6.74%,0.00%, 0.0, 21.8, 216.5, 108.2, 862.9, 0.0, 1896.1, 4.678, 45
24, P-SLICE,   24, 37.00,     256504, 0,1.99,30.284, 40.506, 42.512, 33.090,55, 23 22 21 17 , -, 0.00%,  0.00%,  0.00%, 0.63%,  1.02%,  2.43%, 1.50%,  0.67%,  8.13%, 3.21%,  1.78%, 15.33%, 0.00%,  0.69%,  0.24%,  8.85%,  1.02%, 15.66%,  2.19%, 18.87%,  5.75%,  0.00%,  0.07%,  0.69%,  4.03%,  0.00%,  0.35%,  1.24%,  5.66%, 257849.93, 10163.12, 15860.42, 903410.40 , 19, 235, 141.95, 20, 162, 136.42, 102, 199, 121.55, 0.00%, 0.00%,0.00%, 9.30%, 65.12%, 13.95%, 0.00%, 10.47%, 1.16%, 28.40%, 2.87%,0.00%, 13.29%, 48.34%, 3.17%, 0.76%, 2.42%, 0.76%, 32.12%, 6.02%,0.00%, 21.91%, 33.13%, 1.66%, 1.59%, 1.69%, 1.89%, 33.23%, 15.85%,0.00%, 21.28%, 20.25%, 0.98%, 3.49%, 0.82%, 4.11%,0.00%, 0.0, 72.7, 228.0, 120.3, 894.2, 0.0, 1995.6, 4.678, 47
25, P-SLICE,   29, 37.00,     187912, 0,1.18,31.918, 40.359, 42.130, 34.250,51, 24 23 22 21 , -, 0.00%,  0.00%,  0.00%, 0.69%,  1.02%,  2.36%, 0.95%,  1.00%,  6.62%, 3.34%,  1.85%, 12.28%, 0.00%,  0.46%,  0.39%,  9.10%,  2.50%, 16.26%,  3.34%, 19.46%,  4.75%,  0.00%,  0.16%,  1.44%,  4.98%,  0.00%,  0.65%,  1.92%,  4.47%, 181387.17, 10331.77, 10482.53, 623834.39 , 21, 233, 140.99, 20, 175, 135.41, 88, 186, 122.20, 0.00%, 0.00%,0.00%, 5.41%, 48.65%, 24.32%, 2.70%, 14.86%, 4.05%, 24.72%, 4.92%,0.00%, 16.57%, 38.62%, 6.53%, 4.00%, 3.23%, 1.40%, 25.46%, 9.98%,0.00%, 25.19%, 29.46%, 2.79%, 2.72%, 2.31%, 2.10%, 30.06%, 16.27%,0.00%, 23.76%, 21.73%, 0.56%, 2.63%, 1.38%, 3.61%,0.00%, 0.0, 198.1, 224.9, 89.5, 806.9, 0.0, 2099.5, 4.162, 50
26, B-SLICE,   27, 38.00,     314568, 0,1.75,28.829, 40.009, 41.704, 31.836,54, 24 23 21 ,29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.37%,  0.81%, 36.51%,  1.21%, 30.11%,  0.72%, 22.00%,  3.49%,  0.00%,  0.00%,  0.04%,  0.31%,  0.00%,  0.00%,  0.13%,  2.28%, 360263.18, 11320.38, 20880.74, 3671549.88 , 16, 233, 134.26, 20, 148, 136.12, 110, 172, 122.66, 0.00%, 0.00%,0.00%, 23.94%, 50.70%, 9.15%, 0.70%, 14.08%, 1.41%, 0.00%, 0.00%,0.00%, 18.29%, 78.50%, 0.95%, 0.59%, 1.19%, 0.48%, 0.00%, 0.51%,0.00%, 26.79%, 70.66%, 0.51%, 0.77%, 0.00%, 0.77%, 0.00%, 6.25%,0.00%, 36.53%, 48.81%, 0.32%, 3.12%, 0.11%, 4.85%,0.00%, 0.0, 193.9, 246.4, 138.7, 893.3, 0.0, 2213.8, 4.072, 61
27, b-SLICE,   25, 39.00,     124288, 0,2.04,29.234, 40.204, 42.278, 32.236,57, 24 23 ,27 29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.72%,  0.81%, 12.46%,  5.24%, 18.54%,  8.83%, 21.10%,  8.71%,  0.00%,  0.87%,  1.91%,  4.47%,  0.16%,  2.94%,  4.34%,  7.90%, 330279.82, 10182.77, 17568.68, 640417.62 , 18, 235, 141.54, 20, 175, 136.42, 86, 197, 121.76, 0.00%, 6.02%,0.00%, 22.89%, 40.96%, 14.46%, 4.82%, 9.64%, 1.20%, 0.00%, 17.74%,0.00%, 19.70%, 38.20%, 14.14%, 4.66%, 3.31%, 2.26%, 0.00%, 17.06%,0.00%, 29.18%, 29.62%, 11.45%, 7.74%, 2.08%, 2.87%, 0.00%, 23.82%,0.00%, 30.36%, 29.05%, 2.28%, 7.20%, 1.06%, 6.23%,0.00%, 0.0, 231.4, 229.3, 136.3, 567.1, 0.0, 2312.3, 3.162, 17
28, b-SLICE,   26, 39.00,      63712, 0,1.95,29.765, 40.190, 41.849, 32.578,57, 24 23 ,27 29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.69%,  1.57%, 13.96%, 12.32%, 19.81%,  9.76%, 14.51%,  4.90%,  0.00%,  0.58%,  3.07%,  5.85%,  0.04%,  1.35%,  5.45%,  6.14%, 293967.10, 10743.65, 15237.26, 895497.00 , 18, 234, 138.28, 20, 175, 136.36, 86, 192, 122.08, 0.00%, 1.59%,0.00%, 19.05%, 11.11%, 40.48%, 3.97%, 18.25%, 5.56%, 0.00%, 6.87%,0.00%, 23.45%, 26.04%, 26.23%, 11.33%, 2.72%, 3.37%, 0.00%, 20.55%,0.00%, 31.22%, 24.69%, 7.54%, 11.24%, 1.15%, 3.62%, 0.00%, 28.28%,0.00%, 34.40%, 25.78%, 0.82%, 5.30%, 0.39%, 5.04%,0.00%, 0.0, 195.7, 229.3, 136.3, 534.7, 0.0, 2310.5, 3.174, 23
29, b-SLICE,   28, 39.00,     174136, 0,1.05,30.660, 39.540, 41.194, 33.087,56, 27 24 23 ,29 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.70%,  0.82%, 17.62%,  4.81%, 29.52%,  5.62%, 20.01%,  4.98%,  0.00%,  0.34%,  1.67%,  2.15%,  0.00%,  0.61%,  3.24%,  6.92%, 248028.23, 12612.61, 11227.63, 1685239.48 , 19, 232, 136.55, 20, 165, 135.16, 101, 182, 122.69, 0.00%, 0.00%,0.00%, 27.03%, 40.54%, 19.59%, 4.73%, 7.43%, 0.68%, 0.00%, 4.08%,0.00%, 21.14%, 54.23%, 9.18%, 4.66%, 4.66%, 2.04%, 0.00%, 11.37%,0.00%, 30.31%, 45.30%, 3.00%, 3.39%, 3.55%, 3.08%, 0.00%, 20.46%,0.00%, 32.38%, 35.92%, 1.19%, 4.27%, 1.00%, 4.77%,0.00%, 0.0, 91.8, 249.3, 136.3, 767.2, 0.0, 2315.7, 3.687, 24
30, P-SLICE,   30, 37.00,      83784, 0,1.54,31.824, 40.632, 42.465, 34.255,55, 29 27 24 23 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.03%,  0.62%, 0.22%,  0.11%,  1.43%, 0.65%,  0.19%,  3.47%, 0.00%,  0.22%,  0.62%, 11.09%,  6.19%, 20.52%,  5.12%, 18.23%,  6.84%,  0.00%,  0.62%,  2.13%,  4.52%,  0.08%,  2.37%,  5.49%,  9.26%, 178385.89, 9527.86, 13011.82, 273382.22 , 21, 235, 144.33, 21, 171, 136.02, 93, 191, 121.64, 0.00%, 8.82%,0.00%, 17.65%, 5.88%, 45.59%, 7.35%, 13.24%, 1.47%, 3.09%, 14.29%,0.00%, 22.91%, 30.12%, 12.61%, 10.30%, 3.86%, 2.83%, 4.67%, 20.33%,0.00%, 34.77%, 26.58%, 3.81%, 4.89%, 2.08%, 2.87%, 8.40%, 26.89%,0.00%, 29.41%, 21.95%, 1.37%, 4.57%, 1.13%, 6.28%,0.00%, 0.0, 5.2, 205.0, 91.8, 563.7, 0.0, 2308.0, 3.557, 52
31, P-SLICE,   31, 37.00,     130440, 0,1.46,29.873, 40.563, 42.235, 32.755,55, 30 29 27 24 , -, 0.00%,  0.00%,  0.00%, 0.17%,  0.06%,  0.31%, 0.31%,  0.11%,  2.05%, 0.45%,  0.31%,  5.75%, 0.00%,  0.65%,  0.67%, 15.71%,  3.48%, 15.57%,  3.14%, 17.09%,  7.10%,  0.00%,  0.28%,  2.24%,  6.20%,  0.08%,  1.66%,  5.72%, 10.89%, 272254.61, 9875.04, 21614.56, 441002.12 , 19, 235, 146.98, 22, 179, 136.61, 79, 195, 121.36, 0.00%, 6.00%,0.00%, 16.00%, 30.00%, 31.00%, 7.00%, 7.00%, 3.00%, 2.46%, 8.94%,0.00%, 22.93%, 49.61%, 4.66%, 5.57%, 2.66%, 3.17%, 7.78%, 25.11%,0.00%, 25.29%, 31.92%, 0.71%, 4.51%, 0.84%, 3.85%, 11.58%, 30.39%,0.00%, 21.81%, 23.60%, 0.32%, 4.07%, 0.35%, 7.88%,0.00%, 0.0, 5.1, 148.9, 83.7, 535.5, 0.0, 2342.4, 3.959, 72
32, I-SLICE,    0, 34.00,     357328, 0,0.00,32.357, 41.597, 42.707, 34.806,55,  -, -, 0.00%,  0.00%,  0.00%, 1.51%,  1.90%,  2.98%, 4.43%,  2.47%, 12.15%, 7.90%,  3.12%, 33.82%,29.72%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 154064.18, 8667.70, 13803.02, 566269.59 , 16, 235, 148.84, 23, 178, 136.65, 77, 199, 120.79, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.60%, 0.00%,0.00%, 5.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.65%, 0.00%,0.00%, 7.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 205.0, 0.0, 1080.7, 0.0, 2474.7, 6.191, 81
33, P-SLICE,    2, 37.00,     281672, 0,1.32,29.419, 41.227, 42.547, 32.536,54, 0 , -, 0.00%,  0.00%,  0.00%, 1.44%,  1.98%,  4.31%, 4.05%,  2.72%, 12.12%, 6.22%,  4.22%, 24.54%, 0.00%,  0.20%,  0.13%,  8.25%,  0.61%, 10.07%,  0.87%,  9.62%,  3.35%,  0.00%,  0.09%,  0.61%,  2.26%,  0.00%,  0.11%,  0.78%,  1.46%, 312479.17, 9620.07, 19968.38, 1281973.70 , 19, 235, 141.02, 20, 149, 136.78, 104, 195, 121.73, 0.00%, 0.00%,0.00%, 6.67%, 53.33%, 20.00%, 0.00%, 20.00%, 0.00%, 46.04%, 1.17%,0.00%, 10.25%, 38.91%, 1.56%, 0.26%, 1.56%, 0.26%, 56.84%, 4.19%,0.00%, 14.41%, 21.94%, 1.11%, 0.46%, 0.65%, 0.39%, 60.09%, 6.39%,0.00%, 15.25%, 12.52%, 0.26%, 1.68%, 0.24%, 3.57%,0.00%, 0.0, 82.4, 198.8, 113.5, 698.4, 0.0, 2539.2, 4.023, 37
34, b-SLICE,    1, 39.00,      55568, 0,1.07,30.007, 40.913, 42.487, 32.930,56, 0 ,2 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.25%,  0.25%, 12.32%, 14.02%, 16.63%,  7.98%, 10.20%,  5.93%,  0.00%,  1.06%,  4.17%,  7.34%,  0.11%,  6.92%,  5.69%,  7.13%, 270542.45, 9024.84, 17785.81, 537506.46 , 21, 235, 144.29, 22, 171, 136.85, 80, 194, 121.03, 0.00%, 17.65%,0.00%, 11.76%, 29.41%, 32.35%, 2.94%, 5.88%, 0.00%, 0.00%, 23.25%,0.00%, 16.67%, 19.24%, 27.52%, 7.36%, 3.55%, 2.42%, 0.00%, 26.12%,0.00%, 34.64%, 18.07%, 8.99%, 6.37%, 2.62%, 3.18%, 0.00%, 35.10%,0.00%, 36.39%, 14.13%, 1.76%, 6.98%, 1.28%, 4.37%,0.00%, 0.0, 158.4, 149.5, 100.8, 377.5, 0.0, 2590.7, 3.003, 26
35, P-SLICE,    3, 37.00,     267608, 0,1.80,29.800, 41.012, 42.318, 32.767,55, 2 0 , -, 0.00%,  0.00%,  0.00%, 1.54%,  1.10%,  3.49%, 2.22%,  1.51%, 11.31%, 3.80%,  3.15%, 22.46%, 0.00%,  0.73%,  0.44%, 10.00%,  0.68%, 13.34%,  1.37%, 10.97%,  4.75%,  0.00%,  0.02%,  0.54%,  2.34%,  0.00%,  0.10%,  1.22%,  2.93%, 289165.02, 9649.46, 17937.56, 1157896.29 , 21, 235, 139.95, 22, 149, 136.79, 103, 196, 121.95, 0.00%, 0.00%,0.00%, 6.25%, 56.25%, 20.83%, 2.08%, 14.58%, 0.00%, 36.17%, 0.72%,0.00%, 11.67%, 47.41%, 1.73%, 0.86%, 1.15%, 0.29%, 44.58%, 5.20%,0.00%, 16.98%, 29.19%, 0.79%, 1.30%, 0.69%, 1.26%, 50.93%, 9.12%,0.00%, 16.72%, 14.99%, 0.40%, 2.47%, 0.53%, 4.84%,0.00%, 0.0, 154.1, 200.7, 100.8, 789.0, 0.0, 2627.4, 4.913, 36
36, P-SLICE,    4, 37.00,     278160, 0,1.95,29.984, 40.646, 41.892, 32.805,55, 3 2 0 , -, 0.00%,  0.00%,  0.00%, 1.13%,  1.26%,  3.85%, 1.80%,  1.01%,  9.84%, 2.99%,  2.15%, 20.97%, 0.00%,  0.59%,  0.42%, 11.08%,  0.67%, 14.31%,  1.26%, 14.38%,  3.53%,  0.00%,  0.05%,  0.59%,  2.94%,  0.00%,  0.22%,  1.41%,  3.55%, 277650.00, 10316.54, 16106.74, 1068018.27 , 21, 235, 135.49, 21, 151, 135.12, 103, 197, 123.06, 0.00%, 0.00%,0.00%, 9.76%, 48.78%, 24.39%, 2.44%, 13.41%, 1.22%, 34.19%, 1.49%,0.00%, 12.16%, 48.51%, 1.22%, 0.68%, 0.88%, 0.88%, 38.95%, 6.15%,0.00%, 16.48%, 34.55%, 0.46%, 0.99%, 0.76%, 1.67%, 45.06%, 11.20%,0.00%, 18.78%, 18.87%, 0.21%, 2.30%, 0.21%, 3.36%,0.00%, 0.0, 216.8, 208.0, 92.0, 801.9, 0.0, 2731.6, 4.925, 48
37, P-SLICE,   10, 37.00,     144616, 0,1.17,32.449, 41.537, 42.723, 34.869,50, 4 3 2 0 , -, 0.00%,  0.00%,  0.00%, 0.37%,  0.12%,  1.34%, 0.35%,  0.37%,  3.11%, 1.70%,  0.55%,  7.00%, 0.00%,  0.44%,  0.37%,  8.77%,  2.46%, 18.99%,  5.46%, 22.42%,  6.05%,  0.00%,  0.39%,  2.07%,  6.95%,  0.18%,  2.16%,  1.80%,  6.58%, 163468.03, 8263.25, 9239.84, 451690.98 , 25, 235, 148.19, 24, 172, 136.99, 79, 189, 120.35, 0.00%, 18.60%,0.00%, 23.26%, 20.93%, 17.44%, 3.49%, 12.79%, 3.49%, 11.65%, 16.37%,0.00%, 19.91%, 36.28%, 4.72%, 2.80%, 5.83%, 2.43%, 11.16%, 11.29%,0.00%, 31.38%, 30.24%, 3.66%, 3.13%, 4.17%, 4.97%, 15.90%, 23.26%,0.00%, 27.02%, 23.42%, 1.21%, 3.50%, 0.93%, 4.77%,0.00%, 0.0, 173.8, 194.8, 103.5, 678.9, 0.0, 2769.2, 4.006, 34
38, B-SLICE,    7, 38.00,     199600, 0,1.55,29.453, 40.573, 41.942, 32.404,54, 4 3 2 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.09%,  0.81%, 15.50%,  5.37%, 25.91%,  5.87%, 21.22%,  8.42%,  0.00%,  0.25%,  1.80%,  3.36%,  0.00%,  1.15%,  3.63%,  5.62%, 317918.51, 10071.70, 15954.50, 1085569.96 , 21, 235, 135.78, 20, 148, 136.20, 106, 190, 122.31, 0.00%, 0.00%,0.00%, 11.48%, 45.90%, 18.03%, 8.20%, 14.75%, 1.64%, 0.00%, 6.28%,0.00%, 20.92%, 48.68%, 10.88%, 6.69%, 4.25%, 2.30%, 0.00%, 13.57%,0.00%, 29.69%, 42.09%, 3.57%, 3.10%, 3.41%, 4.57%, 0.00%, 18.72%,0.00%, 27.85%, 35.88%, 0.84%, 5.96%, 1.13%, 9.62%,0.00%, 0.0, 165.3, 250.9, 119.2, 746.9, 0.0, 2920.0, 3.652, 53
39, b-SLICE,    5, 39.00,     217296, 0,1.37,30.084, 39.260, 40.804, 32.571,57, 4 3 ,7 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.21%,  1.32%, 28.85%,  1.32%, 29.91%,  2.02%, 22.05%,  3.43%,  0.00%,  0.04%,  0.70%,  1.23%,  0.00%,  0.00%,  1.41%,  4.52%, 281625.40, 13719.03, 13631.57, 4248279.11 , 21, 234, 129.09, 22, 149, 133.53, 109, 172, 124.09, 0.00%, 0.00%,0.00%, 23.30%, 47.57%, 13.59%, 2.91%, 10.68%, 1.94%, 0.00%, 0.15%,0.00%, 21.22%, 74.27%, 1.24%, 0.80%, 1.82%, 0.51%, 0.00%, 5.54%,0.00%, 26.41%, 62.75%, 1.10%, 1.33%, 1.21%, 1.67%, 0.00%, 12.94%,0.00%, 36.07%, 43.28%, 0.49%, 1.58%, 0.54%, 5.09%,0.00%, 0.0, 218.3, 256.4, 150.2, 885.6, 0.0, 3037.2, 4.197, 38
40, b-SLICE,    6, 39.00,     172576, 0,1.06,29.038, 40.386, 41.879, 32.062,57, 4 3 ,7 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.41%,  0.84%, 20.07%,  4.25%, 26.87%,  6.10%, 19.83%,  6.77%,  0.00%,  0.00%,  1.14%,  3.45%,  0.00%,  0.13%,  2.24%,  6.90%, 352206.52, 10410.86, 17353.39, 1243210.01 , 22, 235, 131.35, 21, 147, 136.18, 114, 172, 122.82, 0.00%, 0.00%,0.00%, 13.43%, 49.25%, 17.16%, 2.24%, 15.67%, 2.24%, 0.00%, 0.55%,0.00%, 20.00%, 62.05%, 8.49%, 1.92%, 5.68%, 1.30%, 0.00%, 8.58%,0.00%, 31.78%, 44.18%, 4.93%, 3.99%, 2.85%, 3.70%, 0.00%, 22.01%,0.00%, 30.27%, 33.33%, 1.03%, 4.95%, 0.64%, 7.76%,0.00%, 0.0, 166.9, 269.7, 150.2, 787.9, 0.0, 3043.2, 3.475, 26
41, b-SLICE,    8, 39.00,      52120, 0,1.20,31.553, 40.820, 42.140, 34.034,56, 7 4 3 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.83%,  1.26%, 16.06%, 13.29%, 17.51%,  6.43%, 10.06%,  5.48%,  0.00%,  0.83%,  3.04%,  5.68%,  0.08%,  3.39%,  7.81%,  8.24%, 199858.71, 9466.65, 9932.96, 388951.85 , 25, 232, 139.75, 21, 150, 136.45, 106, 185, 121.65, 0.00%, 3.64%,0.00%, 21.82%, 16.36%, 32.73%, 9.09%, 10.91%, 5.45%, 0.00%, 12.57%,0.00%, 20.09%, 27.73%, 17.10%, 16.04%, 3.53%, 2.94%, 0.00%, 28.23%,0.00%, 28.44%, 26.59%, 3.49%, 6.47%, 2.10%, 4.67%, 0.00%, 33.68%,0.00%, 34.83%, 18.23%, 0.95%, 5.15%, 0.95%, 6.20%,0.00%, 0.0, 55.5, 269.8, 150.2, 487.9, 4.5, 3034.5, 3.177, 28
42, b-SLICE,    9, 39.00,      98040, 0,1.01,30.729, 40.432, 41.622, 33.304,56, 7 4 3 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.02%,  1.05%, 14.34%,  8.77%, 21.61%,  5.40%, 17.16%,  6.56%,  0.00%,  0.51%,  1.87%,  3.64%,  0.10%,  2.28%,  5.16%, 10.53%, 236147.42, 10555.65, 14431.32, 1063964.46 , 23, 235, 145.25, 22, 172, 136.60, 79, 194, 120.98, 0.00%, 4.69%,0.00%, 20.31%, 26.56%, 30.47%, 8.59%, 7.81%, 1.56%, 0.00%, 10.76%,0.00%, 15.75%, 39.63%, 15.09%, 13.52%, 3.54%, 1.71%, 0.00%, 18.92%,0.00%, 30.07%, 36.47%, 3.88%, 5.44%, 2.19%, 3.02%, 0.00%, 29.45%,0.00%, 30.44%, 26.48%, 1.27%, 4.80%, 1.41%, 6.14%,0.00%, 0.0, 0.0, 246.9, 122.8, 590.6, 0.0, 3031.9, 3.472, 15
43, P-SLICE,   14, 37.00,     159528, 0,1.42,32.703, 40.946, 42.035, 34.900,52, 10 7 4 3 , -, 0.00%,  0.00%,  0.00%, 0.51%,  0.83%,  1.83%, 1.21%,  0.97%,  5.64%, 2.10%,  1.26%, 10.18%, 0.00%,  0.35%,  0.56%, 12.81%,  3.38%, 24.52%,  2.69%, 16.65%,  2.36%,  0.00%,  0.24%,  0.91%,  2.61%,  0.00%,  0.46%,  2.93%,  5.00%, 154759.35, 9575.53, 8800.97, 497028.28 , 20, 234, 139.48, 22, 149, 135.73, 105, 197, 122.19, 0.00%, 0.00%,0.00%, 20.59%, 17.65%, 44.12%, 5.88%, 10.29%, 1.47%, 15.80%, 3.48%,0.00%, 22.76%, 41.10%, 7.97%, 1.94%, 4.69%, 2.28%, 18.91%, 9.29%,0.00%, 28.01%, 37.30%, 1.66%, 2.05%, 1.01%, 1.79%, 28.06%, 15.76%,0.00%, 26.73%, 24.55%, 0.47%, 1.48%, 0.31%, 2.64%,0.00%, 0.0, 5.5, 187.8, 0.0, 799.2, 0.0, 3055.2, 5.130, 52
44, B-SLICE,   12, 38.00,     184920, 0,1.47,29.142, 40.393, 41.647, 32.112,55, 10 7 4 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.30%,  0.69%, 16.73%,  2.44%, 22.91%,  2.98%, 22.66%, 10.76%,  0.00%,  0.39%,  0.84%,  3.22%,  0.06%,  1.99%,  4.25%,  8.77%, 327995.36, 10904.00, 22532.86, 1421954.91 , 18, 235, 144.72, 21, 171, 136.74, 79, 204, 121.27, 0.00%, 2.94%,0.00%, 26.47%, 36.76%, 19.12%, 5.88%, 6.62%, 2.21%, 0.00%, 11.05%,0.00%, 21.26%, 56.36%, 4.69%, 2.03%, 2.52%, 2.10%, 0.00%, 15.09%,0.00%, 24.64%, 51.43%, 2.05%, 3.04%, 1.12%, 2.63%, 0.00%, 22.01%,0.00%, 23.56%, 34.68%, 1.33%, 5.42%, 0.97%, 12.03%,0.00%, 0.0, 0.2, 178.5, 86.8, 693.4, 0.0, 3157.4, 4.319, 72
