Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
67, b-SLICE,    1, 34.00,     106104, 0,1.08,34.167, 42.652, 43.577, 36.404,57, 0 ,2 4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.20%,  0.14%,  4.54%,  5.31%, 15.27%, 16.89%, 24.48%, 15.79%,  0.00%,  0.36%,  1.62%,  4.73%,  0.18%,  1.98%,  2.52%,  6.00%, 103920.37, 6379.86, 7044.07, 422704.25 , 16, 235, 155.97, 26, 189, 131.90, 77, 194, 123.27, 0.00%, 34.62%,0.00%, 23.08%, 15.38%, 9.62%, 1.92%, 11.54%, 3.85%, 0.00%, 19.19%,0.00%, 20.98%, 16.26%, 15.45%, 5.85%, 13.01%, 9.27%, 0.00%, 10.86%,0.00%, 29.14%, 15.69%, 24.60%, 4.39%, 8.86%, 6.47%, 0.00%, 18.85%,0.00%, 37.87%, 15.58%, 7.39%, 6.10%, 5.96%, 8.26%,0.00%, 0.0, 169.4, 230.5, 152.9, 461.4, 8.0, 3864.1, 2.539, 38
68, b-SLICE,    3, 34.00,      76568, 0,2.00,33.139, 42.603, 43.835, 35.659,56, 2 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.35%,  0.41%,  4.40%,  6.91%, 14.20%, 15.38%, 16.09%, 16.64%,  0.00%,  0.69%,  3.52%,  5.69%,  0.46%,  1.61%,  4.21%,  9.44%, 129083.20, 6280.55, 10189.29, 151398.80 , 16, 235, 157.44, 23, 187, 132.06, 79, 197, 123.15, 0.00%, 37.74%,0.00%, 15.09%, 13.21%, 7.55%, 5.66%, 13.21%, 7.55%, 0.00%, 16.92%,0.00%, 18.27%, 14.04%, 24.03%, 11.00%, 8.12%, 7.61%, 0.00%, 19.61%,0.00%, 32.05%, 9.34%, 16.75%, 11.91%, 5.17%, 5.17%, 0.00%, 27.61%,0.00%, 28.28%, 13.74%, 5.36%, 12.04%, 3.82%, 9.16%,0.00%, 0.0, 142.7, 235.0, 152.9, 364.2, 26.4, 3797.1, 2.452, 34
69, P-SLICE,    7, 32.00,     229392, 0,1.26,33.514, 43.291, 44.115, 36.062,53, 4 2 0 , -, 0.00%,  0.00%,  0.00%, 0.09%,  0.01%,  0.13%, 0.09%,  0.09%,  0.84%, 0.62%,  0.52%,  2.44%, 0.00%,  0.24%,  0.08%,  3.10%,  1.67%,  7.83%,  7.82%, 33.47%, 22.81%,  0.00%,  0.19%,  0.94%,  5.02%,  0.03%,  0.88%,  2.26%,  8.84%, 119614.89, 5715.97, 9030.97, 195731.96 , 16, 235, 161.58, 23, 196, 132.10, 75, 202, 123.27, 0.00%, 7.41%,0.00%, 25.93%, 44.44%, 11.11%, 3.70%, 3.70%, 3.70%, 3.77%, 17.61%,0.00%, 18.24%, 32.91%, 9.85%, 7.13%, 5.97%, 4.51%, 4.83%, 15.23%,0.00%, 25.32%, 17.46%, 16.89%, 11.69%, 4.08%, 4.50%, 4.62%, 17.87%,0.00%, 27.66%, 20.44%, 5.14%, 15.37%, 2.62%, 6.28%,0.00%, 0.0, 21.8, 254.0, 152.9, 635.6, 0.0, 3553.3, 3.177, 31
70, B-SLICE,    6, 33.00,     237184, 0,1.31,33.559, 43.704, 44.569, 36.203,55, 4 2 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.38%,  0.10%, 11.01%,  2.45%, 19.63%,  8.44%, 33.23%, 13.98%,  0.00%,  0.00%,  0.40%,  3.91%,  0.00%,  0.36%,  1.40%,  4.71%, 124433.34, 5703.30, 11816.75, 1077863.55 , 16, 235, 166.96, 25, 172, 133.73, 96, 203, 121.61, 0.00%, 0.00%,0.00%, 16.67%, 62.50%, 4.17%, 0.00%, 16.67%, 0.00%, 0.00%, 2.60%,0.00%, 18.04%, 61.62%, 7.29%, 1.37%, 5.41%, 3.68%, 0.00%, 5.66%,0.00%, 37.63%, 30.08%, 13.75%, 3.68%, 5.35%, 3.84%, 0.00%, 13.94%,0.00%, 33.10%, 30.35%, 6.11%, 7.02%, 2.45%, 7.03%,0.00%, 0.0, 45.7, 235.3, 127.3, 740.6, 0.0, 3731.2, 3.736, 55
71, b-SLICE,    5, 34.00,     101632, 0,1.50,33.080, 43.223, 44.087, 35.724,57, 4 2 ,6 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.67%,  0.19%,  5.70%,  4.67%, 17.58%, 16.22%, 18.04%, 16.03%,  0.00%,  0.32%,  1.66%,  5.83%,  0.06%,  1.77%,  3.54%,  7.69%, 132972.32, 5633.04, 10650.50, 192875.59 , 16, 235, 163.13, 23, 171, 132.84, 96, 203, 122.52, 0.00%, 6.98%,0.00%, 27.91%, 44.19%, 3.49%, 1.16%, 10.47%, 5.81%, 0.00%, 16.81%,0.00%, 14.73%, 31.02%, 13.78%, 3.03%, 12.56%, 8.06%, 0.00%, 12.70%,0.00%, 30.24%, 17.49%, 13.62%, 11.41%, 7.46%, 7.09%, 0.00%, 25.00%,0.00%, 26.64%, 18.73%, 4.35%, 11.14%, 3.73%, 10.40%,0.00%, 0.0, 60.4, 202.0, 131.2, 517.5, 0.0, 3874.9, 3.009, 48
72, P-SLICE,    9, 32.00,     345080, 0,1.54,33.815, 42.688, 43.407, 36.123,54, 7 6 4 2 , -, 0.00%,  0.00%,  0.00%, 0.08%,  0.12%,  0.31%, 0.19%,  0.28%,  1.22%, 0.71%,  0.73%,  5.89%, 0.00%,  0.18%,  0.08%,  2.84%,  2.15%,  9.56%,  6.56%, 33.85%, 22.24%,  0.00%,  0.21%,  0.71%,  3.87%,  0.05%,  0.59%,  1.98%,  5.62%, 112852.72, 6584.92, 7436.52, 399442.62 , 16, 235, 153.77, 23, 191, 131.83, 81, 200, 123.50, 0.00%, 16.67%,0.00%, 25.00%, 33.33%, 2.08%, 2.08%, 16.67%, 4.17%, 7.98%, 12.68%,0.00%, 20.04%, 25.15%, 14.42%, 4.81%, 9.30%, 5.62%, 7.82%, 12.39%,0.00%, 30.65%, 18.91%, 13.87%, 6.88%, 4.89%, 4.59%, 9.54%, 12.36%,0.00%, 26.99%, 22.14%, 6.07%, 11.56%, 4.19%, 7.15%,0.00%, 0.0, 4.4, 232.4, 113.6, 704.3, 0.0, 3563.3, 3.643, 32
73, b-SLICE,    8, 34.00,     127448, 0,1.52,32.843, 42.608, 43.494, 35.395,56, 7 6 2 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.43%,  0.15%,  3.53%,  4.35%, 10.63%, 15.43%, 22.29%, 23.40%,  0.00%,  0.15%,  1.92%,  7.81%,  0.14%,  0.79%,  1.69%,  7.29%, 139564.95, 6514.29, 10284.47, 239327.08 , 16, 235, 156.44, 24, 195, 131.97, 75, 200, 123.33, 0.00%, 19.05%,0.00%, 28.57%, 30.95%, 4.76%, 0.00%, 10.71%, 5.95%, 0.00%, 10.68%,0.00%, 18.64%, 21.36%, 19.51%, 7.67%, 14.85%, 7.28%, 0.00%, 11.56%,0.00%, 28.38%, 10.68%, 21.40%, 14.27%, 8.03%, 5.67%, 0.00%, 22.90%,0.00%, 26.90%, 14.72%, 8.46%, 15.03%, 4.04%, 7.96%,0.00%, 0.0, 72.2, 236.5, 149.4, 529.8, 4.5, 3779.5, 2.725, 42
74, P-SLICE,   13, 32.00,     495480, 0,1.46,33.532, 42.822, 43.712, 35.966,52, 9 7 6 2 , -, 0.00%,  0.00%,  0.00%, 0.25%,  0.94%,  0.32%, 0.59%,  1.16%,  2.71%, 1.85%,  1.61%, 12.58%, 0.00%,  0.11%,  0.13%,  3.00%,  1.88%, 10.70%,  4.64%, 28.40%, 15.54%,  0.00%,  0.17%,  0.95%,  4.71%,  0.15%,  0.62%,  1.85%,  5.13%, 120991.82, 6459.15, 7814.83, 533975.86 , 16, 235, 155.12, 24, 189, 132.06, 80, 197, 123.78, 0.00%, 39.29%,0.00%, 14.29%, 14.29%, 8.93%, 8.93%, 10.71%, 3.57%, 21.09%, 10.94%,0.00%, 15.62%, 26.17%, 8.98%, 2.15%, 9.38%, 5.66%, 18.66%, 11.74%,0.00%, 27.99%, 22.18%, 5.81%, 3.11%, 6.60%, 3.90%, 21.67%, 13.30%,0.00%, 23.81%, 20.25%, 3.82%, 6.92%, 3.44%, 6.81%,0.00%, 0.0, 53.3, 306.2, 149.4, 914.3, 0.0, 3409.6, 3.371, 35
75, B-SLICE,   11, 33.00,     247296, 0,1.49,33.057, 42.222, 43.414, 35.497,55, 9 7 6 ,13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.14%,  0.14%,  1.95%,  2.66%,  9.09%, 11.92%, 26.20%, 30.54%,  0.00%,  0.09%,  1.36%,  7.27%,  0.10%,  0.65%,  2.04%,  5.83%, 135284.88, 6936.17, 8757.96, 541259.39 , 16, 235, 157.91, 23, 191, 131.52, 79, 200, 123.87, 0.00%, 26.67%,0.00%, 16.67%, 20.00%, 10.00%, 3.33%, 18.33%, 5.00%, 0.00%, 13.83%,0.00%, 12.86%, 23.54%, 20.51%, 3.52%, 16.50%, 9.22%, 0.00%, 13.29%,0.00%, 25.51%, 14.66%, 24.70%, 8.87%, 7.66%, 5.32%, 0.00%, 17.76%,0.00%, 25.30%, 15.53%, 13.55%, 16.56%, 4.55%, 6.75%,0.00%, 0.0, 64.6, 275.9, 183.5, 685.9, 0.0, 3502.2, 3.049, 35
76, b-SLICE,   10, 34.00,     129128, 0,1.64,32.836, 42.214, 43.263, 35.312,57, 9 6 ,11 13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.24%,  0.14%,  2.46%,  3.78%,  9.69%, 15.50%, 19.44%, 29.66%,  0.00%,  0.22%,  1.85%,  6.11%,  0.34%,  0.72%,  2.55%,  7.28%, 140056.14, 7013.43, 9361.24, 237793.86 , 16, 235, 154.52, 23, 190, 131.56, 75, 198, 123.80, 0.00%, 46.67%,0.00%, 17.78%, 15.56%, 6.67%, 4.44%, 4.44%, 4.44%, 0.00%, 13.11%,0.00%, 25.78%, 8.44%, 25.22%, 6.56%, 13.00%, 7.89%, 0.00%, 14.18%,0.00%, 26.36%, 9.56%, 18.99%, 17.03%, 7.73%, 6.14%, 0.00%, 19.90%,0.00%, 22.34%, 13.69%, 8.75%, 22.94%, 4.21%, 8.17%,0.00%, 0.0, 111.8, 234.1, 158.3, 537.9, 1.5, 3721.2, 3.217, 31
77, b-SLICE,   12, 34.00,     151528, 0,1.54,33.111, 41.816, 43.169, 35.457,56, 11 9 6 ,13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.18%,  2.97%,  3.33%, 13.15%, 12.80%, 26.43%, 21.39%,  0.00%,  0.18%,  1.29%,  5.24%,  0.19%,  1.39%,  2.85%,  8.45%, 132925.54, 7386.94, 9073.42, 369991.66 , 16, 235, 159.44, 25, 189, 131.17, 79, 197, 123.74, 0.00%, 36.36%,0.00%, 12.12%, 18.18%, 7.58%, 4.55%, 15.15%, 6.06%, 0.00%, 19.88%,0.00%, 16.02%, 21.70%, 18.56%, 8.82%, 8.62%, 6.39%, 0.00%, 13.13%,0.00%, 30.56%, 15.76%, 19.90%, 9.24%, 6.39%, 5.03%, 0.00%, 20.67%,0.00%, 26.54%, 20.59%, 7.92%, 11.56%, 4.58%, 8.22%,0.00%, 0.0, 63.7, 239.6, 158.3, 543.1, 0.0, 3574.7, 3.128, 41
78, P-SLICE,   19, 32.00,     432360, 0,1.70,34.035, 42.409, 43.549, 36.271,50, 13 11 9 6 , -, 0.00%,  0.00%,  0.00%, 0.20%,  0.67%,  0.59%, 0.60%,  0.66%,  3.36%, 1.80%,  1.35%, 12.81%, 0.00%,  0.14%,  0.13%,  3.08%,  1.38%, 11.75%,  3.97%, 29.43%, 15.27%,  0.00%,  0.21%,  1.31%,  4.08%,  0.10%,  0.88%,  1.91%,  4.34%, 108446.28, 6807.35, 7348.30, 493675.74 , 16, 235, 163.27, 24, 192, 131.11, 75, 184, 123.86, 0.00%, 26.92%,0.00%, 19.23%, 19.23%, 19.23%, 0.00%, 11.54%, 3.85%, 20.72%, 15.54%,0.00%, 13.94%, 30.08%, 6.67%, 3.09%, 5.88%, 4.08%, 18.57%, 12.96%,0.00%, 26.60%, 25.87%, 4.83%, 2.53%, 5.25%, 3.40%, 21.78%, 11.49%,0.00%, 24.52%, 21.37%, 4.27%, 6.10%, 3.59%, 6.88%,0.00%, 0.0, 2.8, 297.3, 142.8, 901.1, 0.0, 3198.4, 3.577, 25
79, B-SLICE,   16, 33.00,     320648, 0,1.28,33.010, 42.451, 43.546, 35.507,54, 13 11 9 ,19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.15%,  0.06%,  5.06%,  2.38%, 13.65%,  9.01%, 28.22%, 24.10%,  0.00%,  0.20%,  1.21%,  4.29%,  0.06%,  1.17%,  2.64%,  7.81%, 137326.03, 6613.38, 8478.79, 513073.85 , 16, 235, 162.85, 23, 188, 131.80, 72, 184, 123.79, 0.00%, 22.22%,0.00%, 22.22%, 33.33%, 5.56%, 0.00%, 8.33%, 8.33%, 0.00%, 15.53%,0.00%, 20.07%, 37.35%, 11.87%, 4.01%, 6.11%, 5.06%, 0.00%, 13.82%,0.00%, 25.83%, 28.08%, 12.56%, 5.34%, 6.44%, 7.93%, 0.00%, 17.55%,0.00%, 22.56%, 25.08%, 8.81%, 12.17%, 4.62%, 9.36%,0.00%, 0.0, 56.5, 277.6, 162.3, 727.9, 3.7, 3584.8, 3.122, 14
80, b-SLICE,   14, 34.00,     133304, 0,1.64,32.395, 42.444, 43.565, 35.047,57, 13 11 ,16 19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.08%,  0.17%,  3.57%,  4.09%, 12.86%, 16.40%, 23.59%, 21.75%,  0.00%,  0.20%,  1.31%,  6.66%,  0.20%,  0.92%,  2.33%,  5.87%, 154225.94, 6626.56, 10500.81, 256852.31 , 16, 235, 157.09, 23, 189, 132.26, 73, 194, 123.74, 0.00%, 44.44%,0.00%, 7.41%, 11.11%, 7.41%, 3.70%, 22.22%, 3.70%, 0.00%, 12.79%,0.00%, 19.66%, 20.99%, 23.00%, 5.82%, 11.74%, 6.01%, 0.00%, 10.56%,0.00%, 27.75%, 14.07%, 19.38%, 15.87%, 7.30%, 5.06%, 0.00%, 19.91%,0.00%, 25.35%, 20.18%, 5.44%, 16.20%, 4.32%, 8.61%,0.00%, 0.0, 84.2, 246.6, 159.6, 575.1, 3.3, 3818.4, 2.864, 26
81, b-SLICE,   15, 34.00,     522928, 0,1.42,31.677, 41.777, 42.481, 34.290,57, 13 11 ,16 19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.76%,  0.33%, 15.70%,  1.71%, 25.66%,  3.08%, 32.11%,  9.94%,  0.00%,  0.20%,  0.43%,  1.22%,  0.18%,  0.51%,  2.01%,  6.14%, 189082.08, 8223.17, 10255.78, 2138733.98 , 16, 235, 153.55, 23, 188, 132.81, 78, 195, 123.60, 0.00%, 14.00%,0.00%, 34.00%, 26.00%, 15.00%, 1.00%, 6.00%, 4.00%, 0.00%, 3.94%,0.00%, 24.33%, 62.31%, 3.02%, 1.20%, 4.01%, 1.20%, 0.00%, 7.29%,0.00%, 25.15%, 58.36%, 3.38%, 1.79%, 2.47%, 1.56%, 0.00%, 12.90%,0.00%, 22.86%, 46.83%, 1.67%, 5.42%, 1.88%, 8.44%,0.00%, 0.0, 12.7, 280.7, 159.6, 915.6, 0.0, 3781.4, 3.965, 48
82, b-SLICE,   17, 34.00,     158056, 0,1.88,32.690, 42.201, 43.356, 35.212,56, 16 13 11 ,19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.30%,  0.26%,  4.21%,  4.33%, 14.57%, 12.77%, 25.25%, 19.81%,  0.00%,  0.26%,  2.07%,  5.53%,  0.13%,  1.59%,  2.66%,  6.27%, 146385.52, 7051.50, 9393.17, 244467.60 , 16, 235, 164.67, 25, 191, 131.58, 81, 175, 123.74, 0.00%, 18.92%,0.00%, 29.73%, 13.51%, 18.92%, 2.70%, 6.76%, 9.46%, 0.00%, 17.76%,0.00%, 19.18%, 21.31%, 18.03%, 6.84%, 9.59%, 7.28%, 0.00%, 13.99%,0.00%, 27.49%, 20.71%, 16.23%, 8.14%, 7.27%, 6.17%, 0.00%, 18.91%,0.00%, 26.06%, 23.29%, 6.07%, 11.45%, 4.55%, 9.66%,0.00%, 0.0, 7.2, 284.9, 159.6, 543.3, 9.8, 3639.5, 2.878, 23
83, b-SLICE,   18, 34.00,      96848, 0,1.83,33.323, 42.306, 43.511, 35.719,56, 16 13 11 ,19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.22%,  0.26%,  3.38%,  5.92%,  9.48%, 18.78%, 19.24%, 19.87%,  0.00%,  0.59%,  3.23%,  7.74%,  0.38%,  1.58%,  3.88%,  5.44%, 125522.61, 6694.46, 8441.54, 175033.11 , 16, 235, 164.53, 25, 189, 131.39, 82, 179, 123.76, 0.00%, 44.19%,0.00%, 20.93%, 4.65%, 13.95%, 4.65%, 6.98%, 4.65%, 0.00%, 18.87%,0.00%, 19.93%, 9.52%, 20.99%, 9.88%, 10.05%, 10.76%, 0.00%, 19.11%,0.00%, 21.55%, 8.90%, 22.20%, 16.12%, 5.16%, 6.95%, 0.00%, 22.58%,0.00%, 27.08%, 16.31%, 6.77%, 11.65%, 4.29%, 11.32%,0.00%, 0.0, 0.0, 219.0, 93.7, 479.8, 0.0, 3555.4, 3.383, 85
84, P-SLICE,   20, 32.00,     140088, 0,1.82,34.256, 42.358, 43.574, 36.434,55, 19 16 13 11 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.05%,  0.20%, 0.10%,  0.15%,  1.30%, 0.42%,  0.27%,  4.31%, 0.00%,  0.23%,  0.15%,  3.88%,  3.46%, 15.38%,  8.97%, 27.44%, 13.05%,  0.00%,  0.17%,  1.60%,  6.23%,  0.10%,  1.15%,  3.23%,  8.14%, 101228.48, 6859.97, 7160.32, 173985.95 , 16, 235, 160.46, 24, 191, 131.10, 77, 197, 123.66, 0.00%, 20.69%,0.00%, 20.69%, 27.59%, 8.62%, 5.17%, 12.07%, 5.17%, 2.99%, 14.74%,0.00%, 20.90%, 22.57%, 11.29%, 5.88%, 12.31%, 9.33%, 4.80%, 14.96%,0.00%, 33.54%, 18.89%, 8.44%, 5.55%, 6.53%, 7.30%, 7.70%, 22.15%,0.00%, 30.16%, 19.87%, 2.98%, 5.95%, 2.82%, 8.37%,0.00%, 0.0, 7.6, 144.2, 0.0, 711.6, 0.0, 3451.4, 6.159, 96
85, P-SLICE,   21, 32.00,     210880, 0,1.71,33.987, 42.332, 43.483, 36.217,55, 20 19 16 11 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.08%,  0.07%, 0.08%,  0.12%,  0.40%, 0.46%,  0.42%,  2.91%, 0.00%,  0.23%,  0.12%,  2.08%,  1.99%, 12.22%,  8.27%, 32.02%, 18.26%,  0.00%,  0.21%,  1.54%,  5.80%,  0.13%,  0.77%,  2.71%,  9.12%, 107048.83, 6852.32, 8042.80, 196548.50 , 16, 235, 156.72, 23, 189, 131.27, 76, 196, 123.70, 0.00%, 27.78%,0.00%, 13.89%, 33.33%, 9.72%, 1.39%, 8.33%, 5.56%, 2.81%, 18.88%,0.00%, 18.11%, 21.94%, 11.61%, 5.23%, 15.31%, 6.12%, 2.25%, 15.99%,0.00%, 33.73%, 16.89%, 11.27%, 7.57%, 6.02%, 6.27%, 5.20%, 20.44%,0.00%, 28.91%, 20.44%, 3.86%, 9.03%, 3.72%, 8.41%,0.00%, 0.0, 4.6, 174.1, 66.5, 737.8, 0.0, 3522.4, 4.884, 45
86, P-SLICE,   26, 32.00,     405856, 0,1.55,34.000, 42.297, 43.254, 36.194,51, 21 20 19 16 , -, 0.00%,  0.00%,  0.00%, 0.21%,  0.35%,  0.62%, 0.53%,  0.52%,  3.36%, 1.89%,  1.65%, 13.85%, 0.00%,  0.17%,  0.02%,  2.63%,  1.22%, 10.88%,  5.10%, 31.19%, 15.38%,  0.00%,  0.12%,  0.65%,  3.70%,  0.02%,  0.45%,  1.51%,  3.97%, 109500.36, 7347.58, 7201.53, 548192.07 , 16, 235, 148.61, 24, 190, 131.40, 79, 198, 123.58, 0.00%, 11.11%,0.00%, 16.67%, 61.11%, 5.56%, 0.00%, 5.56%, 0.00%, 21.06%, 10.20%,0.00%, 12.86%, 34.15%, 10.53%, 1.66%, 6.87%, 2.66%, 18.64%, 9.11%,0.00%, 25.92%, 24.82%, 8.82%, 3.22%, 6.18%, 3.30%, 23.07%, 10.18%,0.00%, 24.92%, 21.43%, 4.97%, 6.70%, 3.68%, 5.05%,0.00%, 0.0, 40.2, 220.8, 97.1, 962.1, 0.0, 3101.7, 5.032, 92
87, B-SLICE,   24, 33.00,     676904, 0,1.73,32.330, 41.861, 42.428, 34.784,54, 21 20 16 ,26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.45%,  0.24%, 15.95%,  1.92%, 25.40%,  2.52%, 34.78%, 11.44%,  0.00%,  0.05%,  0.24%,  1.23%,  0.02%,  0.40%,  1.35%,  3.99%, 162618.60, 8304.39, 8828.73, 3238993.23 , 16, 235, 143.21, 23, 191, 132.67, 75, 201, 123.61, 0.00%, 3.33%,0.00%, 20.00%, 43.33%, 6.67%, 0.00%, 21.67%, 5.00%, 0.00%, 2.46%,0.00%, 29.27%, 57.77%, 4.60%, 0.71%, 3.82%, 1.36%, 0.00%, 5.02%,0.00%, 23.60%, 63.45%, 2.25%, 1.12%, 2.88%, 1.69%, 0.00%, 8.91%,0.00%, 24.35%, 47.20%, 3.12%, 4.98%, 2.53%, 8.89%,0.00%, 0.0, 142.0, 238.6, 103.5, 986.0, 0.0, 3459.6, 4.861, 85
88, b-SLICE,   22, 34.00,     150416, 0,1.76,32.344, 41.746, 42.680, 34.811,57, 21 20 ,24 26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.27%,  0.15%,  3.18%,  3.97%, 11.80%, 14.83%, 25.11%, 19.13%,  0.00%,  0.15%,  1.55%,  6.43%,  0.08%,  0.69%,  3.30%,  9.36%, 158123.31, 7973.12, 9809.94, 288316.06 , 16, 235, 152.17, 25, 189, 131.82, 77, 196, 123.82, 0.00%, 16.13%,0.00%, 22.58%, 32.26%, 8.06%, 4.84%, 11.29%, 4.84%, 0.00%, 10.51%,0.00%, 18.59%, 21.21%, 26.97%, 7.98%, 9.70%, 5.05%, 0.00%, 14.71%,0.00%, 23.68%, 16.62%, 20.76%, 14.09%, 5.56%, 4.58%, 0.00%, 24.33%,0.00%, 26.67%, 19.52%, 6.55%, 12.00%, 3.61%, 7.32%,0.00%, 0.1, 246.8, 202.9, 119.3, 599.7, 0.0, 3737.7, 3.374, 22
89, b-SLICE,   23, 34.00,     119776, 0,1.68,31.935, 41.743, 42.396, 34.468,57, 21 20 ,24 26 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.21%,  2.63%,  5.68%,  9.01%, 18.65%, 20.23%, 18.76%,  0.00%,  0.21%,  1.98%,  6.78%,  0.12%,  1.49%,  3.49%, 10.59%, 172395.90, 8237.32, 10642.12, 293502.65 , 16, 235, 145.93, 23, 190, 132.34, 72, 200, 123.69, 0.00%, 25.00%,0.00%, 10.71%, 21.43%, 17.86%, 3.57%, 16.07%, 5.36%, 0.00%, 17.05%,0.00%, 12.43%, 13.85%, 31.97%, 13.50%, 5.68%, 5.51%, 0.00%, 15.72%,0.00%, 22.27%, 8.35%, 28.32%, 16.08%, 4.35%, 4.92%, 0.00%, 28.14%,0.00%, 26.99%, 14.48%, 6.78%, 13.78%, 2.68%, 7.15%,0.00%, 0.0, 215.1, 203.3, 119.3, 510.1, 0.0, 3672.1, 2.957, 50
