Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
22, b-SLICE,   21, 34.00,      79960, 0,1.53,30.832, 40.817, 43.466, 33.659,56, 20 18 16 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.04%,  0.28%,  5.66%,  8.85%, 16.08%, 18.86%, 17.97%, 13.76%,  0.00%,  0.07%,  2.34%,  5.25%,  0.00%,  0.15%,  3.75%,  6.92%, 218741.27, 8254.26, 13264.37, 248209.47 , 16, 235, 146.92, 51, 142, 127.16, 117, 167, 126.83, 0.00%, 0.00%,0.00%, 6.67%, 6.67%, 56.67%, 3.33%, 26.67%, 0.00%, 0.00%, 1.47%,0.00%, 20.03%, 18.41%, 29.97%, 12.30%, 12.81%, 5.01%, 0.00%, 14.17%,0.00%, 24.86%, 17.15%, 21.61%, 16.16%, 2.85%, 3.20%, 0.00%, 24.14%,0.00%, 30.94%, 17.64%, 6.05%, 12.76%, 2.99%, 5.49%,0.00%, 0.0, 139.9, 171.6, 64.8, 561.1, 0.0, 2758.1, 4.554, 75
23, P-SLICE,   23, 32.00,     409344, 0,1.59,31.905, 40.720, 43.311, 34.432,55, 22 20 18 16 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.07%,  0.14%, 0.14%,  0.14%,  0.68%, 0.37%,  0.33%,  3.71%, 0.00%,  0.09%,  0.09%,  3.11%,  1.36%, 14.03%,  6.22%, 41.53%, 21.93%,  0.00%,  0.01%,  0.27%,  1.56%,  0.00%,  0.01%,  0.79%,  3.38%, 173122.85, 9017.85, 11018.90, 375915.59 , 16, 235, 149.57, 51, 146, 127.66, 115, 168, 126.76, 0.00%, 0.00%,0.00%, 18.75%, 31.25%, 3.12%, 3.12%, 43.75%, 0.00%, 4.93%, 0.49%,0.00%, 14.53%, 51.23%, 4.68%, 2.96%, 15.27%, 5.91%, 4.09%, 4.54%,0.00%, 28.41%, 36.30%, 4.89%, 3.74%, 10.46%, 7.56%, 5.77%, 6.48%,0.00%, 23.90%, 35.11%, 1.95%, 6.05%, 3.61%, 17.13%,0.00%, 0.0, 4.3, 199.8, 63.0, 937.8, 0.0, 2771.6, 5.678, 98
24, P-SLICE,   25, 32.00,     708944, 0,2.13,32.993, 40.657, 43.290, 35.238,54, 23 22 20 18 , -, 0.00%,  0.00%,  0.00%, 0.55%,  2.22%,  1.32%, 1.82%,  3.71%,  7.02%, 4.37%,  4.26%, 23.58%, 0.00%,  0.20%,  0.07%,  5.58%,  0.75%, 12.82%,  1.26%, 20.68%,  5.38%,  0.00%,  0.00%,  0.25%,  1.79%,  0.00%,  0.00%,  0.33%,  2.05%, 136391.97, 9493.78, 10306.80, 902291.21 , 16, 235, 153.71, 46, 146, 127.98, 114, 169, 126.67, 0.00%, 0.00%,0.00%, 12.50%, 62.50%, 12.50%, 6.25%, 6.25%, 0.00%, 39.27%, 0.00%,0.00%, 14.79%, 38.79%, 1.99%, 1.03%, 3.26%, 0.87%, 43.69%, 2.02%,0.00%, 16.37%, 33.54%, 1.15%, 0.86%, 0.63%, 1.73%, 48.00%, 5.73%,0.00%, 16.78%, 21.47%, 1.06%, 3.04%, 1.07%, 2.85%,0.00%, 0.0, 6.6, 256.6, 27.3, 1178.9, 0.0, 2973.9, 5.962, 133
25, b-SLICE,   24, 34.00,     106392, 0,1.95,31.790, 40.275, 42.996, 34.251,56, 23 22 18 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.13%,  0.15%,  6.26%,  4.80%, 10.48%, 17.24%, 19.05%, 20.13%,  0.00%,  0.27%,  1.68%,  8.91%,  0.00%,  0.66%,  1.86%,  8.37%, 176112.52, 9323.07, 13070.39, 237720.59 , 16, 235, 152.03, 47, 146, 127.90, 115, 170, 126.64, 0.00%, 0.00%,0.00%, 13.33%, 33.33%, 43.33%, 3.33%, 6.67%, 0.00%, 0.00%, 7.76%,0.00%, 23.14%, 29.07%, 19.41%, 10.58%, 6.47%, 3.58%, 0.00%, 10.75%,0.00%, 24.50%, 12.42%, 24.06%, 20.68%, 3.94%, 3.66%, 0.00%, 27.89%,0.00%, 22.52%, 17.10%, 7.06%, 15.52%, 1.99%, 7.92%,0.00%, 0.0, 165.4, 143.5, 77.1, 567.2, 0.0, 3033.7, 4.896, 57
26, P-SLICE,   26, 32.00,     584208, 0,1.67,33.431, 40.567, 43.310, 35.558,55, 25 23 22 18 , -, 0.00%,  0.00%,  0.00%, 0.68%,  1.93%,  1.80%, 1.80%,  2.77%,  7.68%, 4.24%,  3.49%, 23.65%, 0.00%,  0.14%,  0.05%,  6.18%,  0.55%, 14.80%,  1.44%, 19.05%,  4.74%,  0.00%,  0.00%,  0.29%,  1.90%,  0.00%,  0.00%,  0.36%,  2.46%, 123821.72, 9510.46, 11058.26, 824887.84 , 22, 235, 156.64, 46, 149, 127.96, 116, 167, 126.61, 0.00%, 0.00%,0.00%, 18.18%, 54.55%, 9.09%, 0.00%, 18.18%, 0.00%, 39.63%, 0.00%,0.00%, 12.29%, 43.16%, 2.07%, 0.54%, 2.07%, 0.23%, 39.89%, 2.12%,0.00%, 15.26%, 38.05%, 1.09%, 1.53%, 0.97%, 1.09%, 48.57%, 6.75%,0.00%, 15.04%, 22.40%, 0.70%, 2.56%, 0.30%, 3.77%,0.00%, 0.0, 162.8, 258.7, 77.1, 1184.4, 0.0, 3134.2, 5.913, 136
27, P-SLICE,   30, 32.00,     657200, 0,1.34,33.250, 40.910, 43.695, 35.513,52, 26 25 23 22 , -, 0.00%,  0.00%,  0.00%, 0.70%,  2.81%,  0.75%, 1.77%,  3.14%,  5.71%, 3.43%,  2.66%, 19.69%, 0.00%,  0.14%,  0.12%,  6.21%,  0.65%, 15.68%,  1.42%, 23.02%,  5.85%,  0.00%,  0.00%,  0.03%,  3.17%,  0.00%,  0.00%,  0.27%,  2.74%, 128873.68, 8808.04, 9607.94, 930516.18 , 21, 235, 155.35, 54, 144, 127.67, 114, 170, 126.78, 0.00%, 0.00%,0.00%, 26.67%, 26.67%, 20.00%, 0.00%, 23.33%, 3.33%, 38.37%, 0.00%,0.00%, 13.41%, 42.37%, 2.16%, 0.31%, 3.08%, 0.31%, 35.86%, 1.04%,0.00%, 16.98%, 41.31%, 0.84%, 1.54%, 1.36%, 1.07%, 39.22%, 9.00%,0.00%, 16.00%, 26.88%, 0.59%, 3.74%, 0.73%, 3.84%,0.00%, 0.0, 329.1, 251.2, 77.4, 1152.7, 0.0, 3270.8, 5.475, 140
28, B-SLICE,   28, 33.00,     413664, 0,1.07,32.812, 40.131, 43.163, 35.021,55, 26 25 23 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  0.18%,  8.25%,  1.53%, 19.09%,  5.34%, 38.53%, 20.51%,  0.00%,  0.00%,  0.54%,  1.96%,  0.00%,  0.08%,  0.45%,  3.34%, 143867.88, 9703.67, 11155.26, 675146.02 , 17, 235, 158.04, 60, 143, 127.91, 117, 165, 126.68, 0.00%, 0.00%,0.00%, 13.04%, 39.13%, 8.70%, 0.00%, 39.13%, 0.00%, 0.00%, 0.82%,0.00%, 28.01%, 55.68%, 4.04%, 1.57%, 7.74%, 2.14%, 0.00%, 3.68%,0.00%, 24.00%, 52.47%, 4.22%, 2.77%, 9.65%, 3.20%, 0.00%, 7.67%,0.00%, 30.28%, 32.43%, 6.03%, 5.16%, 10.26%, 8.17%,0.00%, 0.0, 455.0, 227.7, 81.6, 920.9, 0.0, 3417.6, 5.617, 105
29, b-SLICE,   27, 34.00,     175608, 0,1.05,32.275, 40.212, 43.077, 34.618,57, 26 25 ,28 30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.35%,  0.57%,  9.49%,  4.57%, 17.85%,  9.23%, 26.90%, 14.46%,  0.00%,  0.28%,  1.47%,  5.77%,  0.00%,  0.31%,  1.66%,  7.09%, 158380.91, 9345.46, 13565.12, 318748.98 , 18, 235, 157.59, 49, 143, 127.97, 115, 169, 126.71, 0.00%, 0.00%,0.00%, 23.81%, 14.29%, 3.57%, 1.19%, 48.81%, 8.33%, 0.00%, 4.03%,0.00%, 28.66%, 36.12%, 5.82%, 2.69%, 16.12%, 6.57%, 0.00%, 9.71%,0.00%, 30.62%, 31.03%, 7.64%, 3.70%, 11.47%, 5.84%, 0.00%, 21.15%,0.00%, 34.14%, 20.94%, 4.39%, 5.79%, 4.12%, 9.48%,0.00%, 0.0, 393.1, 176.4, 60.8, 769.5, 0.0, 3528.9, 5.351, 216
30, b-SLICE,   29, 34.00,     102856, 0,1.93,32.272, 40.100, 43.131, 34.608,56, 28 26 25 ,30 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.25%,  0.44%, 10.10%,  6.27%, 15.86%, 14.65%, 19.32%, 12.78%,  0.00%,  0.34%,  1.75%,  6.74%,  0.05%,  1.45%,  3.54%,  6.47%, 157864.40, 9749.55, 12513.89, 225620.39 , 20, 235, 157.50, 59, 145, 127.82, 117, 167, 126.70, 0.00%, 6.67%,0.00%, 26.67%, 6.67%, 40.00%, 6.67%, 13.33%, 0.00%, 0.00%, 9.88%,0.00%, 28.01%, 27.60%, 17.39%, 10.08%, 3.79%, 3.25%, 0.00%, 13.89%,0.00%, 29.59%, 18.02%, 19.57%, 10.59%, 5.94%, 2.39%, 0.00%, 25.05%,0.00%, 33.02%, 17.68%, 5.08%, 10.26%, 2.66%, 6.25%,0.00%, 0.0, 340.7, 176.5, 60.8, 619.5, 0.0, 3519.5, 5.041, 198
31, P-SLICE,   31, 32.00,     348544, 0,1.42,31.880, 40.806, 43.782, 34.483,55, 30 28 26 25 , -, 0.00%,  0.00%,  0.00%, 0.10%,  0.73%,  0.16%, 0.03%,  0.12%,  0.12%, 0.16%,  0.26%,  1.13%, 0.00%,  0.05%,  0.31%,  7.37%,  2.53%, 17.34%,  3.95%, 36.56%, 15.40%,  0.00%,  0.17%,  0.75%,  3.30%,  0.00%,  0.52%,  2.55%,  6.38%, 170849.30, 8305.33, 13622.61, 286588.44 , 16, 235, 152.72, 59, 143, 127.38, 117, 168, 126.97, 0.00%, 0.00%,0.00%, 9.52%, 4.76%, 9.52%, 0.00%, 76.19%, 0.00%, 8.53%, 5.99%,0.00%, 27.40%, 36.23%, 7.26%, 4.27%, 7.78%, 2.54%, 1.05%, 12.45%,0.00%, 36.96%, 34.60%, 4.26%, 4.33%, 2.52%, 3.83%, 2.26%, 14.15%,0.00%, 26.90%, 34.18%, 1.88%, 8.90%, 1.41%, 10.33%,0.00%, 0.0, 225.5, 199.6, 60.9, 904.1, 0.0, 3522.5, 5.730, 166
32, I-SLICE,    0, 29.00,    1342688, 0,0.00,34.456, 42.586, 44.949, 36.784,55,  -, -, 0.00%,  0.00%,  0.00%, 0.58%,  1.65%,  1.03%, 2.48%,  4.21%,  8.09%, 7.26%,  7.50%, 27.94%,39.26%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 93952.11, 6168.79, 8360.02, 750913.44 , 17, 234, 150.95, 58, 143, 127.31, 117, 168, 126.98, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.68%, 0.00%,0.00%, 5.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.02%, 0.00%,0.00%, 5.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 0.0, 0.0, 417.5, 0.0, 2009.9, 0.0, 3672.1, 5.684, 139
33, P-SLICE,    2, 32.00,     222760, 0,2.18,32.726, 42.005, 44.469, 35.354,54, 0 , -, 0.00%,  0.00%,  0.00%, 0.03%,  0.32%,  0.04%, 0.20%,  0.43%,  0.41%, 0.37%,  0.37%,  0.94%, 0.00%,  0.00%,  0.02%,  1.68%,  1.14%,  8.56%, 10.41%, 35.73%, 28.37%,  0.00%,  0.05%,  0.73%,  4.65%,  0.00%,  0.10%,  1.17%,  4.29%, 143005.43, 6736.75, 9931.81, 245621.45 , 18, 235, 150.43, 59, 144, 127.40, 117, 168, 126.86, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 75.00%, 25.00%, 0.00%, 0.00%, 11.78%, 4.53%,0.00%, 25.38%, 24.47%, 19.34%, 7.25%, 4.08%, 3.17%, 4.54%, 8.31%,0.00%, 23.12%, 18.45%, 27.46%, 14.16%, 2.33%, 1.62%, 2.15%, 11.50%,0.00%, 34.30%, 15.57%, 7.25%, 21.80%, 3.00%, 4.43%,0.00%, 0.0, 109.9, 241.8, 145.5, 662.7, 0.0, 3722.6, 3.438, 75
34, b-SLICE,    1, 34.00,      65416, 0,1.10,32.754, 41.831, 44.062, 35.302,56, 0 ,2 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.06%,  2.90%,  8.19%, 19.01%, 29.54%, 10.13%, 14.39%,  0.00%,  0.12%,  2.21%,  7.54%,  0.00%,  0.32%,  1.60%,  3.99%, 142549.74, 6773.65, 8870.96, 151389.64 , 20, 235, 149.72, 56, 146, 127.28, 117, 168, 126.79, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 66.67%, 0.00%, 33.33%, 0.00%, 0.00%, 3.87%,0.00%, 16.70%, 8.44%, 41.04%, 15.20%, 11.60%, 3.16%, 0.00%, 7.03%,0.00%, 30.19%, 8.30%, 31.67%, 12.69%, 6.61%, 3.51%, 0.00%, 27.36%,0.00%, 31.68%, 6.83%, 10.36%, 13.63%, 4.54%, 5.60%,0.00%, 0.0, 159.3, 138.7, 84.2, 435.4, 0.0, 3781.1, 4.136, 88
35, P-SLICE,    3, 32.00,     334760, 0,1.90,32.422, 42.118, 44.916, 35.196,55, 2 0 , -, 0.00%,  0.00%,  0.00%, 0.09%,  0.32%,  0.06%, 0.20%,  0.56%,  0.54%, 0.66%,  0.53%,  2.78%, 0.00%,  0.03%,  0.04%,  1.36%,  1.19%,  9.22%,  9.25%, 29.91%, 36.92%,  0.00%,  0.00%,  0.52%,  3.14%,  0.00%,  0.00%,  0.38%,  2.29%, 155197.93, 6297.50, 10159.69, 334227.95 , 17, 235, 152.29, 59, 145, 127.54, 116, 166, 126.83, 0.00%, 0.00%,0.00%, 28.57%, 14.29%, 28.57%, 14.29%, 14.29%, 0.00%, 15.41%, 0.00%,0.00%, 16.72%, 28.52%, 30.49%, 6.89%, 1.48%, 0.49%, 6.04%, 4.17%,0.00%, 24.68%, 22.25%, 31.27%, 8.20%, 2.15%, 1.24%, 5.01%, 6.86%,0.00%, 31.01%, 10.50%, 25.14%, 15.73%, 2.91%, 2.83%,0.00%, 0.0, 154.4, 198.4, 84.2, 794.5, 0.0, 3824.8, 4.733, 70
36, P-SLICE,    4, 32.00,     777232, 0,2.56,32.579, 41.193, 44.159, 35.103,55, 3 2 0 , -, 0.00%,  0.00%,  0.00%, 0.33%,  1.82%,  0.54%, 1.95%,  5.13%,  6.67%, 3.87%,  5.32%, 20.28%, 0.00%,  0.12%,  0.03%,  4.08%,  0.57%, 13.62%,  2.91%, 21.05%,  6.29%,  0.00%,  0.00%,  0.15%,  2.67%,  0.00%,  0.01%,  0.16%,  2.43%, 150051.58, 8075.15, 9968.66, 833063.55 , 17, 235, 153.92, 59, 144, 127.79, 117, 165, 126.82, 0.00%, 0.00%,0.00%, 0.00%, 80.00%, 10.00%, 0.00%, 10.00%, 0.00%, 36.56%, 0.20%,0.00%, 11.86%, 43.68%, 2.67%, 0.49%, 3.66%, 0.89%, 43.08%, 0.96%,0.00%, 16.62%, 30.24%, 5.35%, 1.80%, 0.80%, 1.16%, 44.45%, 7.70%,0.00%, 19.19%, 19.17%, 1.58%, 4.14%, 0.75%, 3.03%,0.00%, 0.0, 234.5, 275.3, 92.2, 1115.7, 0.0, 3992.3, 5.122, 141
37, P-SLICE,    5, 32.00,     681952, 0,2.08,33.186, 41.255, 44.126, 35.562,55, 4 3 2 0 , -, 0.00%,  0.00%,  0.00%, 0.67%,  2.72%,  1.23%, 1.89%,  4.10%,  6.51%, 4.79%,  4.76%, 23.03%, 0.00%,  0.22%,  0.07%,  5.41%,  0.47%, 14.30%,  1.28%, 19.37%,  4.30%,  0.00%,  0.00%,  0.17%,  1.92%,  0.00%,  0.00%,  0.24%,  2.55%, 130673.01, 8061.08, 9634.27, 828051.53 , 19, 235, 156.46, 60, 142, 128.02, 118, 172, 126.67, 0.00%, 0.00%,0.00%, 23.53%, 52.94%, 11.76%, 0.00%, 11.76%, 0.00%, 43.98%, 0.00%,0.00%, 12.04%, 39.49%, 2.49%, 0.72%, 0.88%, 0.40%, 41.61%, 1.35%,0.00%, 14.49%, 38.29%, 0.87%, 1.21%, 0.95%, 1.24%, 49.51%, 6.79%,0.00%, 14.46%, 22.69%, 0.47%, 2.65%, 0.40%, 3.01%,0.00%, 0.0, 277.3, 248.4, 59.3, 1137.4, 0.0, 4158.8, 5.612, 166
38, P-SLICE,    7, 32.00,     519680, 0,1.92,34.159, 41.172, 44.065, 36.274,54, 5 4 3 2 , -, 0.00%,  0.00%,  0.00%, 0.90%,  1.70%,  1.61%, 1.92%,  3.36%,  7.68%, 4.09%,  2.78%, 18.46%, 0.00%,  0.18%,  0.09%,  6.76%,  0.63%, 17.10%,  1.34%, 20.93%,  3.90%,  0.00%,  0.00%,  0.16%,  2.87%,  0.00%,  0.00%,  0.40%,  3.13%, 105463.13, 8264.13, 8704.19, 659047.45 , 19, 232, 158.25, 59, 146, 128.34, 117, 169, 126.49, 0.00%, 0.00%,0.00%, 33.33%, 33.33%, 6.67%, 0.00%, 26.67%, 0.00%, 36.29%, 0.00%,0.00%, 13.71%, 44.55%, 2.18%, 0.47%, 2.49%, 0.31%, 38.55%, 1.67%,0.00%, 16.56%, 39.25%, 1.29%, 1.29%, 0.59%, 0.81%, 41.11%, 9.74%,0.00%, 17.08%, 25.73%, 0.35%, 2.46%, 0.50%, 3.02%,0.00%, 0.0, 380.1, 249.7, 63.1, 1108.6, 0.0, 4315.3, 5.217, 183
39, b-SLICE,    6, 34.00,     154400, 0,1.96,31.696, 40.739, 43.872, 34.348,56, 5 4 3 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.09%,  0.80%,  9.74%,  6.86%, 15.57%,  8.19%, 24.86%, 16.34%,  0.00%,  0.44%,  2.32%,  5.71%,  0.00%,  0.30%,  2.25%,  6.53%, 177642.60, 8120.94, 17616.00, 250094.47 , 19, 235, 158.33, 59, 145, 128.16, 117, 166, 126.70, 0.00%, 0.00%,0.00%, 10.53%, 0.00%, 77.63%, 3.95%, 7.89%, 0.00%, 0.00%, 4.32%,0.00%, 27.53%, 28.61%, 23.55%, 8.16%, 5.60%, 2.23%, 0.00%, 14.98%,0.00%, 28.49%, 29.65%, 14.82%, 6.68%, 1.88%, 3.49%, 0.00%, 20.24%,0.00%, 28.52%, 24.23%, 6.06%, 12.60%, 1.51%, 6.85%,0.00%, 0.0, 519.9, 145.9, 52.2, 577.1, 0.0, 4408.3, 5.310, 187
40, P-SLICE,    9, 32.00,     388720, 0,1.43,33.208, 40.842, 43.868, 35.495,54, 7 5 4 3 , -, 0.00%,  0.00%,  0.00%, 0.17%,  0.41%,  0.27%, 0.50%,  0.57%,  1.66%, 1.02%,  0.99%,  6.79%, 0.00%,  0.05%,  0.33%,  6.23%,  1.60%, 15.56%,  3.79%, 35.88%, 18.21%,  0.00%,  0.02%,  0.35%,  2.02%,  0.00%,  0.02%,  0.26%,  3.34%, 128984.09, 8501.95, 11859.78, 393661.04 , 19, 232, 158.10, 64, 144, 128.57, 117, 164, 126.48, 0.00%, 0.00%,0.00%, 0.00%, 12.00%, 80.00%, 0.00%, 8.00%, 0.00%, 9.69%, 0.35%,0.00%, 16.78%, 54.84%, 11.59%, 4.67%, 1.90%, 0.17%, 11.32%, 2.50%,0.00%, 19.51%, 50.91%, 7.38%, 5.44%, 1.41%, 1.53%, 12.10%, 7.36%,0.00%, 17.97%, 37.55%, 3.63%, 15.71%, 1.23%, 4.46%,0.00%, 0.0, 460.2, 227.3, 52.3, 997.8, 0.0, 4464.6, 5.867, 136
41, b-SLICE,    8, 34.00,      71776, 0,1.01,32.810, 40.763, 43.829, 35.181,56, 7 5 4 ,9 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.35%,  0.57%,  8.60%,  5.58%, 20.19%, 15.34%, 21.22%, 11.00%,  0.00%,  0.24%,  2.52%,  7.40%,  0.02%,  0.66%,  1.58%,  4.73%, 140078.13, 8080.74, 13848.61, 167050.75 , 20, 235, 158.50, 61, 145, 128.44, 117, 164, 126.53, 0.00%, 2.50%,0.00%, 30.00%, 7.50%, 37.50%, 2.50%, 18.75%, 1.25%, 0.00%, 5.94%,0.00%, 33.28%, 23.75%, 15.55%, 8.20%, 9.14%, 4.14%, 0.00%, 9.81%,0.00%, 35.68%, 17.81%, 21.28%, 6.00%, 5.95%, 3.47%, 0.00%, 23.58%,0.00%, 37.04%, 17.99%, 6.71%, 7.99%, 1.85%, 4.83%,0.00%, 0.0, 434.4, 133.4, 66.9, 557.0, 0.0, 4531.4, 5.429, 112
42, P-SLICE,   14, 32.00,     937920, 0,1.26,31.931, 40.447, 43.347, 34.423,51, 9 7 5 4 , -, 0.00%,  0.00%,  0.00%, 0.37%,  4.17%,  1.13%, 2.10%,  5.58%,  5.33%, 4.87%,  5.82%, 21.40%, 0.00%,  0.00%,  0.02%,  4.50%,  0.45%, 12.62%,  0.95%, 21.45%,  5.12%,  0.00%,  0.00%,  0.06%,  1.85%,  0.00%,  0.00%,  0.18%,  2.04%, 173124.91, 9745.81, 10793.28, 1236536.58 , 19, 232, 150.02, 63, 142, 127.59, 117, 163, 126.81, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%, 53.37%, 0.00%,0.00%, 10.34%, 32.08%, 2.32%, 0.52%, 1.12%, 0.22%, 46.01%, 0.84%,0.00%, 16.09%, 33.69%, 0.98%, 0.76%, 1.12%, 0.51%, 47.66%, 5.77%,0.00%, 16.47%, 22.50%, 0.51%, 3.15%, 0.37%, 3.58%,0.00%, 0.0, 260.7, 280.6, 66.9, 1302.3, 0.0, 4625.4, 5.443, 113
43, B-SLICE,   12, 33.00,     431992, 0,2.54,32.494, 39.858, 42.915, 34.717,54, 9 7 5 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.10%,  8.15%,  2.27%, 17.78%,  6.13%, 34.62%, 21.63%,  0.00%,  0.02%,  0.47%,  2.54%,  0.00%,  0.02%,  0.90%,  5.22%, 155444.23, 10140.54, 10012.69, 533239.28 , 22, 234, 154.23, 62, 146, 128.02, 116, 162, 126.66, 0.00%, 0.00%,0.00%, 25.00%, 37.50%, 18.75%, 0.00%, 18.75%, 0.00%, 0.00%, 0.31%,0.00%, 29.02%, 48.99%, 10.84%, 3.51%, 5.62%, 1.72%, 0.00%, 5.11%,0.00%, 27.15%, 44.86%, 11.56%, 5.05%, 3.41%, 2.86%, 0.00%, 11.26%,0.00%, 27.11%, 30.25%, 11.77%, 11.32%, 3.55%, 4.75%,0.00%, 0.0, 243.7, 234.2, 114.0, 948.3, 0.0, 4747.4, 5.261, 99
44, b-SLICE,   10, 34.00,      94472, 0,1.44,32.915, 40.424, 43.494, 35.176,57, 9 7 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.78%, 11.11%,  7.54%, 20.88%, 12.21%, 20.56%,  8.94%,  0.00%,  0.56%,  1.61%,  5.10%,  0.03%,  0.91%,  2.58%,  7.03%, 138331.60, 8737.52, 11342.11, 219542.79 , 17, 230, 157.13, 59, 146, 128.51, 113, 164, 126.48, 0.00%, 2.78%,0.00%, 13.89%, 2.78%, 33.33%, 0.00%, 44.44%, 2.78%, 0.00%, 7.33%,0.00%, 27.33%, 27.87%, 8.60%, 5.00%, 16.67%, 7.20%, 0.00%, 10.53%,0.00%, 35.25%, 23.50%, 9.82%, 4.15%, 10.30%, 6.45%, 0.00%, 24.41%,0.00%, 34.40%, 23.22%, 2.70%, 4.97%, 3.21%, 7.10%,0.00%, 0.0, 308.7, 143.3, 71.5, 560.1, 0.0, 4826.8, 5.754, 142
